doc_id,topic,probability
0,0,0.0006363394
0,1,0.0012345453
0,2,0.002183161
0,3,0.00047924928
0,4,0.99390286
0,5,0.0004920685
0,6,0.0010717807
1,0,0.0018228246
1,1,0.0035364137
1,2,0.85339713
1,3,0.0013728325
1,4,0.13539109
1,5,0.0014095537
1,6,0.003070167
2,0,0.0004994914
2,1,0.00096905004
2,2,0.0017136637
2,3,0.0003761843
2,4,0.00041154737
2,5,0.00038624668
2,6,0.9956438
3,0,0.00043007635
3,1,0.00083437975
3,2,0.0014755111
3,3,0.00032390543
3,4,0.00035435404
3,5,0.0003325694
3,6,0.99624914
4,0,0.0003086887
4,1,0.0005988788
4,2,0.997847
4,3,0.00023248418
4,4,0.00025433875
4,5,0.00023870278
4,6,0.0005199216
5,0,0.00035600254
5,1,0.0006906711
5,2,0.99751693
5,3,0.00026811784
5,4,0.00029332217
5,5,0.0002752896
5,6,0.00059961184
6,0,0.0003937528
6,1,0.9966667
6,2,0.0013508915
6,3,0.00029654888
6,4,0.00032442584
6,5,0.00030448113
6,6,0.0006631943
7,0,9.099301e-05
7,1,0.00017653311
7,2,0.9993654
7,3,6.852999e-05
7,4,7.497212e-05
7,5,7.0363065e-05
7,6,0.00015325869
8,0,0.00012129343
8,1,0.00023531816
8,2,0.99915403
8,3,9.135029e-05
8,4,9.9937635e-05
8,5,9.379377e-05
8,6,0.00020429342
9,0,0.00013949822
9,1,0.0002706368
9,2,0.9990271
9,3,0.00010506095
9,4,0.00011493716
9,5,0.00010787117
9,6,0.00023495559
10,0,0.99937415
10,1,0.00012909988
10,2,0.00022829934
10,3,5.011645e-05
10,4,5.4827626e-05
10,5,5.145699e-05
10,6,0.000112079135
11,0,0.0008375018
11,1,0.0016248149
11,2,0.49090666
11,3,0.0006307516
11,4,0.0006900452
11,5,0.00064762327
11,6,0.50466263
12,0,0.00047402852
12,1,0.00091965013
12,2,0.0016263037
12,3,0.00035700732
12,4,0.00039056764
12,5,0.00036655672
12,6,0.9958658
13,0,0.23515445
13,1,0.00020456288
13,2,0.14715132
13,3,7.941111e-05
13,4,8.687613e-05
13,5,0.6171458
13,6,0.00017759297
14,0,0.00028497964
14,1,0.64119935
14,2,0.0009777114
14,3,0.00021462806
14,4,0.00023480409
14,5,0.00022036904
14,6,0.35686812
15,0,0.0002685129
15,1,0.5105178
15,2,0.0009212172
15,3,0.00020222637
15,4,0.00022123658
15,5,0.00020763563
15,6,0.4876614
16,0,0.00029873545
16,1,0.60317993
16,2,0.001024905
16,3,0.00022498802
16,4,0.00024613793
16,5,0.00023100612
16,6,0.3947943
17,0,9.421207e-05
17,1,0.12523729
17,2,0.00032322382
17,3,7.0954375e-05
17,4,7.762441e-05
17,5,7.28523e-05
17,6,0.8741239
18,0,0.0002806744
18,1,0.17163903
18,2,0.0009629409
18,3,0.00021138562
18,4,0.00023125684
18,5,0.00021703988
18,6,0.8264577
19,0,0.00030860674
19,1,0.00059871975
19,2,0.0010587712
19,3,0.00023242243
19,4,0.0002542712
19,5,0.00023863939
19,6,0.99730855
20,0,0.00070933753
20,1,0.99399513
20,2,0.002433604
20,3,0.0005342267
20,4,0.0005844465
20,5,0.00054851646
20,6,0.0011947309
21,0,0.00034926907
21,1,0.9970433
21,2,0.0011982766
21,3,0.00026304665
21,4,0.00028777425
21,5,0.00027008276
21,6,0.0005882707
22,0,0.0002609713
22,1,0.9977907
22,2,0.00089534366
