topic,terms,terms_clean,embedding
0,"0.049*""e"" + 0.043*""a"" + 0.037*""o"" + 0.035*""de"" + 0.022*""que"" + 0.016*""da"" + 0.015*""para"" + 0.014*""do"" + 0.011*""no"" + 0.010*""dos""",e a o de que da para do no dos,"[0.029127664864063263, 0.028722112998366356, -0.01794496178627014, 0.006878610234707594, 0.0025384293403476477, -0.040380485355854034, 0.14466577768325806, 0.026541097089648247, 0.032153837382793427, -0.015458062291145325, 0.04488898813724518, -0.014145017601549625, -0.00018972376710735261, -0.002021707594394684, 0.040299057960510254, 0.005375438369810581, 0.018415652215480804, 0.014454260468482971, -0.03148698806762695, 0.017485270276665688, 0.042829107493162155, -0.015289059840142727, 0.00020736787701025605, -0.02231953665614128, -0.05455169081687927, -0.02682553604245186, -0.018632765859365463, -0.0016240418190136552, -0.05619800090789795, -0.06908388435840607, 0.008225321769714355, 0.005177647341042757, 0.009468122385442257, 0.0479988157749176, -0.06434757262468338, 0.032123856246471405, 0.005534993950277567, 0.05447645112872124, 0.025712838396430016, -0.012528776191174984, 0.001777170691639185, -0.03700361028313637, 0.05241964012384415, 0.03733816742897034, 0.025893544778227806, 0.04405130073428154, 0.01840590126812458, 0.031309280544519424, 0.03307535871863365, -0.01573064737021923, 0.09523192048072815, -0.01577853225171566, -0.09048173576593399, 0.006306020077317953, 0.03852415457367897, 0.06109391152858734, 0.03881065174937248, 0.031008947640657425, -0.06352561712265015, 0.07947132736444473, 0.00038283952744677663, 0.0037756161764264107, -0.1484205573797226, 0.08068444579839706, -0.05177195370197296, -0.07603639364242554, 0.010631779208779335, 0.01301252655684948, -0.14053860306739807, 0.14885754883289337, 0.043937910348176956, -0.013492888770997524, 0.00639517093077302, 0.002049414673820138, 0.06080864369869232, 0.004446582868695259, 0.013350851833820343, -0.02951287478208542, -0.015372308902442455, -0.014688704162836075, -0.04761771485209465, 0.003382799681276083, -0.009427363984286785, -0.018686534836888313, -0.0646456927061081, 0.05295686051249504, -0.0062572467140853405, 0.025263287127017975, 0.007911555469036102, -0.053892381489276886, -0.020769735798239708, -0.08410318940877914, 0.1155250146985054, -0.015720371156930923, 0.09061188250780106, 0.049181628972291946, 0.02787649631500244, -0.04941884055733681, -6.875193503219634e-05, 0.23253333568572998, -0.030304141342639923, 0.015504878014326096, -0.02322385460138321, -0.031150968745350838, 0.08505085855722427, -0.0203153844922781, -0.006697267759591341, -0.034710295498371124, -0.015488090924918652, -0.04663659632205963, -0.053312115371227264, 0.02786853164434433, -0.003083084709942341, 0.017110347747802734, -0.04200442135334015, -0.09015651047229767, -0.0697861835360527, 0.055685777217149734, 0.02907581813633442, -0.02361420728266239, -0.006988190114498138, -0.05019145831465721, 0.0006261254893615842, -0.025665555149316788, 0.022181140258908272, -0.15132808685302734, -0.0021936933044344187, 0.03729188069701195, -0.012241369113326073, -0.012528276070952415, 0.008016052655875683, 0.04873256757855415, -0.025345375761389732, -0.0023722476325929165, -0.02681276947259903, -0.013201397843658924, 0.06275375932455063, 0.1129625216126442, 0.026730353012681007, 0.02826104499399662, -0.030365653336048126, 0.09184537082910538, 0.026893235743045807, 0.071889229118824, -0.05362728238105774, 0.012029659003019333, -0.09478163719177246, -0.03823373094201088, -0.0274233128875494, 0.10207931697368622, -0.0017413330497220159, -0.013887038454413414, 0.06479129195213318, -0.008252482861280441, -0.034386586397886276, -0.014629037119448185, -0.023754777386784554, 0.019316939637064934, 0.01124573964625597, 0.026442933827638626, -0.03465354070067406, 0.03717917203903198, -0.04227598384022713, 0.005372127518057823, -0.006351349875330925, -0.03243781626224518, 0.019266381859779358, 0.004451016429811716, 0.01845940202474594, -0.011154734529554844, 0.02783513255417347, -0.0017669685184955597, -0.015509406104683876, 0.017512056976556778, -0.02258043922483921, -0.015925632789731026, -0.10317564010620117, 0.012007882818579674, 0.031666528433561325, 0.01639680378139019, 0.09334336966276169, 0.010288971476256847, -0.023044906556606293, 0.02471650205552578, -0.005732359830290079, 0.02036065049469471, -0.015140870586037636, 0.03499922901391983, 0.04768088087439537, -0.03549634665250778, 0.031796645373106, -0.05015004053711891, 0.00666387751698494, 0.011986242607235909, -0.0535125806927681, -0.04839891567826271, 0.03005768544971943, 0.02996978349983692, -0.012061732821166515, 0.028973041102290154, -0.11394250392913818, -0.024672506377100945, -0.036914579570293427, -0.04334018751978874, 0.06743476539850235, -0.04862840473651886, 0.09084160625934601, -0.02628711238503456, -0.04038545489311218, 0.050459105521440506, -0.022437550127506256, -0.039171673357486725, -0.02355228178203106, 0.029432427138090134, 0.024772103875875473, -0.06995562463998795, -0.024954333901405334, 0.04737107455730438, -0.11141633987426758, -0.014802003279328346, 0.001663461560383439, -0.06303315609693527, 0.04356144741177559, -0.19123508036136627, -0.06395728141069412, -0.06471308320760727, 0.006531120277941227, 0.07568059861660004, -0.003909030929207802, -0.016353627666831017, 0.03551461547613144, 0.04328508302569389, 0.003004139056429267, 0.016723550856113434, -0.10838497430086136, -0.0726151242852211, -0.06254430115222931, 0.0010885950177907944, 0.06855786591768265, -0.03388635814189911, -0.011808773502707481, -0.017593946307897568, 0.009255947545170784, 0.034004755318164825, 0.04310980811715126, 0.03272548317909241, -0.011660722084343433, 0.09921257942914963, -0.03122975118458271, 0.10280561447143555, -0.01283430028706789, -0.08094775676727295, -0.05164479464292526, 0.05346381664276123, -0.06312061846256256, 0.01967676356434822, -0.04968860000371933, 0.07932423800230026, -0.023315150290727615, 0.014652569778263569, -0.019963297992944717, 0.005313964560627937, -0.05290742218494415, -0.07854261249303818, 0.004772779997438192, -0.044273968786001205, 0.002056984230875969, 0.16034123301506042, -0.008365740068256855, 0.025109369307756424, -0.07304757088422775, 0.03240062668919563, -0.00632346048951149, -0.047881584614515305, -0.005115917883813381, -0.03316447138786316, 0.005970183294266462, -0.0744539424777031, -0.012001773342490196, 0.0298099797219038, -0.007676256354898214, -0.10662498325109482, 0.07218482345342636, 0.03984672576189041, 0.0759185329079628, -0.00767842261120677, -0.007344773039221764, 0.03185482323169708, 0.07316824793815613, 0.019099844619631767, -0.05163966491818428, 0.06969882547855377, 0.013953427784144878, 0.00934617780148983, -0.030264558270573616, -0.030109180137515068, -0.042847804725170135, -0.016185831278562546, -0.01320828776806593, 0.0872042253613472, 0.024853236973285675, -0.04348711669445038, -0.0392114520072937, -0.03189193457365036, -0.0014205565676093102, -0.048915017396211624, -0.008000748232007027, 0.05212213844060898, -0.00851435586810112, 0.015039539895951748, -0.029503576457500458, 0.06717453896999359, -0.0014883903786540031, 0.00882725976407528, 0.072658471763134, 0.03670478239655495, -0.050569627434015274, 0.019360296428203583, 0.047976475208997726, -0.19628499448299408, 0.0015069880755618215, -0.04135306179523468, -0.02571932226419449, 0.0172945074737072, 0.05388202890753746, 0.040451668202877045, 0.03797237575054169, -0.06077186018228531, -0.009118768386542797, 0.034199267625808716, -0.046058278530836105, 0.06330961734056473, -0.03184465318918228, -0.015670232474803925, 0.09627800434827805, 0.07687409222126007, -0.10251659154891968, -0.010218886658549309, -0.06539267301559448, 0.049076877534389496, 0.04003306105732918, 0.01829686388373375, -0.00011360425560269505, -0.008094356395304203, -0.026025114580988884, 0.02527092769742012, -0.06484491378068924, -0.0019089286215603352, 0.04764541611075401, 0.03588474541902542, 0.04464694857597351, 0.013932072557508945, -0.10415563732385635, 0.01791420578956604, 0.025917496532201767, -0.007728873752057552, -0.021662632003426552, -0.0401279553771019, 0.06502442061901093, -0.0325358584523201, 0.03285738453269005, -0.0686575397849083, 0.027215156704187393, 0.174590066075325, -0.03698212653398514, 0.0023448308929800987, -0.0005293097347021103, -0.023647114634513855, -0.05277033895254135, 0.004585363436490297, -0.0007700992282480001, 0.004077265504747629, -0.01952274702489376, 0.014921614900231361, 0.009056308306753635, -0.028452863916754723, 0.03953137993812561, -0.004148549400269985, -0.08289949595928192, 0.05673060193657875, 0.04176366329193115, 0.013838296756148338, 0.09316868335008621, 0.021136438474059105]"
1,"0.058*""de"" + 0.029*""sebrae"" + 0.027*""do"" + 0.022*""as"" + 0.019*""e"" + 0.014*""o"" + 0.013*""brasilia"" + 0.013*""no"" + 0.013*""edital"" + 0.011*""para""",de sebrae do as e o brasilia no edital para,"[0.030131254345178604, -0.022955607622861862, -0.007638240233063698, 0.030129190534353256, 0.04962705075740814, 0.0032284362241625786, 0.040212929248809814, 0.03976203128695488, 0.047095898538827896, 0.04382672160863876, 0.07836709171533585, -0.07151208817958832, -0.06379032880067825, 0.04870746284723282, -0.03345871716737747, -0.0333235003054142, -0.006963248830288649, 0.00019938914920203388, 0.0011653103865683079, 0.003058682894334197, 0.12618015706539154, -0.027349302545189857, -0.029238132759928703, 0.04833853989839554, -0.028282882645726204, -0.0002457495138514787, -0.061490412801504135, -0.0036988984793424606, -0.00675152987241745, -0.07018623501062393, 0.045464999973773956, -0.01348847709596157, 0.1043255552649498, 0.026049701496958733, 0.000837639207020402, -0.011337005533277988, 0.022506926208734512, -0.07173477113246918, 0.004754041321575642, 0.047703634947538376, -0.003205709159374237, -0.033885419368743896, -0.03246469050645828, 0.03281785547733307, 0.005314045585691929, -0.01681486703455448, 0.06479568034410477, 0.042188968509435654, -0.05202718824148178, 0.049567144364118576, 0.014432348310947418, -0.032238300889730453, -0.08873845636844635, -0.05247867479920387, 0.0014863074757158756, -0.0275026373565197, 0.024475524201989174, 0.030858544632792473, 0.009585927240550518, 0.0987958312034607, 0.052651356905698776, 0.061676010489463806, -0.15594005584716797, 0.08096219599246979, -0.11178644746541977, -0.05810905620455742, -0.0043200235813856125, 0.07664938271045685, -0.08968736231327057, 0.053433485329151154, 0.04621965065598488, -0.06983210146427155, 0.01779867894947529, 0.03880416974425316, 0.07287769764661789, 0.030158812180161476, 0.02781389094889164, -0.03750157356262207, -0.04594811052083969, -0.029608052223920822, 0.059463437646627426, -0.036598533391952515, -0.06048630177974701, -0.024132633581757545, -0.020270317792892456, -0.03378617390990257, 0.054639920592308044, -0.010491310618817806, 0.08094456046819687, -0.11070749908685684, 0.03912357985973358, -0.08328723907470703, 0.1014735996723175, 0.04199761897325516, 0.06494658440351486, 0.035716548562049866, -0.01748085208237171, 0.006732532288879156, 0.09929592162370682, 0.16822057962417603, -0.0004818960151169449, 0.01691947691142559, 0.03970350697636604, -0.0013982539530843496, -0.03662298247218132, -0.04449167475104332, -0.004953464493155479, 0.0031283930875360966, 0.01760566607117653, -0.009699711576104164, -0.09452034533023834, -0.02707740105688572, -0.05839274078607559, 0.013726556673645973, -0.04664945229887962, -0.025257602334022522, 0.026203632354736328, -0.009028101339936256, 0.0022328332997858524, 0.01841749995946884, 0.014029263518750668, -0.09573419392108917, 0.05180469527840614, -0.036823056638240814, -0.0009196848841384053, -0.027028867974877357, 0.017569882795214653, 0.038277123123407364, 0.016265619546175003, -0.02506786771118641, 0.037195492535829544, -0.02943195030093193, -0.011731868609786034, 0.011266200803220272, -0.05432010814547539, 0.020489318296313286, 0.043756160885095596, 0.0205395445227623, -0.035756051540374756, -0.04361400008201599, -0.07151046395301819, 0.039241086691617966, -0.009100839495658875, 0.07592614740133286, 0.010808766819536686, -0.03739968687295914, -0.0047071767039597034, -0.03354353830218315, -0.020503263920545578, 0.07355710119009018, -0.03115522861480713, -0.018945449963212013, 0.040275562554597855, 0.07295124232769012, 0.027226664125919342, -0.11602911353111267, 0.050939902663230896, 0.08107210695743561, 0.021692847833037376, -0.02604941464960575, -0.0328805074095726, 0.021744413301348686, -0.0746086835861206, 0.026524033397436142, 0.018260469660162926, -0.03177283704280853, -0.025351405143737793, 0.04687757045030594, 0.02599741704761982, 0.059894710779190063, 0.035055119544267654, 0.0026599904522299767, -0.014795253984630108, 0.08784248679876328, 0.006262722425162792, 0.006145360413938761, 0.019663194194436073, 0.011627855710685253, -0.06625503301620483, -0.058690182864665985, 0.04811927303671837, 0.038987308740615845, 0.030947517603635788, 0.05275882035493851, -0.08906328678131104, 0.05318164825439453, -0.025269746780395508, -0.0229624193161726, 0.09934033453464508, 0.0024954481050372124, 0.009235886856913567, 0.008116839453577995, 0.06629938632249832, 0.06393245607614517, 0.03646865487098694, -0.04012252017855644, 0.07168373465538025, 0.002416203496977687, -0.06610703468322754, 0.02816193737089634, -0.10871773213148117, -0.053619369864463806, -0.02723420038819313, -0.09252608567476273, 0.05910218507051468, -0.0068581062369048595, 0.012533683329820633, 0.052863363176584244, -0.040006253868341446, 0.05227043479681015, 0.013032321818172932, -0.0030392420012503862, -0.03656906634569168, 0.0017746937228366733, 0.028786439448595047, 0.04754501208662987, -0.03787935897707939, 0.03558824211359024, -0.11096225678920746, 0.05302724987268448, 0.023839091882109642, -0.06511241942644119, -0.006854628212749958, -0.14256703853607178, 0.005887292325496674, -0.031948547810316086, -0.020329168066382408, 0.04241294041275978, -0.024946268647909164, 0.0017409224528819323, -0.07921798527240753, 0.06514966487884521, 0.0063608791679143906, -0.05832960084080696, -0.10354957729578018, -0.0920305848121643, 0.1367036998271942, -0.037436872720718384, -0.016254857182502747, 0.002715605078265071, 0.03207041695713997, -0.005274259950965643, -0.06266224384307861, 0.055221207439899445, -0.06332902610301971, 0.00731156999245286, 0.0278501994907856, 0.0807826891541481, -0.05855949595570564, 0.10435786843299866, 0.05334579572081566, -0.051902152597904205, -0.1250336915254593, -0.01135762594640255, 0.07670677453279495, 0.001302371034398675, -0.04336598888039589, 0.010768886655569077, -0.027348490431904793, 0.05436134710907936, -0.00157296028919518, -0.001530054141767323, -0.050014711916446686, 0.10891357064247131, 0.018836822360754013, 0.03256974741816521, -0.02512166276574135, 0.04573735594749451, -0.05438072979450226, -0.005458794068545103, -0.09576904773712158, -0.039889466017484665, 0.02019025757908821, -0.017578087747097015, 0.09087332338094711, -0.041676733642816544, -0.05049927160143852, -0.050721898674964905, -0.02652137540280819, 0.01763742044568062, 0.008056683465838432, -0.051763866096735, -0.06388052552938461, 0.03885061293840408, -0.03583896532654762, 0.05921829491853714, -0.06399136036634445, -0.03249683603644371, 0.0020449969451874495, 0.017871174961328506, -0.025013132020831108, 0.09691984206438065, 0.06282713264226913, 0.020217740908265114, 0.07141072303056717, -0.0028868489898741245, -0.07084789127111435, 0.04701177775859833, 0.000985294347628951, 0.06201945245265961, -0.04137185215950012, -0.006583061069250107, -0.02001623809337616, -0.033588558435440063, -0.026526011526584625, -0.0487196147441864, 0.0037393709644675255, 0.051556408405303955, 0.06910227984189987, 0.034496959298849106, -0.03545071929693222, -0.026131359860301018, 0.04950719699263573, 0.02412193827331066, 0.10000083595514297, -0.013108694925904274, 0.02890610694885254, -0.016499653458595276, 0.04505251348018646, -0.15692444145679474, -0.00936454813927412, 0.004025991074740887, -0.041672561317682266, 0.07813066244125366, -0.009110065177083015, -0.007044404279440641, -0.06409018486738205, -0.07610481232404709, -0.01583908498287201, 0.01427510567009449, -0.03814259171485901, 0.0025635843630880117, -0.09741296619176865, -0.027861058712005615, 0.030483761802315712, -0.010816916823387146, -0.013496517203748226, 0.059343744069337845, -0.009427806362509727, -0.03520597517490387, -0.006628074683248997, 0.05247889459133148, -0.011486440896987915, -0.133469358086586, -0.010653897188603878, -0.001668656594119966, -0.07812979072332382, -0.09732406586408615, 0.018733423203229904, -0.03806889057159424, -0.005164738278836012, 0.08522792160511017, -0.0676063746213913, -0.07727562636137009, 0.002094409428536892, 0.012001872062683105, 0.004833212587982416, -0.008076847530901432, -0.03374377638101578, -0.02984987571835518, 0.10664629191160202, -0.01346619799733162, 0.012492101639509201, 0.04332756996154785, 0.00452590174973011, -0.01153622381389141, 0.020077278837561607, 0.006836744025349617, -0.02711464650928974, 0.015014905482530594, -0.039270348846912384, 0.03769145533442497, 0.061927177011966705, 0.03305488079786301, -0.014898175373673439, -0.057752616703510284, 0.008799008093774319, -0.015788551419973373, 0.003042775671929121, 0.04351810738444328, 0.09813088178634644, -0.040491413325071335, 0.005569384433329105, 0.054739274084568024]"
2,"0.076*""e"" + 0.046*""a"" + 0.044*""de"" + 0.034*""o"" + 0.022*""que"" + 0.015*""da"" + 0.015*""para"" + 0.012*""liberdade"" + 0.012*""do"" + 0.012*""na""",e a de o que da para liberdade do na,"[-0.006312212906777859, 0.0668782889842987, -0.09828425198793411, 0.017492910847067833, 0.10990846157073975, 0.03121189959347248, 0.08931288123130798, -0.010551245883107185, 0.09775016456842422, 0.08763287216424942, 0.026951083913445473, 0.0015118014998733997, 0.05984890088438988, 0.006558132357895374, 0.037362340837717056, 0.007737555541098118, -0.029727010056376457, -0.026412012055516243, -0.0211529228836298, 0.028641631826758385, 0.06779704242944717, 0.011185851879417896, 0.050359491258859634, -0.03618333488702774, -0.022082393988966942, -0.03623689338564873, -0.022387975826859474, -0.02354593202471733, 0.011822829023003578, -0.018194667994976044, -0.03205389529466629, -0.007050524931401014, -0.008573153987526894, 0.07315319031476974, -0.03320753946900368, 0.02139502950012684, 0.08008421212434769, 0.009453197941184044, 0.06438286602497101, 0.014188472181558609, 0.009031427092850208, -0.004508983343839645, 0.05546668544411659, 0.059216052293777466, 0.027523726224899292, 0.09464358538389206, 0.033829595893621445, -0.0044949473813176155, -0.004077840130776167, -0.06908071041107178, 0.12190651148557663, 0.03258030116558075, -0.09483730792999268, -0.004450242966413498, 0.0225868821144104, 0.010427895002067089, 0.00622654240578413, -0.03592107072472572, -0.041719429194927216, 0.016381893306970596, -0.025934575125575066, 0.004980773199349642, -0.0996783971786499, 0.050453536212444305, -0.04333000257611275, -0.0026562772691249847, 0.006048097275197506, 0.042762428522109985, -0.061047669500112534, 0.024672340601682663, 0.03001575358211994, 0.04416758567094803, 0.04559997841715813, -0.04983559623360634, 0.04600785672664642, -0.007329556625336409, 0.006478810217231512, 0.01952037215232849, -0.03829161077737808, 0.01704336889088154, 0.007963262498378754, 0.10043931007385254, 0.023168528452515602, 0.027535442262887955, -0.07610168308019638, 0.006204301491379738, -0.01522386446595192, -0.00047586369328200817, 0.06448613107204437, -0.04975768178701401, -0.07865288108587265, 0.026691105216741562, 0.10417725145816803, 0.00029516906943172216, 0.12789800763130188, 0.02737933211028576, 0.005677524488419294, -0.0741887241601944, 0.008417890407145023, 0.07811091840267181, 0.013098074123263359, 0.04674983769655228, -0.004902790766209364, -0.07560425251722336, 0.026144985109567642, 0.04004058986902237, 0.02136598899960518, -0.08010438084602356, -0.00017310849216300994, -0.011528044939041138, 0.010107370093464851, -0.013481584377586842, -0.004108439199626446, 0.033909063786268234, -0.05641031265258789, -0.0375581793487072, -0.07742595672607422, 0.021879706531763077, 0.022442203015089035, -0.019613299518823624, -0.017503313720226288, -0.07984001189470291, 0.0062621477991342545, -0.046405497938394547, 0.04461053013801575, -0.07882417738437653, 0.028725646436214447, 0.015746548771858215, -0.10545285791158676, 0.02352208085358143, -0.06668061763048172, -0.025560753419995308, -0.021948426961898804, 0.010497057810425758, 0.006743761245161295, -0.05596207082271576, 0.002940133446827531, 0.10344182699918747, 0.023406101390719414, 0.03189295902848244, 0.014510841108858585, 0.10339832305908203, 0.010572850704193115, 0.04231536388397217, -0.05407146364450455, 0.002318020910024643, 0.035029832273721695, -0.005894848611205816, 0.04520619288086891, 0.05883536487817764, 0.08564525097608566, 0.029585307464003563, 0.014721855521202087, -0.05845887213945389, -0.03873969614505768, 0.013011348433792591, 0.030596278607845306, 0.012527350336313248, 0.003934598062187433, 0.10648927837610245, -0.005733040161430836, -0.039427150040864944, 0.0065911682322621346, 0.027813361957669258, -0.021824302151799202, -0.022704416885972023, -0.034279290586709976, 0.010373772121965885, -0.02153870277106762, -0.019602254033088684, 0.02068723924458027, -0.007733382750302553, -0.005540717393159866, 0.023270634934306145, 0.014585600234568119, -0.0794745460152626, -0.032075103372335434, 0.036267902702093124, -0.0614379346370697, -0.009720071218907833, -0.0792202427983284, -0.11340451240539551, -0.01266945619136095, 0.04475019499659538, -0.09272295981645584, 0.09715430438518524, -0.05119391158223152, 0.0029925957787781954, -0.03621124476194382, -0.05275275185704231, -0.001776943914592266, -0.010438699275255203, 0.07079306244850159, 0.05434192344546318, -0.0496835894882679, -0.04976898431777954, -0.015327097848057747, -0.019183430820703506, 0.005963325034826994, 0.0349644310772419, -0.19468961656093597, 0.016935719177126884, -0.0001844249782152474, -0.004483525175601244, 0.12816214561462402, -0.043054282665252686, 0.10663032531738281, -0.030969861894845963, -0.06300846487283707, 0.025833161547780037, 0.019989505410194397, 0.0743328258395195, -0.05804646015167236, -0.036899134516716, 0.017668886110186577, -0.005488131660968065, 0.03834297135472298, 0.015538807027041912, -0.05921304225921631, 0.04312659800052643, 0.02605622075498104, -0.08075535297393799, -0.028470434248447418, -0.10993804782629013, -0.073736771941185, -0.09752652049064636, -0.08864925056695938, 0.040762826800346375, 0.03716257959604263, -0.006584549322724342, -0.018976273015141487, -0.03729246184229851, 0.0228152833878994, 0.0324905626475811, -0.13173054158687592, 0.01136811263859272, 0.08913581818342209, 0.04028996825218201, -0.030894113704562187, -0.12900938093662262, 0.014143383130431175, -0.0177028626203537, 0.008997952565550804, -0.007656875532120466, 0.013275733217597008, 0.01403528731316328, -0.02732049487531185, 0.03613067790865898, -0.038819342851638794, 0.04586295410990715, -0.13108550012111664, -0.05891849845647812, -0.02422686107456684, -0.031654275953769684, 0.002382078440859914, 0.04517994821071625, -0.09316370636224747, 0.02615591511130333, -0.04103311523795128, -0.047851916402578354, 0.016179857775568962, 0.0010324493050575256, -0.06394131481647491, 0.08007059246301651, 0.03496626764535904, -0.040447067469358444, 0.018344419077038765, 0.06796035915613174, -0.04268443211913109, 0.07304398715496063, 0.012196823954582214, 0.0078055779449641705, 0.0456707626581192, -0.05850902199745178, 0.007078852504491806, -0.011498108506202698, 0.02613585628569126, -0.09022267907857895, 0.07982000708580017, 0.007435369770973921, 0.02233901061117649, -0.06949001550674438, 0.0678539127111435, -0.032042358070611954, 0.031787145882844925, -0.013069983571767807, -0.014836415648460388, 0.04213502258062363, 0.027345839887857437, 0.06259085983037949, -0.06281030178070068, 0.07052036374807358, 0.05098748952150345, 0.06550391763448715, 0.010866396129131317, -0.1184283047914505, -0.04178958386182785, 0.005240786354988813, 0.022887665778398514, 0.10799036175012589, 0.03565608337521553, -0.020388014614582062, 0.0036386288702487946, -0.01669367402791977, 7.840793841751292e-05, -0.05151205137372017, -0.055356714874506, 0.03279906138777733, -0.008772654458880424, -0.017992854118347168, 0.013478572480380535, -0.050718992948532104, -0.006269395351409912, 0.028307784348726273, -0.0032743026968091726, -0.04352978616952896, -0.09622979909181595, -0.018088622018694878, 0.06437346339225769, -0.1468982994556427, 0.01328193861991167, 0.028441481292247772, -0.06856982409954071, 0.06448347121477127, -0.014548546634614468, 0.055725838989019394, 0.06806199252605438, -0.14256349205970764, -0.01339773740619421, 0.01149792317301035, 0.004092546179890633, 0.014868643134832382, -0.007618477568030357, -0.04034636169672012, -0.015063036233186722, 0.07070927321910858, -0.024618327617645264, -0.06674890220165253, -0.02294491045176983, -0.00846780650317669, 0.06098724529147148, 0.025891797617077827, -0.02107005938887596, -0.12668539583683014, 0.02488735504448414, 0.06320900470018387, 0.007324971724301577, -0.017380570992827415, 0.00798754207789898, -0.03625446557998657, -0.005589975975453854, -0.006398769095540047, -0.07771327346563339, -0.009947359561920166, -0.02661910280585289, -0.005986729171127081, -0.02102477476000786, -0.014623835682868958, 0.052239615470170975, -0.07745078951120377, 0.06425639986991882, 0.10877187550067902, 0.024932902306318283, 0.09156260639429092, -0.0732392966747284, 0.00838997308164835, -0.008787243627011776, 0.06082344055175781, -0.038970619440078735, -0.04225001111626625, 0.04179006814956665, -0.004648236557841301, 0.007364947348833084, 0.04851952940225601, 0.052628934383392334, 0.05113654211163521, 0.01531877089291811, 0.01597977615892887, -0.0875825583934784, 0.006373169366270304, 0.01024395227432251, 0.03392965719103813, 0.021016966551542282, 0.032392602413892746]"
