chunk_id,chunk_text,preprocess_agenda,tokens
45,"Todo este processo resulta na Nova República, período no qual o PSOL nasce e passa a participar da história política do Brasil.",todo este processo resulta na nova republica periodo no qual o psol nasce e passa a participar da historia politica do brasil,"[""todo"", ""este"", ""processo"", ""resulta"", ""na"", ""nova"", ""republica"", ""periodo"", ""no"", ""qual"", ""o"", ""psol"", ""nasce"", ""e"", ""passa"", ""a"", ""participar"", ""da"", ""historia"", ""politica"", ""do"", ""brasil""]"
46,"A industrialização da economia, a urbanização do país e a formação de um aparato estatal não conseguiram superar gargalos estruturais, como o latifúndio, o racismo, as desigualdades de gênero e a pobreza. Tampouco resolveram as pressões distributivas da classe trabalhadora.",a industrializacao da economia a urbanizacao do pais e a formacao de um aparato estatal nao conseguiram superar gargalos estruturais como o latifundio o racismo as desigualdades de genero e a pobreza tampouco resolveram as pressoes distributivas da classe trabalhadora,"[""a"", ""industrializacao"", ""da"", ""economia"", ""a"", ""urbanizacao"", ""do"", ""pais"", ""e"", ""a"", ""formacao"", ""de"", ""um"", ""aparato"", ""estatal"", ""nao"", ""conseguiram"", ""superar"", ""gargalos"", ""estruturais"", ""como"", ""o"", ""latifundio"", ""o"", ""racismo"", ""as"", ""desigualdades"", ""de"", ""genero"", ""e"", ""a"", ""pobreza"", ""tampouco"", ""resolveram"", ""as"", ""pressoes"", ""distributivas"", ""da"", ""classe"", ""trabalhadora""]"
47,"A ditadura civil-militar de 1964 sepultou as esperanças de que seria possível conciliar as reformas de base com o respeito às instituições democráticas e à vontade popular por parte de nossas elites. Com a redemocratização, iniciou-se um novo ciclo de lutas e mobilização popular, com importantes conquistas.",a ditadura civil militar de 1964 sepultou as esperancas de que seria possivel conciliar as reformas de base com o respeito as instituicoes democraticas e a vontade popular por parte de nossas elites com a redemocratizacao iniciou se um novo ciclo de lutas e mobilizacao popular com importantes conquistas,"[""a"", ""ditadura"", ""civil"", ""militar"", ""de"", ""1964"", ""sepultou"", ""as"", ""esperancas"", ""de"", ""que"", ""seria"", ""possivel"", ""conciliar"", ""as"", ""reformas"", ""de"", ""base"", ""com"", ""o"", ""respeito"", ""as"", ""instituicoes"", ""democraticas"", ""e"", ""a"", ""vontade"", ""popular"", ""por"", ""parte"", ""de"", ""nossas"", ""elites"", ""com"", ""a"", ""redemocratizacao"", ""iniciou"", ""se"", ""um"", ""novo"", ""ciclo"", ""de"", ""lutas"", ""e"", ""mobilizacao"", ""popular"", ""com"", ""importantes"", ""conquistas""]"
48,"No entanto, algumas estruturas do período anterior não foram superadas.",no entanto algumas estruturas do periodo anterior nao foram superadas,"[""no"", ""entanto"", ""algumas"", ""estruturas"", ""do"", ""periodo"", ""anterior"", ""nao"", ""foram"", ""superadas""]"
49,"Elas permanecem vivas, expressas na militarização da vida social, na repressão sistemática aos movimentos populares e na política de segurança baseada na lógica de guerra interna às favelas e periferias. Essa herança traz a necessidade de uma nova política de segurança pública. Desmilitarizar a polícia e a vida é uma necessidade democrática. É preciso construir um modelo de polícia de caráter civil, com controle interno e externo, de ciclo completo em suas unidades federativas, com plano de cargos e carreiras de ingresso único, plena garantia dos direitos trabalhistas, fundamentada na proteção à vida, nos direitos humanos e na promoção da dignidade humana. Nesse sentido, torna-se urgente formular uma nova política sobre drogas, que enfrente o genocídio do povo negro e o encarceramento em massa, com foco na saúde pública e no cuidado em liberdade. Essa política deve combater o modelo manicomial, privatista e das comunidades terapêuticas, substituindo a lógica da punição por alternativas de redução de danos e justiça restaurativa. Além de incluir uma perspectiva de gênero e raça, tal política deve prezar pela reparação dos territórios afetados pela repressão policial, articulada a uma política de memória, verdade e justiça em relação aos crimes e violência da ditadura civil-militar, para que nunca mais se repita.",elas permanecem vivas expressas na militarizacao da vida social na repressao sistematica aos movimentos populares e na politica de seguranca baseada na logica de guerra interna as favelas e periferias essa heranca traz a necessidade de uma nova politica de seguranca publica desmilitarizar a policia e a vida e uma necessidade democratica e preciso construir um modelo de policia de carater civil com controle interno e externo de ciclo completo em suas unidades federativas com plano de cargos e carreiras de ingresso unico plena garantia dos direitos trabalhistas fundamentada na protecao a vida nos direitos humanos e na promocao da dignidade humana nesse sentido torna se urgente formular uma nova politica sobre drogas que enfrente o genocidio do povo negro e o encarceramento em massa com foco na saude publica e no cuidado em liberdade essa politica deve combater o modelo manicomial privatista e das comunidades terapeuticas substituindo a logica da punicao por alternativas de reducao de danos e justica restaurativa alem de incluir uma perspectiva de genero e raca tal politica deve prezar pela reparacao dos territorios afetados pela repressao policial articulada a uma politica de memoria verdade e justica em relacao aos crimes e violencia da ditadura civil militar para que nunca mais se repita,"[""elas"", ""permanecem"", ""vivas"", ""expressas"", ""na"", ""militarizacao"", ""da"", ""vida"", ""social"", ""na"", ""repressao"", ""sistematica"", ""aos"", ""movimentos"", ""populares"", ""e"", ""na"", ""politica"", ""de"", ""seguranca"", ""baseada"", ""na"", ""logica"", ""de"", ""guerra"", ""interna"", ""as"", ""favelas"", ""e"", ""periferias"", ""essa"", ""heranca"", ""traz"", ""a"", ""necessidade"", ""de"", ""uma"", ""nova"", ""politica"", ""de"", ""seguranca"", ""publica"", ""desmilitarizar"", ""a"", ""policia"", ""e"", ""a"", ""vida"", ""e"", ""uma"", ""necessidade"", ""democratica"", ""e"", ""preciso"", ""construir"", ""um"", ""modelo"", ""de"", ""policia"", ""de"", ""carater"", ""civil"", ""com"", ""controle"", ""interno"", ""e"", ""externo"", ""de"", ""ciclo"", ""completo"", ""em"", ""suas"", ""unidades"", ""federativas"", ""com"", ""plano"", ""de"", ""cargos"", ""e"", ""carreiras"", ""de"", ""ingresso"", ""unico"", ""plena"", ""garantia"", ""dos"", ""direitos"", ""trabalhistas"", ""fundamentada"", ""na"", ""protecao"", ""a"", ""vida"", ""nos"", ""direitos"", ""humanos"", ""e"", ""na"", ""promocao"", ""da"", ""dignidade"", ""humana"", ""nesse"", ""sentido"", ""torna"", ""se"", ""urgente"", ""formular"", ""uma"", ""nova"", ""politica"", ""sobre"", ""drogas"", ""que"", ""enfrente"", ""o"", ""genocidio"", ""do"", ""povo"", ""negro"", ""e"", ""o"", ""encarceramento"", ""em"", ""massa"", ""com"", ""foco"", ""na"", ""saude"", ""publica"", ""e"", ""no"", ""cuidado"", ""em"", ""liberdade"", ""essa"", ""politica"", ""deve"", ""combater"", ""o"", ""modelo"", ""manicomial"", ""privatista"", ""e"", ""das"", ""comunidades"", ""terapeuticas"", ""substituindo"", ""a"", ""logica"", ""da"", ""punicao"", ""por"", ""alternativas"", ""de"", ""reducao"", ""de"", ""danos"", ""e"", ""justica"", ""restaurativa"", ""alem"", ""de"", ""incluir"", ""uma"", ""perspectiva"", ""de"", ""genero"", ""e"", ""raca"", ""tal"", ""politica"", ""deve"", ""prezar"", ""pela"", ""reparacao"", ""dos"", ""territorios"", ""afetados"", ""pela"", ""repressao"", ""policial"", ""articulada"", ""a"", ""uma"", ""politica"", ""de"", ""memoria"", ""verdade"", ""e"", ""justica"", ""em"", ""relacao"", ""aos"", ""crimes"", ""e"", ""violencia"", ""da"", ""ditadura"", ""civil"", ""militar"", ""para"", ""que"", ""nunca"", ""mais"", ""se"", ""repita""]"
50,"A partir dos anos 1990, a agenda neoliberal promoveu o desmonte de direitos, precarizou as relações de trabalho, limitou a capacidade de intervenção do Estado na economia e favoreceu o grande capital. Esse processo se deu por meio de reformas regressivas, da imposição de políticas fiscais e monetárias restritivas, da concentração de renda e das privatizações. Como resultado, enfraqueceu-se o controle social, pioraram a qualidade dos serviços públicos e resultaram em tarifas mais altas — medidas que precisam ser revistas. Com as ações de “estabilização da economia” a partir do Plano Real em 1994, estabeleceu-se um período de financeirização, desindustrialização e fortalecimento do agronegócio. Este momento contribuiu com o aprofundamento da dependência do Brasil e para a reprimarização neoliberal de nossa economia. Perdeu-se o horizonte de um projeto político estratégico capaz de articular crescimento da economia, distribuição de renda e reformas sociais. Os primeiros governos liderados pela esquerda neste século, protagonizados por Lula e Dilma a partir de 2003, surgiram em meio às contradições geradas por um modelo que não foi desmontado em suas bases estruturais. Esses governos combinaram importantes políticas distributivas voltadas aos mais pobres e o crescimento econômico, ao mesmo tempo em que preservaram os interesses do capital financeiro. Quando os efeitos da crise de 2008 chegaram ao Brasil, tornou-se impossível manter uma política em que todos saíssem ganhando. Como parte da crise global do neoliberalismo, a extrema-direita ascendeu em diversos países, inclusive no Brasil, demonstrando habilidade no uso das redes sociais para capitalizar a insatisfação popular diante dos baixos índices econômicos do segundo governo Dilma. Após quatro vitórias consecutivas do PT, as classes dominantes operaram o golpe parlamentar contra o governo Dilma, abrindo as portas para o desmonte da legislação trabalhista, previdenciária e o enfraquecimento dos sindicatos.",a partir dos anos 1990 a agenda neoliberal promoveu o desmonte de direitos precarizou as relacoes de trabalho limitou a capacidade de intervencao do estado na economia e favoreceu o grande capital esse processo se deu por meio de reformas regressivas da imposicao de politicas fiscais e monetarias restritivas da concentracao de renda e das privatizacoes como resultado enfraqueceu se o controle social pioraram a qualidade dos servicos publicos e resultaram em tarifas mais altas medidas que precisam ser revistas com as acoes de estabilizacao da economia a partir do plano real em 1994 estabeleceu se um periodo de financeirizacao desindustrializacao e fortalecimento do agronegocio este momento contribuiu com o aprofundamento da dependencia do brasil e para a reprimarizacao neoliberal de nossa economia perdeu se o horizonte de um projeto politico estrategico capaz de articular crescimento da economia distribuicao de renda e reformas sociais os primeiros governos liderados pela esquerda neste seculo protagonizados por lula e dilma a partir de 2003 surgiram em meio as contradicoes geradas por um modelo que nao foi desmontado em suas bases estruturais esses governos combinaram importantes politicas distributivas voltadas aos mais pobres e o crescimento economico ao mesmo tempo em que preservaram os interesses do capital financeiro quando os efeitos da crise de 2008 chegaram ao brasil tornou se impossivel manter uma politica em que todos saissem ganhando como parte da crise global do neoliberalismo a extrema direita ascendeu em diversos paises inclusive no brasil demonstrando habilidade no uso das redes sociais para capitalizar a insatisfacao popular diante dos baixos indices economicos do segundo governo dilma apos quatro vitorias consecutivas do pt as classes dominantes operaram o golpe parlamentar contra o governo dilma abrindo as portas para o desmonte da legislacao trabalhista previdenciaria e o enfraquecimento dos sindicatos,"[""a"", ""partir"", ""dos"", ""anos"", ""1990"", ""a"", ""agenda"", ""neoliberal"", ""promoveu"", ""o"", ""desmonte"", ""de"", ""direitos"", ""precarizou"", ""as"", ""relacoes"", ""de"", ""trabalho"", ""limitou"", ""a"", ""capacidade"", ""de"", ""intervencao"", ""do"", ""estado"", ""na"", ""economia"", ""e"", ""favoreceu"", ""o"", ""grande"", ""capital"", ""esse"", ""processo"", ""se"", ""deu"", ""por"", ""meio"", ""de"", ""reformas"", ""regressivas"", ""da"", ""imposicao"", ""de"", ""politicas"", ""fiscais"", ""e"", ""monetarias"", ""restritivas"", ""da"", ""concentracao"", ""de"", ""renda"", ""e"", ""das"", ""privatizacoes"", ""como"", ""resultado"", ""enfraqueceu"", ""se"", ""o"", ""controle"", ""social"", ""pioraram"", ""a"", ""qualidade"", ""dos"", ""servicos"", ""publicos"", ""e"", ""resultaram"", ""em"", ""tarifas"", ""mais"", ""altas"", ""medidas"", ""que"", ""precisam"", ""ser"", ""revistas"", ""com"", ""as"", ""acoes"", ""de"", ""estabilizacao"", ""da"", ""economia"", ""a"", ""partir"", ""do"", ""plano"", ""real"", ""em"", ""1994"", ""estabeleceu"", ""se"", ""um"", ""periodo"", ""de"", ""financeirizacao"", ""desindustrializacao"", ""e"", ""fortalecimento"", ""do"", ""agronegocio"", ""este"", ""momento"", ""contribuiu"", ""com"", ""o"", ""aprofundamento"", ""da"", ""dependencia"", ""do"", ""brasil"", ""e"", ""para"", ""a"", ""reprimarizacao"", ""neoliberal"", ""de"", ""nossa"", ""economia"", ""perdeu"", ""se"", ""o"", ""horizonte"", ""de"", ""um"", ""projeto"", ""politico"", ""estrategico"", ""capaz"", ""de"", ""articular"", ""crescimento"", ""da"", ""economia"", ""distribuicao"", ""de"", ""renda"", ""e"", ""reformas"", ""sociais"", ""os"", ""primeiros"", ""governos"", ""liderados"", ""pela"", ""esquerda"", ""neste"", ""seculo"", ""protagonizados"", ""por"", ""lula"", ""e"", ""dilma"", ""a"", ""partir"", ""de"", ""2003"", ""surgiram"", ""em"", ""meio"", ""as"", ""contradicoes"", ""geradas"", ""por"", ""um"", ""modelo"", ""que"", ""nao"", ""foi"", ""desmontado"", ""em"", ""suas"", ""bases"", ""estruturais"", ""esses"", ""governos"", ""combinaram"", ""importantes"", ""politicas"", ""distributivas"", ""voltadas"", ""aos"", ""mais"", ""pobres"", ""e"", ""o"", ""crescimento"", ""economico"", ""ao"", ""mesmo"", ""tempo"", ""em"", ""que"", ""preservaram"", ""os"", ""interesses"", ""do"", ""capital"", ""financeiro"", ""quando"", ""os"", ""efeitos"", ""da"", ""crise"", ""de"", ""2008"", ""chegaram"", ""ao"", ""brasil"", ""tornou"", ""se"", ""impossivel"", ""manter"", ""uma"", ""politica"", ""em"", ""que"", ""todos"", ""saissem"", ""ganhando"", ""como"", ""parte"", ""da"", ""crise"", ""global"", ""do"", ""neoliberalismo"", ""a"", ""extrema"", ""direita"", ""ascendeu"", ""em"", ""diversos"", ""paises"", ""inclusive"", ""no"", ""brasil"", ""demonstrando"", ""habilidade"", ""no"", ""uso"", ""das"", ""redes"", ""sociais"", ""para"", ""capitalizar"", ""a"", ""insatisfacao"", ""popular"", ""diante"", ""dos"", ""baixos"", ""indices"", ""economicos"", ""do"", ""segundo"", ""governo"", ""dilma"", ""apos"", ""quatro"", ""vitorias"", ""consecutivas"", ""do"", ""pt"", ""as"", ""classes"", ""dominantes"", ""operaram"", ""o"", ""golpe"", ""parlamentar"", ""contra"", ""o"", ""governo"", ""dilma"", ""abrindo"", ""as"", ""portas"", ""para"", ""o"", ""desmonte"", ""da"", ""legislacao"", ""trabalhista"", ""previdenciaria"", ""e"", ""o"", ""enfraquecimento"", ""dos"", ""sindicatos""]"
51,O ano de 2018 foi o ponto alto da ofensiva reacionária.,o ano de 2018 foi o ponto alto da ofensiva reacionaria,"[""o"", ""ano"", ""de"", ""2018"", ""foi"", ""o"", ""ponto"", ""alto"", ""da"", ""ofensiva"", ""reacionaria""]"
52,"Além de ser marcado pelo assassinato de Marielle Franco, a prisão injusta de Lula serviu como condição para a vitória da extrema-direita no país.",alem de ser marcado pelo assassinato de marielle franco a prisao injusta de lula serviu como condicao para a vitoria da extrema direita no pais,"[""alem"", ""de"", ""ser"", ""marcado"", ""pelo"", ""assassinato"", ""de"", ""marielle"", ""franco"", ""a"", ""prisao"", ""injusta"", ""de"", ""lula"", ""serviu"", ""como"", ""condicao"", ""para"", ""a"", ""vitoria"", ""da"", ""extrema"", ""direita"", ""no"", ""pais""]"
53,"Surge um novo sujeito político, de caráter conservador e autoritário, turbinado pelos recém criados algoritmos nas redes sociais.",surge um novo sujeito politico de carater conservador e autoritario turbinado pelos recem criados algoritmos nas redes sociais,"[""surge"", ""um"", ""novo"", ""sujeito"", ""politico"", ""de"", ""carater"", ""conservador"", ""e"", ""autoritario"", ""turbinado"", ""pelos"", ""recem"", ""criados"", ""algoritmos"", ""nas"", ""redes"", ""sociais""]"
54,"A partir da mentira e da desinformação disseminadas em escala industrial, aplica-se uma política de terror e pânico moral, baseada em agendas de costumes.",a partir da mentira e da desinformacao disseminadas em escala industrial aplica se uma politica de terror e panico moral baseada em agendas de costumes,"[""a"", ""partir"", ""da"", ""mentira"", ""e"", ""da"", ""desinformacao"", ""disseminadas"", ""em"", ""escala"", ""industrial"", ""aplica"", ""se"", ""uma"", ""politica"", ""de"", ""terror"", ""e"", ""panico"", ""moral"", ""baseada"", ""em"", ""agendas"", ""de"", ""costumes""]"
55,"A extrema-direita também passou a disputar o espaço público, promovendo mobilizações de massa, consolidando-se como um importante pólo dominante da burguesia brasileira. O PSOL reivindica a longa tradição de lutas do povo brasileiro, que desde o século 16 se organizou para resistir à escravidão e aos desmandos do poder colonial.",a extrema direita tambem passou a disputar o espaco publico promovendo mobilizacoes de massa consolidando se como um importante polo dominante da burguesia brasileira o psol reivindica a longa tradicao de lutas do povo brasileiro que desde o seculo 16 se organizou para resistir a escravidao e aos desmandos do poder colonial,"[""a"", ""extrema"", ""direita"", ""tambem"", ""passou"", ""a"", ""disputar"", ""o"", ""espaco"", ""publico"", ""promovendo"", ""mobilizacoes"", ""de"", ""massa"", ""consolidando"", ""se"", ""como"", ""um"", ""importante"", ""polo"", ""dominante"", ""da"", ""burguesia"", ""brasileira"", ""o"", ""psol"", ""reivindica"", ""a"", ""longa"", ""tradicao"", ""de"", ""lutas"", ""do"", ""povo"", ""brasileiro"", ""que"", ""desde"", ""o"", ""seculo"", ""16"", ""se"", ""organizou"", ""para"", ""resistir"", ""a"", ""escravidao"", ""e"", ""aos"", ""desmandos"", ""do"", ""poder"", ""colonial""]"
56,"Que já no século 19 e ao longo do século 20 se organizou em favor dos direitos trabalhistas, da reforma agrária e urbana.",que ja no seculo 19 e ao longo do seculo 20 se organizou em favor dos direitos trabalhistas da reforma agraria e urbana,"[""que"", ""ja"", ""no"", ""seculo"", ""19"", ""e"", ""ao"", ""longo"", ""do"", ""seculo"", ""20"", ""se"", ""organizou"", ""em"", ""favor"", ""dos"", ""direitos"", ""trabalhistas"", ""da"", ""reforma"", ""agraria"", ""e"", ""urbana""]"
57,"Que lutou pela garantia de direitos universais como saúde, educação e moradia para toda a população.",que lutou pela garantia de direitos universais como saude educacao e moradia para toda a populacao,"[""que"", ""lutou"", ""pela"", ""garantia"", ""de"", ""direitos"", ""universais"", ""como"", ""saude"", ""educacao"", ""e"", ""moradia"", ""para"", ""toda"", ""a"", ""populacao""]"
58,Que enfrentou os anos de chumbo em defesa da democracia.,que enfrentou os anos de chumbo em defesa da democracia,"[""que"", ""enfrentou"", ""os"", ""anos"", ""de"", ""chumbo"", ""em"", ""defesa"", ""da"", ""democracia""]"
59,"Nos inspiramos nas lutas das mulheres, da população LGBTQIA+, do movimento negro e dos povos indígenas, que foram e seguem sendo parte decisiva da luta de classes no Brasil.",nos inspiramos nas lutas das mulheres da populacao lgbtqia do movimento negro e dos povos indigenas que foram e seguem sendo parte decisiva da luta de classes no brasil,"[""nos"", ""inspiramos"", ""nas"", ""lutas"", ""das"", ""mulheres"", ""da"", ""populacao"", ""lgbtqia"", ""do"", ""movimento"", ""negro"", ""e"", ""dos"", ""povos"", ""indigenas"", ""que"", ""foram"", ""e"", ""seguem"", ""sendo"", ""parte"", ""decisiva"", ""da"", ""luta"", ""de"", ""classes"", ""no"", ""brasil""]"
60,Aprendemos com seus avanços e impasses.,aprendemos com seus avancos e impasses,"[""aprendemos"", ""com"", ""seus"", ""avancos"", ""e"", ""impasses""]"
61,"Buscamos, no século 21, articular essa tradição com a necessidade histórica de derrotar o fascismo e a extrema-direita, condição para que possamos avançar na luta por direitos e pela superação dos gargalos estruturais do nosso país.",buscamos no seculo 21 articular essa tradicao com a necessidade historica de derrotar o fascismo e a extrema direita condicao para que possamos avancar na luta por direitos e pela superacao dos gargalos estruturais do nosso pais,"[""buscamos"", ""no"", ""seculo"", ""21"", ""articular"", ""essa"", ""tradicao"", ""com"", ""a"", ""necessidade"", ""historica"", ""de"", ""derrotar"", ""o"", ""fascismo"", ""e"", ""a"", ""extrema"", ""direita"", ""condicao"", ""para"", ""que"", ""possamos"", ""avancar"", ""na"", ""luta"", ""por"", ""direitos"", ""e"", ""pela"", ""superacao"", ""dos"", ""gargalos"", ""estruturais"", ""do"", ""nosso"", ""pais""]"
62,Nosso programa deve ser capaz de promover a reforma agrária e urbana e de ampliar os investimentos em ciência e tecnologia.,nosso programa deve ser capaz de promover a reforma agraria e urbana e de ampliar os investimentos em ciencia e tecnologia,"[""nosso"", ""programa"", ""deve"", ""ser"", ""capaz"", ""de"", ""promover"", ""a"", ""reforma"", ""agraria"", ""e"", ""urbana"", ""e"", ""de"", ""ampliar"", ""os"", ""investimentos"", ""em"", ""ciencia"", ""e"", ""tecnologia""]"
63,"Precisamos construir uma política de igualdade social de alta intensidade, rompendo com as regras que limitam os investimentos públicos. Os aportes nas áreas sociais devem ser prioridade para enfrentar as profundas desigualdades que estruturam o nosso país.",precisamos construir uma politica de igualdade social de alta intensidade rompendo com as regras que limitam os investimentos publicos os aportes nas areas sociais devem ser prioridade para enfrentar as profundas desigualdades que estruturam o nosso pais,"[""precisamos"", ""construir"", ""uma"", ""politica"", ""de"", ""igualdade"", ""social"", ""de"", ""alta"", ""intensidade"", ""rompendo"", ""com"", ""as"", ""regras"", ""que"", ""limitam"", ""os"", ""investimentos"", ""publicos"", ""os"", ""aportes"", ""nas"", ""areas"", ""sociais"", ""devem"", ""ser"", ""prioridade"", ""para"", ""enfrentar"", ""as"", ""profundas"", ""desigualdades"", ""que"", ""estruturam"", ""o"", ""nosso"", ""pais""]"
64,Isso exige que o Estado brasileiro se liberte de qualquer amarra fiscalista.,isso exige que o estado brasileiro se liberte de qualquer amarra fiscalista,"[""isso"", ""exige"", ""que"", ""o"", ""estado"", ""brasileiro"", ""se"", ""liberte"", ""de"", ""qualquer"", ""amarra"", ""fiscalista""]"
65,"É central a defesa intransigente do SUS e o enfrentamento ao negacionismo científico, essencial no combate à pandemia de covid-19.",e central a defesa intransigente do sus e o enfrentamento ao negacionismo cientifico essencial no combate a pandemia de covid 19,"[""e"", ""central"", ""a"", ""defesa"", ""intransigente"", ""do"", ""sus"", ""e"", ""o"", ""enfrentamento"", ""ao"", ""negacionismo"", ""cientifico"", ""essencial"", ""no"", ""combate"", ""a"", ""pandemia"", ""de"", ""covid"", ""19""]"
66,"Por sua vez, a educação será tratada como prioridade máxima. Todas as crianças, adolescentes, jovens e adultos têm direito à educação pública, gratuita, democrática, de qualidade, laica, inclusiva e socialmente referenciada.",por sua vez a educacao sera tratada como prioridade maxima todas as criancas adolescentes jovens e adultos tem direito a educacao publica gratuita democratica de qualidade laica inclusiva e socialmente referenciada,"[""por"", ""sua"", ""vez"", ""a"", ""educacao"", ""sera"", ""tratada"", ""como"", ""prioridade"", ""maxima"", ""todas"", ""as"", ""criancas"", ""adolescentes"", ""jovens"", ""e"", ""adultos"", ""tem"", ""direito"", ""a"", ""educacao"", ""publica"", ""gratuita"", ""democratica"", ""de"", ""qualidade"", ""laica"", ""inclusiva"", ""e"", ""socialmente"", ""referenciada""]"
67,"Somente quando nosso projeto político se tornar uma referência para milhões de brasileiros teremos condições reais de viabilizá-lo. É a partir da pressão “dos de baixo” que as contradições entre os setores da burguesia e do capital tendem a se agudizar, tornando o nosso projeto de sociedade efetivamente possível.",somente quando nosso projeto politico se tornar uma referencia para milhoes de brasileiros teremos condicoes reais de viabiliza lo e a partir da pressao dos de baixo que as contradicoes entre os setores da burguesia e do capital tendem a se agudizar tornando o nosso projeto de sociedade efetivamente possivel,"[""somente"", ""quando"", ""nosso"", ""projeto"", ""politico"", ""se"", ""tornar"", ""uma"", ""referencia"", ""para"", ""milhoes"", ""de"", ""brasileiros"", ""teremos"", ""condicoes"", ""reais"", ""de"", ""viabiliza"", ""lo"", ""e"", ""a"", ""partir"", ""da"", ""pressao"", ""dos"", ""de"", ""baixo"", ""que"", ""as"", ""contradicoes"", ""entre"", ""os"", ""setores"", ""da"", ""burguesia"", ""e"", ""do"", ""capital"", ""tendem"", ""a"", ""se"", ""agudizar"", ""tornando"", ""o"", ""nosso"", ""projeto"", ""de"", ""sociedade"", ""efetivamente"", ""possivel""]"
68,A história da luta pelo socialismo no Brasil não nasce com o PSOL.,a historia da luta pelo socialismo no brasil nao nasce com o psol,"[""a"", ""historia"", ""da"", ""luta"", ""pelo"", ""socialismo"", ""no"", ""brasil"", ""nao"", ""nasce"", ""com"", ""o"", ""psol""]"
69,Mantemos o máximo respeito por aliados que tenham como propósito a luta contra as desigualdades.,mantemos o maximo respeito por aliados que tenham como proposito a luta contra as desigualdades,"[""mantemos"", ""o"", ""maximo"", ""respeito"", ""por"", ""aliados"", ""que"", ""tenham"", ""como"", ""proposito"", ""a"", ""luta"", ""contra"", ""as"", ""desigualdades""]"
70,"Ao mesmo tempo, compreendemos os limites de algumas experiências e a necessidade de avançar programaticamente.",ao mesmo tempo compreendemos os limites de algumas experiencias e a necessidade de avancar programaticamente,"[""ao"", ""mesmo"", ""tempo"", ""compreendemos"", ""os"", ""limites"", ""de"", ""algumas"", ""experiencias"", ""e"", ""a"", ""necessidade"", ""de"", ""avancar"", ""programaticamente""]"
71,Essa disputa não deve impedir a formação de frentes políticas capazes de enfrentar os grandes desafios que temos diante de nós. Nenhum partido sozinho conseguirá dar conta de todas as tarefas dessa nova etapa histórica.,essa disputa nao deve impedir a formacao de frentes politicas capazes de enfrentar os grandes desafios que temos diante de nos nenhum partido sozinho conseguira dar conta de todas as tarefas dessa nova etapa historica,"[""essa"", ""disputa"", ""nao"", ""deve"", ""impedir"", ""a"", ""formacao"", ""de"", ""frentes"", ""politicas"", ""capazes"", ""de"", ""enfrentar"", ""os"", ""grandes"", ""desafios"", ""que"", ""temos"", ""diante"", ""de"", ""nos"", ""nenhum"", ""partido"", ""sozinho"", ""conseguira"", ""dar"", ""conta"", ""de"", ""todas"", ""as"", ""tarefas"", ""dessa"", ""nova"", ""etapa"", ""historica""]"
72,"A ameaça neofascista é real, e torna fundamental a unidade do campo popular.",a ameaca neofascista e real e torna fundamental a unidade do campo popular,"[""a"", ""ameaca"", ""neofascista"", ""e"", ""real"", ""e"", ""torna"", ""fundamental"", ""a"", ""unidade"", ""do"", ""campo"", ""popular""]"
