doc_id,topic,probability
0,0,0.9984910488128662
0,1,0.0009074537083506584
0,2,0.0006014900864101946
1,0,0.014023088850080967
1,1,0.016285426914691925
1,2,0.9696914553642273
2,0,0.005397224798798561
2,1,0.9904481172561646
2,2,0.004154607653617859
3,0,0.6286558508872986
3,1,0.371204137802124
3,2,0.00014003227988723665
4,0,0.996336817741394
4,1,0.0022029983811080456
4,2,0.0014602195005863905
5,0,0.00021176409791223705
5,1,0.9996252059936523
5,2,0.00016300909919664264
6,0,0.9947478771209717
6,1,0.003158575389534235
6,2,0.002093607559800148
7,0,0.691712498664856
7,1,0.3001072406768799
7,2,0.008180219680070877
8,0,0.03887566551566124
8,1,0.04514745622873306
8,2,0.915976881980896
9,0,0.007157828658819199
9,1,0.008312597870826721
9,2,0.9845295548439026
10,0,0.004329907242208719
10,1,0.005028449930250645
10,2,0.9906416535377502
11,0,0.0007545673288404942
11,1,0.0008763013756833971
11,2,0.9983690977096558
12,0,0.004805336240679026
12,1,0.9914956092834473
12,2,0.003698991145938635
13,0,0.005395916756242514
13,1,0.006266437936574221
13,2,0.9883376359939575
14,0,0.0036172596737742424
14,1,0.993598222732544
14,2,0.002784448442980647
15,0,0.004804769530892372
15,1,0.005579920951277018
15,2,0.9896153211593628
16,0,0.9895786643028259
16,1,0.006267241667956114
16,2,0.004154133144766092
17,0,0.003940501715987921
17,1,0.9930261969566345
17,2,0.003033269662410021
18,0,0.0033408752642571926
18,1,0.0038798574823886156
18,2,0.9927792549133301
19,0,0.003941021393984556
19,1,0.004576824605464935
19,2,0.991482138633728
20,0,0.9984055757522583
20,1,0.0009588678367435932
20,2,0.0006355690420605242
21,0,0.9729291200637817
21,1,0.016280004754662514
21,2,0.010790921747684479
22,0,0.01062366459518671
22,1,0.012337575666606426
22,2,0.9770387411117554
23,0,0.010624723508954048
23,1,0.9811967015266418
23,2,0.00817856565117836
24,0,0.9976556897163391
24,1,0.0014098399551585317
24,2,0.0009344881982542574
25,0,0.9950549602508545
25,1,0.0029739185702055693
25,2,0.0019712108187377453
26,0,0.5234155058860779
26,1,0.4752924144268036
26,2,0.0012920781737193465
27,0,0.528916597366333
27,1,0.47038188576698303
27,2,0.0007015425944700837
28,0,0.0577118843793869
28,1,0.9416403770446777
28,2,0.0006477435817942023
29,0,0.9955723881721497
29,1,0.0026627378538250923
