parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario,raw_disc,preprocess_disc,tokens,source_index,chunk_id,chunk_text,embedding
Felipe Rigoni,UNIÃO,ES,182.2022,ORDEM DO DIA,21/12/2022,22h00,DCD22/12/2022 PAG. 284,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=182.2022&nuQuarto=2761542&nuOrador=1&nuInsercao=1&dtHorarioQuarto=22%3A00&sgFaseSessao=OD&Data=21%2F12%2F2022&txApelido=Felipe+Rigoni&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=22%3A00,"Importância da aprovação do Projeto de Lei nº 1.422, de 2019, sobre a alteração das Leis de nºs 7.116, de 1983; 9.454, de 1997; 13.444, de 2017; e 13.460, de 2017, com vista à adoção de número único para os documentos especificados e ao estabelecimento do Cadastro de Pessoas Físicas - CPF como número de identificação dos cidadãos nos bancos de dados de serviços públicos. Congratulações aos Parlamentares, especialmente ao Deputado General Peternelli.","O SR. FELIPE RIGONI (UNIÃO - ES. Pela ordem. Sem revisão do orador.) - Presidente, quero apenas reiterar a importância desse projeto. Foi o primeiro projeto que apresentei na minha vida parlamentar. Na semana seguinte, eu descobri que o Deputado General Peternelli tinha uma ideia, inclusive, mais evoluída sobre o tema do projeto que eu havia protocolado, a do número único. Nós nos juntamos para fazer esse projeto. Fico muito feliz ao saber que o estamos aprovando nesta última sessão. É superimportante cada brasileiro ter um único número para se identificar. Isso facilitará muito a vida dos brasileiros, da própria administração pública e, obviamente, de todas as empresas. Então, quero parabenizar o Parlamento e, especialmente, o Deputado General Peternelli, que foi o guerreiro da proposta do número único ao longo desses 4 anos. Parabéns a todos nós! Obrigado, Presidente.",querar apenas reiterar importância projeto primeiro projeto apresentar vida parlamentar semana seguinte descobri deputado_general_peternelli ideia inclusive evoluído sobre tema projeto protocolar número único juntar projeto ficor feliz saber aprovar último sessão superimportante cada brasileiro único número identificar facilitar vida brasileiro próprio administração público obviamente todo empresa então parabenizar parlamento especialmente deputado_general_peternelli guerreiro propor número único longo 4 ano parabéns todo,"['querar', 'apenas', 'reiterar', 'importância', 'projeto', 'primeiro', 'projeto', 'apresentar', 'vida', 'parlamentar', 'semana', 'seguinte', 'descobri', 'deputado_general_peternelli', 'ideia', 'inclusive', 'evoluído', 'sobre', 'tema', 'projeto', 'protocolar', 'número', 'único', 'juntar', 'projeto', 'ficor', 'feliz', 'saber', 'aprovar', 'último', 'sessão', 'superimportante', 'cada', 'brasileiro', 'único', 'número', 'identificar', 'facilitar', 'vida', 'brasileiro', 'próprio', 'administração', 'público', 'obviamente', 'todo', 'empresa', 'então', 'parabenizar', 'parlamento', 'especialmente', 'deputado_general_peternelli', 'guerreiro', 'propor', 'número', 'único', 'longo', '4', 'ano', 'parabéns', 'todo']",43,0,querar apenas reiterar importância projeto primeiro projeto apresentar vida parlamentar semana seguinte descobri deputado_general_peternelli ideia inclusive evoluído sobre tema projeto protocolar número único juntar projeto ficor feliz saber aprovar último sessão superimportante cada brasileiro único número identificar facilitar vida brasileiro próprio administração público obviamente todo empresa então parabenizar parlamento especialmente deputado_general_peternelli guerreiro propor número único longo 4 ano parabéns todo,"[-0.009711328893899918, 0.04316599667072296, -0.023699790239334106, -0.06894901394844055, 0.030160756781697273, 0.025103164836764336, 0.009790901094675064, 0.09192543476819992, 0.041848067194223404, 0.01794356107711792, 0.010138223879039288, -0.03519051894545555, -0.044414106756448746, 0.06047140061855316, -0.0453399196267128, -0.03177519142627716, -0.023710645735263824, -0.03971165046095848, -0.0335756316781044, 0.07490423321723938, 0.10058093816041946, -0.030174484476447105, -0.06974700093269348, 0.023143677040934563, 0.009263519197702408, 0.0013400352327153087, -0.007344781421124935, -0.0325932577252388, 0.0316215455532074, -0.10200653970241547, 0.049164511263370514, 0.036430034786462784, 0.13441789150238037, -0.023215416818857193, 0.030991671606898308, 0.02274448238313198, 0.0670238509774208, -0.038056034594774246, -0.034094713628292084, 0.026720652356743813, -0.06580915302038193, -0.09968369454145432, 0.029606696218252182, 0.03504391014575958, -0.0044178045354783535, -0.039615239948034286, 0.031810447573661804, 0.026017852127552032, -0.049233440309762955, 0.020991994068026543, -0.0007328507490456104, -0.058674510568380356, -0.11031914502382278, -0.03019758313894272, -0.0019156653434038162, -0.010734768584370613, 0.01892448030412197, 0.023438766598701477, 0.001738043618388474, -0.0345335528254509, -0.03356937691569328, 0.04903112351894379, -0.10478844493627548, 0.0413111075758934, -0.00675882026553154, -0.018086934462189674, -0.0042536514811217785, -0.03466007113456726, -0.026803672313690186, 0.0743301510810852, 0.012088081799447536, -0.01803756132721901, 0.05127142369747162, 0.0016275080852210522, 0.00843872595578432, 0.005239494610577822, 0.03863005340099335, 0.07577543705701828, 0.008459298871457577, 0.01296195574104786, 0.013070487417280674, -0.00010609265882521868, -0.07990453392267227, -0.028454065322875977, 0.021237680688500404, -0.05909563601016998, 0.06248823180794716, 0.04740435630083084, 0.06034555286169052, -0.08608634769916534, -0.030097462236881256, 0.028811533004045486, 0.12441031634807587, 0.028218194842338562, 0.049081239849328995, 0.0028135618194937706, 0.046736568212509155, -0.016109813004732132, -0.004006609320640564, 0.06436989456415176, -0.11986992508172989, 0.04597625881433487, -0.0005467735463753343, -0.07156070321798325, -0.029636120423674583, 0.06292547285556793, -0.04458395764231682, -0.04672615975141525, 0.07645020633935928, -0.04658454656600952, -0.009875158779323101, -0.013419712893664837, -0.0024577530566602945, -0.01964312419295311, -0.03871680423617363, 0.04465176537632942, -0.0352858304977417, 0.0035147357266396284, 0.04296023026108742, 0.042280163615942, 0.049660783261060715, -0.10797381401062012, -0.013364216312766075, -0.08994091302156448, 0.01978151686489582, 0.020328670740127563, 0.042838435620069504, -0.035723283886909485, 0.02286650240421295, -0.07787307351827621, 0.01807916909456253, -0.015822462737560272, 0.007499911822378635, 0.0063815065659582615, 0.0014211966190487146, 0.007497251033782959, 0.04518986493349075, -0.029814237728714943, 0.0031200884841382504, 0.0772041603922844, 0.08215324580669403, 0.04221820831298828, -0.017247028648853302, 0.08756387233734131, -0.05602787062525749, 0.019197147339582443, 0.055895838886499405, -0.01483745127916336, 0.03559040650725365, 0.0346079021692276, 0.03690612316131592, -0.030228355899453163, 0.1311180293560028, 0.05035899579524994, 0.054094474762678146, -0.061086129397153854, 0.09451816231012344, 0.03992283344268799, 0.021347690373659134, -0.05990615859627724, -0.04642632603645325, 0.027242161333560944, -0.06374912708997726, -0.02900613658130169, -0.0015070561785250902, -0.0862615630030632, -0.0017138533294200897, -0.05873008817434311, 0.012038245797157288, -0.03426484018564224, 0.044881366193294525, -0.06811948120594025, -0.08211308717727661, 0.019801955670118332, 0.09832604229450226, 0.0006156774470582604, 0.05785183608531952, -0.018903823569417, -0.004008340183645487, -0.02497994527220726, 0.015270181000232697, -0.011026655323803425, -0.005562950856983662, -0.0397009514272213, -0.13122594356536865, 0.059158310294151306, -0.018785441294312477, -0.0037702161353081465, 0.012224763631820679, -0.019679469987750053, 0.008886008523404598, 0.0305233933031559, 0.08417405933141708, 0.06954346597194672, 0.008154001086950302, -0.02431276999413967, 0.06717482954263687, 0.00526997959241271, 0.021539682522416115, -0.026277223601937294, -0.11731699109077454, -0.08000998198986053, -0.07617413252592087, -0.026670653373003006, 0.04555049166083336, -0.06925961375236511, -0.01293245330452919, 0.02148865908384323, -0.014960273168981075, 0.017147840932011604, 0.06112031638622284, -0.025595763698220253, 0.0019399686716496944, -0.031279850751161575, 0.04400978237390518, 0.09202911704778671, -0.05348597839474678, 0.0412866547703743, -0.09532073885202408, -0.03579273074865341, 0.07512470334768295, 0.07575756311416626, -0.006548817735165358, -0.09193303436040878, -0.038017719984054565, 0.022758711129426956, -0.07997383922338486, 0.027170272544026375, -0.0052756620571017265, 0.048815321177244186, -0.10209298878908157, -0.05566402152180672, -0.005885348189622164, -0.0069635589607059956, -0.020360294729471207, -0.11386576294898987, 0.10506095737218857, 0.033655717968940735, -0.061751119792461395, -0.019974850118160248, 0.021804027259349823, -0.11486010998487473, -0.028633007779717445, 0.03654564917087555, 0.011418309062719345, 0.05361377075314522, -0.06925925612449646, 0.030666863545775414, -0.03609220311045647, 0.040317654609680176, 0.0641661286354065, -0.11482298374176025, -0.005459879525005817, -0.02242567390203476, -0.022160416468977928, -0.03622062876820564, -0.0999964252114296, 0.024112317711114883, 0.0376221165060997, 0.06518089026212692, -0.014514592476189137, -0.05597711354494095, -0.012858503498136997, 0.17360684275627136, 0.003055575303733349, 0.005771709140390158, -0.03588173910975456, 0.01977658085525036, -0.0016676784725859761, -0.08091454952955246, -0.02767917886376381, -0.04350370913743973, 0.03527798876166344, 0.04826410487294197, 0.014000951312482357, -0.029384702444076538, -0.03512730821967125, -0.036229297518730164, 0.03636337071657181, 0.042466942220926285, 0.03198910132050514, 0.02605588547885418, 0.005936112254858017, -0.022876957431435585, -0.02365109510719776, 0.055018410086631775, 0.03761732205748558, 0.0018018122063949704, -0.03973797336220741, 0.043433986604213715, -0.08783964812755585, 0.10433639585971832, -0.004195176064968109, 0.020557422190904617, -0.000878379272762686, -0.005360626615583897, -0.11695948243141174, 0.05156707391142845, 0.03168162703514099, 0.04324844107031822, 0.03924854099750519, 0.009532065130770206, -0.025772102177143097, -0.054801736027002335, -0.03247285261750221, -0.03936411812901497, 0.07176334410905838, 0.02666928805410862, 0.010491653345525265, -0.011684779077768326, 0.08961989730596542, -0.056604813784360886, 0.12163694202899933, 0.1161244809627533, 0.04285360500216484, 0.002008932176977396, 0.030998123809695244, 0.0552319772541523, 0.03930148854851723, -0.08183890581130981, 0.024882154539227486, 0.040917497128248215, -0.054988328367471695, -0.028030548244714737, 0.024752749130129814, -0.027541248127818108, -0.05003984645009041, -0.030101869255304337, -0.08722353726625443, -0.006026813294738531, 0.06716309487819672, -0.007755161263048649, -0.05417519807815552, -0.040978509932756424, -0.021668797358870506, -0.016955513507127762, -0.07641129940748215, 0.04435700550675392, -0.05347129702568054, -0.050756245851516724, 0.06905155628919601, 0.01712004281580448, -0.009933708235621452, -0.11894149333238602, 0.005744343623518944, 0.010985965840518475, -0.003649236401543021, 0.04526939615607262, -0.02425106056034565, -0.011931000277400017, -0.05870049074292183, 0.039946962147951126, -0.11567381024360657, -0.09129837900400162, 0.015454264357686043, 0.037205327302217484, -0.01855115406215191, 0.03945886716246605, 0.030893616378307343, -0.050460897386074066, -0.005458131432533264, 0.037540093064308167, 0.04827786982059479, 0.06340067833662033, 0.0008130230125971138, 0.012757939286530018, -0.0366404727101326, -0.037639934569597244, -0.024454325437545776, -0.007401273585855961, -0.09491809457540512, 0.010142318904399872, 0.06829935312271118, 0.06979937851428986, 0.08079655468463898, 0.05328693240880966, -0.004872180987149477, 0.04461020976305008, -0.018739933148026466, -0.01189122349023819, 0.04093066230416298, 0.03681647405028343, 0.0016580162337049842, 0.04199110344052315]"
General Peternelli,UNIÃO,SP,182.2022,ORDEM DO DIA,21/12/2022,21h56,DCD22/12/2022 PAG. 284,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=182.2022&nuQuarto=2761539&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A56&sgFaseSessao=OD&Data=21%2F12%2F2022&txApelido=General+Peternelli&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A56,"Agradecimento ao Presidente Arthur Lira, aos Deputados, ao Secretário-Geral da Mesa, Ruthier de Sousa Silva, aos Líderes partidários, ao PSL, ao União Brasil e familiares, ao ensejo da despedida do orador da Câmara dos Deputados. Agradecimento ao Deputado Felipe Rigoni pela aprovação do Projeto de Lei nº 1.422, de 2019, sobre a alteração das Leis de nºs 7.116, de 1983; 9.454, de 1997; 13.444, de 2017; e 13.460, de 2017, com vista à adoção de número único para os documentos especificados e ao estabelecimento do Cadastro de Pessoas Físicas - CPF como número de identificação dos cidadãos nos bancos de dados de serviços públicos.","O SR. GENERAL PETERNELLI (UNIÃO - SP. Pela ordem. Sem revisão do orador.) - Presidente, além de agradecer a todos, eu queria agradecer ao Presidente Arthur Lira e, em nome dele, ao Ruthier e a toda a equipe da Câmara dos Deputados. Essa talvez seja uma das últimas oportunidades de eu estar aqui presente. Então, eu gostaria de dizer do meu reconhecimento a todos os integrantes que trabalham na Câmara dos Deputados. Eu quero agradecer ao meu partido — inicialmente, o PSL, e agora, o União Brasil — e aos Líderes, atualmente muito bem representado pelo Deputado Elmar Nascimento, que me permitiu em todas as votações votar de acordo com a minha consciência. Então, eu termino o meu mandato muito tranquilo e feliz exatamente por ter votado sempre de acordo com o que eu julguei oportuno. Eu sou muito grato ao meu partido. Gostaria de agradecer também a todos os integrantes do União Brasil que colaboraram nessa atividade. Gostaria de agradecer ainda aos integrantes do meu gabinete, em especial ao Artur, que foi meu chefe de gabinete no maior período, e a todos os demais, de Brasília e de São Paulo, porque eles fizeram o êxito do meu mandato e com os quais eu aprendi muito. Agradeço à minha família e aos meus amigos, em especial, à Maria Helena, que me ajudava voluntariamente no meu gabinete e foi o meu esteio para poder ter tantos projetos aprovados. É isso o que me deixa muito feliz. Eu gostaria de dizer da emoção de representar os paulistas na Câmara dos Deputados. Como nós dissemos, os paulistas estão sempre envolvidos nas grandes causas nacionais. Temos lá os bandeirantes como uma das referências em termos de desbravamento. Então, eu me sinto muito feliz. Gostaria de finalizar dizendo que um dos motivos do meu contentamento foi ter colecionado tantos amigos entre os Deputados e as Deputadas. Eu aprendi muito e, com certeza, cresci muito. Sobre esse projeto, em especial, eu gostaria muito de agradecer ao Deputado Felipe Rigoni, que capitaneou essas atividades. Trabalhamos em conjunto com os demais colegas para que pudéssemos fazer do sonho brasileiro do número único uma realidade. Como o Deputado Paulo Ganime já disse, a criança nasce com um CPF na certidão de nascimento, e esse projeto prevê que, quando ela for tirar carteira de identidade, título de eleitor, certificado de alistamento militar, carteira de motorista, carteira de trabalho, carteira do SUS e passaporte, enfim, todos os documentos terão o mesmo número. Então, eu termino meu mandato com esse sonho brasileiro, que é de todos nós, sendo realizado. Muito obrigado a todos. Agradeço a Deus a oportunidade de estar aqui presente.",além agradecer todo agradecer presidente_arthur_lira nome ruthier todo equipe câmara_dos_deputar talvez último oportunidade presente então gostar reconhecimento todo integrante trabalhar câmara_dos_deputado agradecer partido inicialmente psl agora união_brasil líder atualmente bem representar deputado_elmar_nascimento permitir todo votação votar acordo consciência então termino mandato tranquilo feliz exatamente votar sempre acordo julguei oportuno grato partido gostar agradecer todo integrante união_brasil colaborar atividade gostar agradecer ainda integrante gabinete especial artur chefe gabinete grande período todo demais brasília são_paulo êxito mandato aprender família amigo especial maria_helena ajudar voluntariamente gabinete esteio tanto projeto aprovar deixar feliz gostar emoção representar paulista câmara_dos_deputado disser paulista sempre envolvir grande causa nacional lá bandeirante referência termos desbravamento então sintar feliz gostar finalizar motivo contentamento colecionar tanto amigo aprender certeza cresci sobre projeto especial gostar agradecer deputado_felipe_rigoni capitanear atividade trabalhar conjunto demais colega pudéssemos sonho brasileiro número único realidade deputado_paulo_ganime criança nascer cpf certidão nascimento projeto prever tirar carteira identidade título eleitor certificar alistamento militar carteira motorista carteira trabalho carteira sus passaporte enfim todo documento número então termino mandato sonho brasileiro todo realizar todo deus oportunidade presente,"['além', 'agradecer', 'todo', 'agradecer', 'presidente_arthur_lira', 'nome', 'ruthier', 'todo', 'equipe', 'câmara_dos_deputar', 'talvez', 'último', 'oportunidade', 'presente', 'então', 'gostar', 'reconhecimento', 'todo', 'integrante', 'trabalhar', 'câmara_dos_deputado', 'agradecer', 'partido', 'inicialmente', 'psl', 'agora', 'união_brasil', 'líder', 'atualmente', 'bem', 'representar', 'deputado_elmar_nascimento', 'permitir', 'todo', 'votação', 'votar', 'acordo', 'consciência', 'então', 'termino', 'mandato', 'tranquilo', 'feliz', 'exatamente', 'votar', 'sempre', 'acordo', 'julguei', 'oportuno', 'grato', 'partido', 'gostar', 'agradecer', 'todo', 'integrante', 'união_brasil', 'colaborar', 'atividade', 'gostar', 'agradecer', 'ainda', 'integrante', 'gabinete', 'especial', 'artur', 'chefe', 'gabinete', 'grande', 'período', 'todo', 'demais', 'brasília', 'são_paulo', 'êxito', 'mandato', 'aprender', 'família', 'amigo', 'especial', 'maria_helena', 'ajudar', 'voluntariamente', 'gabinete', 'esteio', 'tanto', 'projeto', 'aprovar', 'deixar', 'feliz', 'gostar', 'emoção', 'representar', 'paulista', 'câmara_dos_deputado', 'disser', 'paulista', 'sempre', 'envolvir', 'grande', 'causa', 'nacional', 'lá', 'bandeirante', 'referência', 'termos', 'desbravamento', 'então', 'sintar', 'feliz', 'gostar', 'finalizar', 'motivo', 'contentamento', 'colecionar', 'tanto', 'amigo', 'aprender', 'certeza', 'cresci', 'sobre', 'projeto', 'especial', 'gostar', 'agradecer', 'deputado_felipe_rigoni', 'capitanear', 'atividade', 'trabalhar', 'conjunto', 'demais', 'colega', 'pudéssemos', 'sonho', 'brasileiro', 'número', 'único', 'realidade', 'deputado_paulo_ganime', 'criança', 'nascer', 'cpf', 'certidão', 'nascimento', 'projeto', 'prever', 'tirar', 'carteira', 'identidade', 'título', 'eleitor', 'certificar', 'alistamento', 'militar', 'carteira', 'motorista', 'carteira', 'trabalho', 'carteira', 'sus', 'passaporte', 'enfim', 'todo', 'documento', 'número', 'então', 'termino', 'mandato', 'sonho', 'brasileiro', 'todo', 'realizar', 'todo', 'deus', 'oportunidade', 'presente']",46,0,além agradecer todo agradecer presidente_arthur_lira nome ruthier todo equipe câmara_dos_deputar talvez último oportunidade presente então gostar reconhecimento todo integrante trabalhar câmara_dos_deputado agradecer partido inicialmente psl agora união_brasil líder atualmente bem representar deputado_elmar_nascimento permitir todo votação votar acordo consciência então termino mandato tranquilo feliz exatamente votar sempre acordo julguei oportuno grato partido gostar agradecer todo integrante união_brasil colaborar atividade gostar agradecer ainda integrante gabinete especial artur chefe gabinete grande período todo demais brasília são_paulo êxito mandato aprender família amigo especial maria_helena ajudar voluntariamente gabinete esteio tanto projeto aprovar deixar feliz gostar emoção representar paulista câmara_dos_deputado disser paulista sempre envolvir grande causa nacional lá bandeirante referência termos desbravamento então sintar feliz gostar finalizar motivo contentamento colecionar tanto amigo aprender certeza cresci sobre projeto especial gostar agradecer deputado_felipe_rigoni capitanear atividade trabalhar conjunto demais colega pudéssemos sonho brasileiro número único realidade deputado_paulo_ganime criança nascer cpf certidão nascimento projeto prever tirar carteira identidade título eleitor certificar alistamento militar carteira motorista carteira trabalho carteira sus passaporte enfim todo documento número então termino mandato sonho brasileiro todo realizar todo deus oportunidade presente,"[-0.014858296141028404, 0.030813448131084442, 0.07135340571403503, -0.020693227648735046, 0.028635704889893532, 0.02962622605264187, 0.05118996649980545, 0.1038103699684143, 0.0633992925286293, 0.0339561402797699, 0.00014845254190731794, -0.14149872958660126, -0.0411178283393383, 0.03820743039250374, 0.019650841131806374, -0.025663811713457108, 0.02060081623494625, -0.0035019845236092806, -0.01781572587788105, 0.018007513135671616, -0.0022542390506714582, -0.0017931500915437937, -0.07447480410337448, 0.05879771709442139, 0.022976167500019073, -0.027742533013224602, 0.03773189336061478, 0.04454948008060455, 0.021524857729673386, -0.057101741433143616, -0.009274058975279331, -0.02755674161016941, 0.09276805073022842, 0.026555031538009644, 0.008397426456212997, 0.027093680575489998, 0.03781724348664284, -0.08642321079969406, 0.001020811265334487, 0.05504851043224335, -0.08023950457572937, -0.10891226679086685, -0.020828748121857643, 0.01569410413503647, 0.03695083409547806, -0.0513855516910553, 0.023429496213793755, 0.0521160252392292, -0.03920655697584152, 0.025227835401892662, 0.04164395481348038, 0.019619224593043327, -0.09453024715185165, 0.005968838930130005, 0.007299287244677544, 0.047006282955408096, 0.041540395468473434, 0.022025875747203827, 0.019307816401124, -0.009171104989945889, 0.007044028025120497, 0.06934811919927597, -0.12842082977294922, 0.06862548738718033, -0.08222699910402298, -0.053520530462265015, 0.021424638107419014, 0.011546442285180092, -0.07666599750518799, 0.03903619199991226, 0.02078544721007347, -0.007352056913077831, 0.06559614092111588, 0.014224562793970108, -0.001354008330963552, -0.003393504535779357, 0.001584701705724001, -0.006163258105516434, -0.012057322077453136, -0.02158309705555439, 0.05934751778841019, 0.05649585649371147, -0.11243454366922379, -0.011126644909381866, 0.04435119405388832, 0.0086129792034626, 0.042145948857069016, 0.03286564722657204, 0.04904983565211296, -0.11289607733488083, -0.0379522331058979, 0.08393795788288116, 0.1046966090798378, 0.0008322708308696747, 0.03252715244889259, -0.0033526329789310694, 0.0344444215297699, 0.017747977748513222, -0.05382273718714714, 0.048501528799533844, -0.1107071191072464, 0.061344146728515625, -0.02492816373705864, -0.07381096482276917, -0.07187210023403168, 0.07574490457773209, -0.04528551921248436, -0.002617604099214077, 0.003357443492859602, 0.0032321836333721876, -0.04142769053578377, -0.02157205529510975, -0.042505744844675064, 0.0022871054243296385, -0.02574874274432659, 0.030966410413384438, -0.04784465581178665, -0.027111729606986046, 0.031590547412633896, -0.013718140311539173, 0.0337674580514431, -0.03787060081958771, -0.0577971376478672, -0.048380788415670395, 0.059821709990501404, -0.04855399206280708, 0.06405480206012726, 0.004370301030576229, 0.055189963430166245, -0.00584029033780098, -0.0025479202158749104, -0.018174774944782257, -0.013491489924490452, 0.060676589608192444, -0.031032312661409378, 0.001136972103267908, 0.017031550407409668, -0.013058887794613838, -0.010437285527586937, 0.021774932742118835, 0.043141137808561325, -0.019272275269031525, -0.03385135903954506, 0.027668185532093048, 0.0007082540541887283, -0.052036162465810776, -0.011434433050453663, -0.024444743990898132, 0.038545265793800354, 0.013096625916659832, 0.027785010635852814, 0.053476732224226, 0.12555137276649475, 0.06889484822750092, 0.013852876611053944, -0.06615836918354034, 0.11928926408290863, 0.03195226565003395, 0.03680766746401787, -0.09108559042215347, -0.03506145998835564, 0.033456675708293915, -0.07925115525722504, -0.024596644565463066, 0.01586115173995495, -0.07047714293003082, 0.0063031804747879505, -0.032551221549510956, 0.011787252500653267, 0.043739743530750275, -0.02106800116598606, -0.03139130771160126, 0.014526443555951118, 0.02547341026365757, 0.0631951168179512, -0.05411939322948456, 0.10198730230331421, -0.005851418245583773, -0.06033040210604668, -0.021377013996243477, -0.008174421265721321, 0.011287297122180462, 0.007657201495021582, -0.027382411062717438, -0.08598269522190094, 0.10973590612411499, -0.06832465529441833, -0.03856632485985756, 0.005755117628723383, -0.028395861387252808, -0.01651572436094284, 0.036110926419496536, 0.0341520793735981, 0.047002874314785004, 0.025042971596121788, 0.0009836673270910978, 0.07419523596763611, -0.03626401349902153, -0.008938721381127834, -0.02846728079020977, -0.10179305076599121, -0.009759456850588322, -0.056131962686777115, -0.04235055670142174, 0.030806034803390503, -0.037837445735931396, 0.03652232512831688, 0.025089232251048088, -0.026302199810743332, -0.009715721942484379, 0.02243798039853573, -0.00645886966958642, 0.016037002205848694, -0.053513821214437485, 0.027603207156062126, 0.07637417316436768, -0.04144692420959473, 0.11822628229856491, -0.14708499610424042, -0.03164913132786751, 0.07389789819717407, 0.09163302183151245, -0.032475948333740234, -0.07201405614614487, -0.025300266221165657, 0.0261867456138134, -0.031490009278059006, 0.041527606546878815, -0.014143874868750572, 0.017912499606609344, -0.05651821568608284, -0.050693705677986145, -0.05309464409947395, 0.003255274146795273, 0.022532014176249504, -0.06952597945928574, 0.07272236049175262, -0.024752486497163773, -0.04227561131119728, 0.002848222618922591, 0.017863323912024498, -0.052305176854133606, -0.06398217380046844, 0.05027514323592186, 0.06440583616495132, 0.0795363038778305, -0.0015287669375538826, 0.08222883194684982, -0.05902213603258133, 0.04556206241250038, 0.07417409121990204, -0.10803268104791641, -0.027703629806637764, -0.05768665298819542, 0.05137726664543152, -0.03909697011113167, -0.1069604754447937, 0.045372121036052704, 0.06099408119916916, 0.030200503766536713, -0.04774213954806328, -0.015062568709254265, -0.0427476167678833, 0.14163316786289215, 0.003723345696926117, 0.008152840659022331, -0.024066919460892677, -0.029789285734295845, 0.007914341054856777, -0.06339111924171448, -0.061824213713407516, -0.1158653199672699, 0.028478574007749557, 0.019797135144472122, -0.02443048171699047, -0.06069527566432953, 0.009082773700356483, 0.02254532091319561, 0.03433970734477043, 0.0843784287571907, 0.032381292432546616, -0.025953352451324463, 0.007112452760338783, -0.01794551871716976, -0.04393121972680092, 0.019609229639172554, 0.028706250712275505, -0.029750386252999306, 0.022947220131754875, 0.029790325090289116, -0.03373771533370018, 0.059524018317461014, 0.05942155793309212, 0.019165074452757835, 0.0373879112303257, -0.08379324525594711, -0.04383661970496178, 0.06839016824960709, 0.01903119497001171, -0.028423821553587914, -0.0628792867064476, 0.0019247265299782157, 0.024083558470010757, -0.0925879180431366, 0.018042659386992455, 0.011727814562618732, 0.057780127972364426, 0.023399673402309418, 0.015282819047570229, -0.00010578165529295802, 0.07211171835660934, -0.01708371937274933, 0.11793097853660583, 0.04389655962586403, 0.016833744943141937, -0.021474115550518036, 0.09083043783903122, 0.015348205342888832, 0.026662835851311684, -0.07387646287679672, 0.04670529440045357, 0.019068477675318718, -0.033194102346897125, -0.06115981936454773, 0.02188756875693798, -0.08922376483678818, -0.0842113271355629, -0.07960312813520432, -0.02455325983464718, 0.00025608326541259885, 0.06623105704784393, -0.01810724101960659, -0.06669579446315765, -0.061480116099119186, 0.007427865173667669, 0.009614035487174988, -0.0955929160118103, 0.05063029006123543, -0.02412433736026287, -0.10499197989702225, 0.015065574087202549, -0.0336235910654068, -0.06341072916984558, -0.12183733284473419, -0.0013757046544924378, 0.03771260380744934, -0.07392001152038574, 0.02037900872528553, -0.039604801684617996, -0.01638868823647499, -0.061040714383125305, 0.023934779688715935, -0.044455163180828094, -0.10232904553413391, 0.0023149377666413784, 0.039888739585876465, 0.048922959715127945, -0.027485456317663193, 0.051102906465530396, -0.04422890022397041, 0.12917460501194, 0.09265878796577454, 0.048684362322092056, 0.06421320140361786, 0.02795633301138878, 0.050637777894735336, 0.04927389323711395, 0.011990033090114594, -0.01802256889641285, 0.023631514981389046, -0.12070861458778381, -0.030138470232486725, 0.00845421478152275, 0.023960130289196968, 0.0447232685983181, -0.03200402855873108, 0.017838798463344574, 0.016745997592806816, 0.017036957666277885, 0.006810944061726332, 0.06019538268446922, 0.045885246247053146, -0.03082551620900631, 0.050873350352048874]"
