doc_id,topic,probability
0,0,0.001901538809761405
0,1,0.001587596838362515
0,2,0.001853800960816443
0,3,0.008808747865259647
0,4,0.0013452868442982435
0,5,0.0011438668007031083
0,6,0.983359158039093
1,0,0.00033479364356026053
1,1,0.00027951959054917097
1,2,0.0003263886901549995
1,3,0.9982709288597107
1,4,0.00023685736232437193
1,5,0.00020139444677624851
1,6,0.0003501480387058109
2,0,0.0008062528213486075
2,1,0.0006731413886882365
2,2,0.000786011980380863
2,3,0.9958359003067017
2,4,0.000570401840377599
2,5,0.0004849997640121728
2,6,0.0008432294125668705
3,0,0.000369089626474306
3,1,0.0003081533359363675
3,2,0.0003598236944526434
3,3,0.0017095586517825723
3,4,0.0002611208474263549
3,5,0.00022202511900104582
3,6,0.9967702031135559
4,0,0.48886770009994507
4,1,0.004008422140032053
4,2,0.004680544137954712
4,3,0.02223084308207035
4,4,0.003396629123017192
4,5,0.0028880767058581114
4,6,0.47392773628234863
5,0,0.0020568217150866985
5,1,0.001717242761515081
5,2,0.002005185466259718
5,3,0.009527348913252354
5,4,0.001455145189538598
5,5,0.001237276941537857
5,6,0.982001006603241
6,0,0.0024582946207374334
6,1,0.9779700636863708
6,2,0.002396579599007964
6,3,0.011385973542928696
6,4,0.00173917633946985
6,5,0.001478782156482339
6,6,0.0025710375048220158
7,0,0.0009246533736586571
7,1,0.0007719941204413772
7,2,0.0009014401002787054
7,3,0.9952244162559509
7,4,0.0006541670300066471
7,5,0.000556223385501653
7,6,0.0009670600411482155
8,0,0.9645374417304993
8,1,0.0033667241223156452
8,2,0.003931247629225254
8,3,0.01866867020726204
8,4,0.0028528713155537844
8,5,0.002425731858238578
8,6,0.004217421170324087
9,0,0.0010388713562861085
9,1,0.0008673548582009971
9,2,0.0010127907153218985
9,3,0.004812214057892561
9,4,0.0007349731167778373
9,5,0.000624930951744318
9,6,0.9909088611602783
10,0,0.985469400882721
10,1,0.0013793573016300797
10,2,0.001610644394531846
10,3,0.007650052662938833
10,4,0.0011688302038237453
10,5,0.00099382980260998
10,6,0.0017278905725106597
11,0,0.001460516476072371
11,1,0.0012193868169561028
11,2,0.0014238504227250814
11,3,0.006768477614969015
11,4,0.9867216348648071
11,5,0.0008785707759670913
11,6,0.0015274990582838655
12,0,0.0005693546263501048
12,1,0.0004753547837026417
12,2,0.0005550610367208719
12,3,0.9970594644546509
12,4,0.0004028028342872858
12,5,0.0003424941096454859
12,6,0.0005954664666205645
13,0,0.0011322738137096167
13,1,0.0009453366510570049
13,2,0.0011038483353331685
13,3,0.005246311891824007
13,4,0.0008010528399609029
13,5,0.0006811170605942607
13,6,0.9900900721549988
14,0,0.0010388772934675217
14,1,0.0008673598058521748
14,2,0.9908364415168762
14,3,0.00481082359328866
14,4,0.000734977365937084
14,5,0.0006249345606192946
14,6,0.0010865225922316313
15,0,0.0007577794604003429
15,1,0.0006326709408313036
15,2,0.0007387555669993162
15,3,0.9960862994194031
15,4,0.0005361082730814815
15,5,0.0004558407235890627
15,6,0.0007925329846329987
16,0,0.00118557910900563
16,1,0.0009898412972688675
16,2,0.9895402789115906
16,3,0.005492358934134245
16,4,0.0008387648267671466
16,5,0.0007131827296689153
16,6,0.0012399523984640837
17,0,8.989169145934284e-05
17,1,7.505067333113402e-05
17,2,8.763497316977009e-05
17,3,0.9995357990264893
17,4,6.359591498039663e-05
17,5,5.407416756497696e-05
17,6,9.401432907907292e-05
18,0,0.005931520368903875
18,1,0.0049522328190505505
18,2,0.005782610271126032
18,3,0.969365656375885
18,4,0.0041963886469602585
18,5,0.0035680942237377167
18,6,0.006203553173691034
19,0,0.001652120379731059
19,1,0.001379357185214758
19,2,0.0016106442781165242
19,3,0.007652088534086943
19,4,0.0011688300874084234
19,5,0.0009938296861946583
19,6,0.9855431318283081
20,0,0.0005567934131249785
20,1,0.0004648674512282014
20,2,0.0005428151926025748
20,3,0.9971243739128113
20,4,0.0003939161542803049
20,5,0.0003349379694554955
20,6,0.0005823292303830385
21,0,0.002240007044747472
21,1,0.0018701843218877912
21,2,0.00218377192504704
21,3,0.9884310364723206
21,4,0.0015847438480705023
21,5,0.0013474717270582914
21,6,0.002342738676816225
22,0,0.001460803672671318
22,1,0.0012196266325190663
22,2,0.001424130517989397
22,3,0.9924553036689758
22,4,0.0010334787657484412
22,5,0.0008787435363046825
22,6,0.0015277995262295008
23,0,0.0034765396267175674
23,1,0.00290256692096591
23,2,0.0033892616629600525
23,3,0.9820448160171509
23,4,0.0024595570284873247
23,5,0.002091305563226342
23,6,0.00363598158583045
24,0,0.001308788894675672
24,1,0.00109270925167948
24,2,0.0012759319506585598
24,3,0.6138624548912048
24,4,0.0009259324287995696
24,5,0.38016530871391296
24,6,0.0013688128674402833
25,0,0.0008062362903729081
25,1,0.0006731275934726
25,2,0.0007859959150664508
25,3,0.9958360195159912
25,4,0.0005703901988454163
25,5,0.00048498983960598707
25,6,0.0008432121248915792
26,0,0.0006949728121981025
26,1,0.000580233579967171
26,2,0.0006775256479158998
26,3,0.9964106678962708
26,4,0.0004916742909699678
26,5,0.00041805949877016246
26,6,0.0007268458139151335
27,0,0.0002512905339244753
27,1,0.00020980274712201208
27,2,0.2764275074005127
27,3,0.72251957654953
27,4,0.00017778118490241468
27,5,0.0001511633163318038
27,6,0.0002628152724355459
28,0,0.00033479247940704226
28,1,0.00027951860101893544
28,2,0.00032638758420944214
28,3,0.9982709288597107
28,4,0.00023685654741711915
28,5,0.00020139374828431755
28,6,0.0003501468163449317
29,0,0.0004916113102808595
29,1,0.00041044680983759463
29,2,0.00047926948172971606
29,3,0.9974609613418579
29,4,0.0003478015714790672
29,5,0.00029572780476883054
29,6,0.0005141576984897256
30,0,0.0002590525837149471
30,1,0.00021628329704981297
30,2,0.00025254912907257676
30,3,0.9986620545387268
30,4,0.00018327264115214348
30,5,0.00015583256026729941
30,6,0.0002709333202801645
31,0,0.0007812021067366004
31,1,0.0006522265030071139
31,2,0.0007615901413373649
31,3,0.9959653615951538
31,4,0.0005526791792362928
31,5,0.000469930557301268
31,6,0.0008170297951437533
32,0,0.0004821644688490778
32,1,0.00040255964267998934
32,2,0.00047005980741232634
32,3,0.997509777545929
32,4,0.00034111819695681334
32,5,0.0002900450781453401
32,6,0.0005042775883339345
33,0,0.00039212030242197216
33,1,0.0003273816837463528
33,2,0.0003822761937044561
33,3,0.9979748129844666
33,4,0.00027741442318074405
33,5,0.00023587918258272111
33,6,0.000410103821195662
34,0,0.9961956739425659
34,1,0.0003610600542742759
34,2,0.0004216016677673906
34,3,0.0020032755564898252
34,4,0.0003059525624848902
34,5,0.0002601445303298533
34,6,0.0004522919771261513
35,0,0.0014607614139094949
35,1,0.0012195913586765528
35,2,0.0014240891905501485
35,3,0.9924555420875549
35,4,0.0010334488470107317
35,5,0.0008787180995568633
35,6,0.0015277551719918847
36,0,0.0005115929525345564
36,1,0.0004271295329090208
36,2,0.0004987494903616607
36,3,0.9973577857017517
36,4,0.00036193805863149464
36,5,0.000307747715851292
36,6,0.0005350557621568441
37,0,0.0006586126983165741
37,1,0.0005498764803633094
37,2,0.9941902160644531
37,3,0.0030502695590257645
37,4,0.0004659504920709878
37,5,0.0003961871552746743
37,6,0.0006888181669637561
38,0,0.001038872986100614
38,1,0.9906908869743347
38,2,0.0010127922287210822
38,3,0.004811023827642202
38,4,0.0007349742809310555
38,5,0.0006249319412745535
38,6,0.00108651805203408
39,0,0.0001848847750807181
39,1,0.00015436050307471305
39,2,0.8029547929763794
39,3,0.1962706297636032
39,4,0.0001308009377680719
39,5,0.00011121706484118477
39,6,0.00019336401601321995
40,0,0.004802515730261803
40,1,0.0040096258744597435
40,2,0.004681949503719807
40,3,0.9751965999603271
40,4,0.003397648688405752
40,5,0.0028889437671750784
40,6,0.005022769793868065
41,0,0.0011324549559503794
41,1,0.000945487932767719
41,2,0.00110402493737638
41,3,0.9941511750221252
41,4,0.0008011810132302344
41,5,0.0006812260253354907
41,6,0.001184391905553639
42,0,0.0017680961173027754
42,1,0.9841535687446594
42,2,0.001723708352074027
42,3,0.008190855383872986
42,4,0.001250879722647369
42,5,0.0010635947110131383
42,6,0.0018491849768906832
43,0,0.9783769249916077
43,1,0.0020524035207927227
43,2,0.0023965451400727034
43,3,0.011385132558643818
43,4,0.001739151426590979
43,5,0.0014787609688937664
43,6,0.0025710007175803185
44,0,0.9918665289878845
44,1,0.0007718591950833797
44,2,0.0009012825903482735
44,3,0.0042831809259951115
44,4,0.0006540527101606131
44,5,0.0005561261787079275
44,6,0.0009668910643085837
45,0,0.0010835712309926748
45,1,0.0009046748164109886
45,2,0.990441083908081
45,3,0.005018953699618578
45,4,0.0007665971061214805
45,5,0.0006518200971186161
45,6,0.0011332662543281913
46,0,0.0015504383482038975
46,1,0.0012944627087563276
46,2,0.0015115148853510618
46,3,0.007179706823080778
46,4,0.0010968928690999746
46,5,0.0009326630970463157
46,6,0.986434280872345
47,0,0.0013806294882670045
47,1,0.001152689103037119
47,2,0.0013459690380841494
47,3,0.9928693771362305
47,4,0.0009767577284947038
47,5,0.000830514938570559
47,6,0.0014439483638852835
48,0,0.0008062777342274785
48,1,0.0006731621688231826
48,2,0.0007860362529754639
48,3,0.9958357810974121
48,4,0.0005704194772988558
48,5,0.00048501475248485804
48,6,0.0008432554313912988
49,0,0.0006762850098311901
49,1,0.9939398765563965
49,2,0.0006593069992959499
49,3,0.00313198147341609
49,4,0.00047845320659689605
49,5,0.0004068179114256054
49,6,0.0007073010201565921
50,0,0.0001919473725138232
50,1,0.00016025707009248435
50,2,0.00018712856399361044
50,3,0.9990087151527405
50,4,0.00013579752703662962
50,5,0.00011546555469976738
50,6,0.00020075050997547805
51,0,0.00028875446878373623
51,1,0.00024108141951728612
51,2,0.0002815053449012339
51,3,0.9985086917877197
51,4,0.000204285912332125
51,5,0.00017369967827107757
51,6,0.000301997410133481
52,0,0.0009245992987416685
52,1,0.0007719489512965083
52,2,0.0009013873641379178
52,3,0.99522465467453
52,4,0.000654128787573427
52,5,0.0005561908474192023
52,6,0.0009670035215094686
53,0,0.9918673038482666
53,1,0.000771852326579392
53,2,0.0009012745576910675
53,3,0.004282437264919281
53,4,0.0006540468893945217
53,5,0.0005561212310567498
53,6,0.0009668824495747685
54,0,0.0003586359671317041
54,1,0.0002994255628436804
54,2,0.00034963246434926987
54,3,0.9981477856636047
54,4,0.00025372515665367246
54,5,0.00021573675621766597
54,6,0.0003750838222913444
