parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario,raw_disc
Carlos Jordy,PL,RJ,172.2022,ORDEM DO DIA,07/12/2022,20h08,DCD08/12/2022 PAG. 146,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=172.2022&nuQuarto=2726110&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A08&sgFaseSessao=OD&Data=07%2F12%2F2022&txApelido=Carlos+Jordy&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A08,Atuação incoerente de Deputados do PT. Equívoco da interpretação dada ao art. 53 da Constituição Federal por Parlamentares da Esquerda.,"O SR. CARLOS JORDY (PL - RJ. Pela ordem. Sem revisão do orador.) - É muito hilário ouvirmos Parlamentares de esquerda querendo relativizar a liberdade de expressão, relativizar o art. 53 da Constituição. Eles dizem que a liberdade de expressão não é absoluta e que a imunidade material não pode ser utilizada para encobrir crimes, para cometer crimes. Mas eu já ouvi Deputados do PT atacarem o STF. Eu já ouvi o Deputado Wadih Damous dizer que o STF deveria ser fechado. Eu já ouvi a Deputada Benedita da Silva dizer que, sem derramamento de sangue, não há redenção. Nada disso deveria ser algo para criminalizá-los, para levar à cassação do seu mandato ou à sua prisão. Quando eles relativizam o art. 53 da Constituição, dizendo que não pode ser utilizado para cometer crimes, esquecem-se de que o art. 53 dispõe que Deputados e Senadores são invioláveis, penal e civilmente, por quaisquer de suas palavras, opiniões e votos. Isso significa que não há exceção. Um Deputado, quando está na tribuna ou agindo em função do seu mandato, não comete crime. Ele pode dizer as mais absurdas palavras, pode falar todo tipo de absurdo — muitas vezes eles o fizeram, por exemplo, chamando o Presidente Bolsonaro de genocida —, e isso não pode ser caracterizado como crime e, muito menos, pode levá-los à prisão. Quem pode punir um Deputado por suas falas, por suas opiniões é o Conselho de Ética, uma espécie de Poder Judiciário desta Casa. É quem pode julgar um Deputado por extrapolar suas funções, quebrar o decoro, e não o Judiciário, exorbitando das suas competências. Não confere a Constituição Federal atribuição ao STF para prender um Deputado que nem sequer cometeu crime. E o § 2º do art. 53 fala que somente em caso de flagrante de crime inafiançável, ou seja, tortura, terrorismo, tráfico, crime hediondo, racismo e ação de grupos armados contra o Estado Democrático de Direito, é que um Deputado pode ser preso. Eles aplaudem e justificam tudo isso que tem acontecido, e eu tenho certeza de que, na verdade, eles sabem que estão errados, eles sabem que não têm embaixo dos seus braços a Constituição que disseram que guardariam ao assumir seus mandatos. Defendem essas ações de forma conveniente, por serem dirigidas aos seus adversários, demonstrando que não defendem a democracia, que não defendem a Constituição. O que eles defendem é o próprio umbigo, pois querem calar os seus adversários políticos, querem dizimar a oposição e o contraditório. Essa é a hipocrisia desses que sempre disseram que lutavam por democracia, por liberdade. Nós defendemos, sim, a liberdade, ainda que seja de pessoas que cometem os mais bárbaros crimes de opinião, como eles fazem. Defendemos, sim, as prerrogativas parlamentares, as prerrogativas do art. 53 e do § 2º do mesmo artigo, que fala da imunidade material e da imunidade formal. Não se esqueçam: hoje somos nós, mas pau que dá em Chico dá em Francisco também."
Bibo Nunes,PL,RS,172.2022,ORDEM DO DIA,07/12/2022,20h04,DCD08/12/2022 PAG. 146,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=172.2022&nuQuarto=2726105&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A04&sgFaseSessao=OD&Data=07%2F12%2F2022&txApelido=Bibo+Nunes&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A04,"Tentativa de membro da Casa de penalização do Deputado Filipe Barros, em face da evocação do art. 142 da Constituição Federal em seu pronunciamento. Defesa da repressão e do cerceamento à liberdade de expressão pela Esquerda. Direito da população brasileira de protesto contra a ilegitimidade do futuro governo do País.","O SR. BIBO NUNES (PL - RS. Pela ordem. Sem revisão do orador.) - Grato, digníssimo Presidente. Eu quero me solidarizar com o colega que acaba de falar, o Deputado Filipe Barros. Infelizmente, nesta Casa — não é só no STF — dois Parlamentares estão puxando de suas entranhas um sentimento distópico — distopia é o inverso de utopia. Eles defendem o cerceamento da liberdade de expressão, defendem a repressão e querem condenar um colega que citou um artigo da Constituição Federal, o art. 142. O artigo está na Carta Magna! Como penalizar um colega que está citando a Constituição? Estou me convencendo de que, de fato, nobre Presidente, o poste está fazendo xixi no cachorro. Está tudo invertido neste País! Não existe mais respeito nem isonomia entre os Poderes. Estamos aqui para lutar pelo correto, pelo certo. Quando eu vim para esta Casa, eu pensei: ""Em momento algum, serei capacho de outro Poder ou deste Poder, porque eu luto com sangue verde e amarelo nas veias, acreditando no País, acreditando na Constituição"". Não vou permitir que colega algum venha, com esse sentimento de que ganhou uma eleição, tentar ofender um Governo democrático como foi o Governo Bolsonaro. É bom saber que esse Governo que se diz eleito vai passar 4 anos sem legitimidade. Pode dar-se por vencedor e até assumir, mas, em momento algum, poderá andar nas ruas, poderá assistir a um jogo de futebol, sem que a população grite, de forma uníssona, contra o fato de ser um ex-presidiário e um ""descondenado"". Isso gera ilegitimidade. Durante 4 anos, não terão legitimidade nem o respeito dos brasileiros. Estou dizendo aqui algo antidemocrático ou estou dizendo a verdade? Não estou dizendo que sejam violentos, que tentem fechar o STF, que tentem fechar o Congresso. Nada disso! Sem violência! Mas a população brasileira tem direito a protestar contra a falta de legitimidade. Acima de tudo, respeitem um colega que sobe à tribuna citando a Constituição Federal. Esses despóticos Parlamentares dizem que é antidemocrático quem cita a Constituição. Estão brincando! Repetindo um ditado popular, o poste está urinando no cachorro. Mas não na minha frente!"
Filipe Barros,PL,PR,172.2022,ORDEM DO DIA,07/12/2022,20h00,DCD08/12/2022 PAG. 145,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=172.2022&nuQuarto=2726098&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A00&sgFaseSessao=OD&Data=07%2F12%2F2022&txApelido=Filipe+Barros&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A00,"Contestação ao pronunciamento do Deputado Orlando Silva sobre o cometimento de crime pelo orador na evocação do art. 142 da Constituição Federal, relativo às atribuições das Forças Armadas brasileiras. Violação pelo Ministro do Supremo Tribunal Federal, Alexandre de Moraes, de preceitos constitucionais e de prerrogativas do Ministério Público e dos Poderes Legislativo e Executivo. Defesa da liberdade de expressão e da imunidade material.","O SR. FILIPE BARROS (PL - PR. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu quero dizer, em primeiro lugar, que não aceito — e jamais poderia aceitar — a ilação feita pelo Deputado Orlando Silva, quando fez uso do microfone, de que eu havia cometido crime nesta tribuna, ao falar do art. 142 da Constituição Federal. Se não concordam com o art. 142, façam uma PEC para revogar o art. 142. Enquanto isso não acontecer, o art. 142 é um artigo da nossa Constituição Federal que diz, entre outras coisas, que as nossas Forças Armadas se destinam à defesa da Pátria, que as nossas Forças Armadas se destinam à garantia dos Poderes constitucionais e, por iniciativa de qualquer destes, da lei e da ordem. E repito o que eu disse: a lei está sendo violada diuturnamente pelo Ministro Alexandre de Moraes. As prerrogativas do Poder Legislativo, um Poder constitucional, estão sendo violadas diuturnamente pelo Ministro Alexandre de Moraes. Sr. Presidente, eu não posso aceitar a ilação do Deputado Orlando Silva ao microfone desta Casa, seguido, depois, pela Deputada Fernanda Melchionna, de que defender o art. 142 e defender as prerrogativas constitucionais das Forças Armadas é crime. Na verdade, Deputado Jordy, isso revela a faceta totalitária dos novos censores, dos defensores do AI-5 judicial. O que o Deputado Orlando Silva, por quem eu tinha apreço, está dizendo é que eu tenho que ser incriminado pela minha fala, por reproduzir um artigo da Constituição Federal. O que é isso, Sr. Presidente? A que ponto nós chegamos? Os que defendem a censura não merecem uma cadeira neste Parlamento. O golpe foi dado! O Ministro Alexandre de Moraes tem violado prerrogativas dos dois Poderes e do Ministério Público. Ele tem violado competências de outros Poderes, tem rasgado a nossa Constituição Federal. Vejam como esse debate sobre as fake news e a censura é complexo, Sr. Presidente. É por isso que eu defendo a imunidade material; é por isso que eu defendo a liberdade de expressão. A Deputada Fernanda Melchionna, por exemplo, tem nas redes sociais dela um vídeo dizendo o seguinte: ""Bolsonaro admite ter simpatia por Adolf Hitler e disse que, se pudesse, seria soldado nazista"". Está aqui, na rede social da Deputada Fernanda Melchionna, com mais de 234 mil visualizações. Já foi dito pela própria imprensa que esse vídeo é uma fake news, mas isso está no Twitter da Deputada Fernanda Melchionna agora. Só que eu, diferentemente deles, não defendo que ela seja presa, não defendo que ela seja banida por tempo indeterminado, por uma ordem do Alexandre de Moraes. Defendo que ela responda aqui no Conselho de Ética, como diz a nossa legislação. Eles não; eles defendem a censura, defendem a ditadura, defendem a violação da imunidade material. Chega!"
Filipe Barros,PL,PR,172.2022,ORDEM DO DIA,07/12/2022,19h32,DCD08/12/2022 PAG. 137,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=172.2022&nuQuarto=2726065&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A32&sgFaseSessao=OD&Data=07%2F12%2F2022&txApelido=Filipe+Barros&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A32,"Esclarecimento à Deputada Fernanda Melchionna sobre a inobservância pelo Ministro do Supremo Tribunal Federal, Alexandre de Moraes, da imunidade material de Parlamentares na imposição de censura e bloqueio de suas redes sociais.","O SR. FILIPE BARROS (PL - PR. Pela ordem. Sem revisão do orador.) - Sr. Presidente, quero deixar registrado que a Deputada Fernanda Melchionna, em que pese não ter citado o meu nome, certamente falava do meu discurso. Eu estou falando, Deputada Fernanda, da premissa básica de existência do Parlamento; da imunidade material; de uma garantia para todos nós Parlamentares. Trata-se de uma garantia para V.Exa., para a Deputada Sâmia, para o Deputado Orlando, assim como é uma garantia para o Deputado Bibo, para mim e para todos os Parlamentares que aqui se encontram. O Parlamentar que não defende a imunidade material de todos nós não merece uma cadeira neste Paramento. A existência do Parlamento pressupõe imunidade material. Eu disse esses dias da tribuna, Presidente, e faço questão de repetir, que, durante o regime militar... A SRA. FERNANDA MELCHIONNA (PSOL - RS) - Ditadura; não é regime. O SR. FILIPE BARROS (PL - PR) - ... durante o regime militar, quando o Deputado simplesmente fez uso da tribuna e os militares não gostaram do discurso dele, que foi fator que motivou a criação do AI-5, este Congresso defendeu o mandato dele. Ou seja, nem o Parlamento sob o regime militar abriu mão de sua imunidade. Enquanto isso, nós estamos neste momento vendo Parlamentares ser censurados, tendo suas redes sociais banidas, o que é um ato de censura prévia. O Deputado Orlando fez uso da palavra. Eu fiz parte do grupo de trabalho com ele, apesar de termos algumas divergências, e o fato é que não votamos o projeto de lei que trata das fake news porque aquilo significava simplesmente legitimar as arbitrariedades do Ministro Alexandre de Moraes."
Carlos Jordy,PL,RJ,172.2022,ORDEM DO DIA,07/12/2022,19h28,DCD08/12/2022 PAG. 135,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=172.2022&nuQuarto=2726061&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A28&sgFaseSessao=OD&Data=07%2F12%2F2022&txApelido=Carlos+Jordy&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A28,"Contestação ao pronunciamento do Deputado Orlando Silva a respeito dos efeitos da não criminalização de fake news. Avanço do totalitarismo e do abuso de poder por membros do Supremo Tribunal Federal, especialmente por parte do Ministro Alexandre de Moraes.","O SR. CARLOS JORDY (PL - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu ouvi o Deputado Orlando Silva tentando esclarecer por que nós vivemos este momento de tensionamento, este estado de exceção. Ele dizia que isso se deve ao fato de não termos aprovado o PL que criminalizaria as fake news. Ah, Deputado, V.Exa. sabe que isso não procede! Sabe muito bem que isso não teria nenhum efeito prático neste momento, pelo contrário, até porque quem se utiliza de fake news já poderia estar sendo punido por crime de injúria e por meio de diversos outros dispositivos do Código Penal. E, mais do que isso, hoje há um termo muito mais amplo do que simplesmente fake news que possibilita o avanço do totalitarismo e dos abusos de poder dos Ministros, que é o ato antidemocrático. Qualquer ato, hoje, que seja conflitante com o que Alexandre Moraes e alguns Ministros acham que é o adequado eles nomeiam como ato antidemocrático, quando querem punir aqueles que estejam praticando o ato, e, assim, avançam com o totalitarismo e com a destruição das liberdades e garantias individuais, inclusive de Deputados, que gozam, como dispõe o art. 53, de imunidade material. É o que vêm fazendo. Obrigado."
Junio Amaral,PL,MG,172.2022,ORDEM DO DIA,07/12/2022,19h24,DCD08/12/2022 PAG. 134,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=172.2022&nuQuarto=2726058&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A24&sgFaseSessao=OD&Data=07%2F12%2F2022&txApelido=Junio+Amaral&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A24,"Indignação do orador com a violação de dispositivos constitucionais e o bloqueio de suas redes sociais pelo Poder Judiciário. Aplausos ao Deputado Capitão Augusto pelo parecer oferecido ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios.","O SR. JUNIO AMARAL (PL - MG. Pela ordem. Sem revisão do orador.) - Presidente, quero cumprimentar a todos aqui e já de maneira antecipada, se possível, aos amigos da comunicação solicitar que nosso pronunciamento seja divulgado no programa A Voz do Brasil . Desde que fui censurado, Presidente, nas minhas redes, salvo engano, na segunda-feira, eu ainda não tinha falado neste microfone. E a decisão é tão absurda, abrangente, de certa forma até muito pouco objetiva, que eu não sei até que ponto posso usar este microfone aqui. Pela nossa Constituição, me é assegurado o direito de expressão e me é garantida a inviolabilidade sobre quaisquer palavras, opiniões e votos. Chega a ser cansativo repetir isso, mas é necessário para mostrar de maneira específica que a nossa Constituição realmente está sendo atropelada, não em apenas um, dois, mas em inúmeros dos seus dispositivos. Ora, como não entender de maneira clara — é muito fácil — que cercear um Parlamentar, cassar as redes sociais de um Parlamentar, impedir que ele se comunique com o seu eleitorado — e esse impedimento não é uma medida cautelar — interfere diretamente na nossa atividade? Portanto, Presidente, fica aqui renovada a minha indignação. Mais uma vez, quero dizer que nós não podemos nos ajoelhar, como temos feito. Eu digo ""nós"" porque, infelizmente, parece-me que a maioria dos colegas ainda não entendeu a gravidade do que está acontecendo não apenas com essa mais de uma dezena de Parlamentares que estão censurados, mas também com centenas de brasileiros Brasil afora — empresários que receberam multas absurdas e fora de qualquer previsão legal em inquéritos para os quais não há também qualquer previsão no nosso ordenamento jurídico. Presidente, neste meu tempo restante quero manifestar minhas felicitações ao Deputado Capitão Augusto, que vem construindo o texto importante da lei que reorganiza as Polícias e os Bombeiros Militares no Brasil. O texto não estava adequado até pouquíssimo tempo, mas S.Exa. acatou diversas sugestões, tirou do texto alguns problemas que nós identificamos e apresentamos a ele. Com muita sabedoria, S.Exa. soube dialogar. Então, se tudo der certo, pretendemos votar e aprovar essa legislação, que é muito importante não apenas para as instituições, mas, mais do que isso, para os servidores militares que atuam na linha de frente do combate ao crime. Obrigado, Presidente."
Filipe Barros,PL,PR,172.2022,ORDEM DO DIA,07/12/2022,19h20,DCD08/12/2022 PAG. 133,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=172.2022&nuQuarto=2726053&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A20&sgFaseSessao=OD&Data=07%2F12%2F2022&txApelido=Filipe+Barros&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A20,"Necessidade de reação do Congresso Nacional contra a ditadura da toga do Poder Judiciário. Repúdio à censura imposta a Parlamentares pelo Presidente do Tribunal Superior Eleitoral, Ministro Alexandre de Moraes. Usurpação, pelo Presidente da Corte Eleitoral, de prerrogativas do Ministério Público e dos Poderes Executivo e Legislativo. Defesa da liberdade de expressão e da imunidade material.","O SR. FILIPE BARROS (PL - PR. Pela ordem. Sem revisão do orador.) - Presidente, dando seguimento ao que o meu amigo Deputado Carlos Jordy estava falando nesta tribuna, acho que é necessário utilizarmos as palavras certas, as palavras adequadas: estamos vivendo, Deputada Margarete, a ditadura da toga. O golpe foi dado. Estamos no regime de exceção. O xerife do TSE — e eu uso o termo ""xerife"" porque o Ministro Marco Aurélio o utilizou — já rasgou a Constituição Federal. Ele tem violado dia após dia as garantias individuais. O xerife do TSE se utilizou da censura nessas eleições para causar um cenário desigual entre os dois candidatos. O golpe foi dado. E é necessário que este Congresso grite, todos, em uma só voz: ""Abaixo a ditadura da toga!"" Até quando ficaremos acadelados, com Deputados presos, com Deputados banidos e censurados nas suas redes sociais? Chega! Nós saímos nas ruas, e a população nos cobra: ""O que vocês Deputados estão fazendo?"" De fato, colegas Deputados e Deputadas, não estamos fazendo absolutamente nada diante desta ditadura da toga. Pelo contrário, eu vejo Parlamentares de esquerda defendendo as arbitrariedades, as ilegalidades e os crimes que estão sendo cometidos. Eu quero dizer que eu defendo o direito à liberdade de expressão, que eu defendo a imunidade material para todos, inclusive para os Parlamentares de esquerda, para falarem as baboseiras que eles falam a toda hora nesta tribuna, mas eles têm o direito. E eu serei um eterno defensor, Deputado Orlando Silva, do direito de a Esquerda falar aquilo que bem entender, mas não venham nos censurar, não venham censurar outros Deputados ou a população brasileira, que é o que está acontecendo. Quando um Parlamentar perde a sua rede social, ele foi cassado, e é isso que está acontecendo, sob o silêncio de muitos Parlamentares, ou, pior, sob a concordância de muitos outros que sobem à tribuna para defender que Parlamentares sejam censurados. Abaixo a ditadura da toga! Alguém precisa colocar um freio no xerife — e eu tenho a impressão, Deputado Coronel Chrisóstomo, de que apenas um general vai ser necessário para colocar freio nesse xerife —, porque as instituições deixaram de funcionar. O Senado não faz absolutamente nada. O xerife tem violado as prerrogativas do Ministério Público, que, infelizmente, também não tem feito nada, tem rasgado a Constituição Federal e roubado as atribuições do Parlamento. O xerife tem roubado atribuições do Poder Executivo. Então, chega! Abaixo a ditadura da toga! É hora de o Congresso Nacional mostrar para a população aquilo a que veio."
Carlos Jordy,PL,RJ,172.2022,ORDEM DO DIA,07/12/2022,19h16,DCD08/12/2022 PAG. 132,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=172.2022&nuQuarto=2726050&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A16&sgFaseSessao=OD&Data=07%2F12%2F2022&txApelido=Carlos+Jordy&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A16,"Aplausos de Parlamentares da Esquerda à escalada da censura e à ditadura da toga do Poder Judiciário. Protesto contra as decisões do Ministro do Supremo Tribunal Federal, Alexandre de Moraes, de prisão de Deputados e afastamento do Prefeito Carlos Alberto Capeletti, do Município de Tapurah, Estado de Mato Grosso. Repúdio ao regime de exceção vigente no País.","O SR. CARLOS JORDY (PL - RJ. Pela ordem. Sem revisão do orador.) - Obrigado, Sr. Presidente. Muitas vezes nós vimos aqui Deputados de esquerda encherem a boca para falar de democracia — e a democracia se tornou um termo tão prostituído, um termo vazio! O que parece, para mim, ser a visão deles sobre democracia é aquela frase de Millôr Fernandes: ""Democracia é quando eu mando em você, ditadura é quando você manda em mim"". Com toda essa escalada de censura, com toda essa ditadura do Judiciário eles se regozijam. Aplaudem tudo isso que vem acontecendo aqui no Brasil simplesmente por tudo isso ser contra seus adversários, os políticos conservadores, os políticos de direita. Vejam tudo o que vem acontecendo desde 2020. Deputados estão sendo presos sem terem cometido nenhum crime que pudesse configurar a prisão. O § 2º do art. 53 da Constituição Federal diz que Deputados e Senadores, após diplomados, não podem ser presos, salvo em flagrante de crime inafiançável.  Vemos inquéritos inconstitucionais, Deputados sendo censurados, tendo suas prerrogativas parlamentares cerceadas, violadas. E agora nós vimos também Alexandre de Moraes, que é o grande expoente desta ditadura no Brasil, que vem cometendo todos esses crimes na República contra este Poder, também afastar o Prefeito de Tapurah, no Estado de Mato Grosso, Carlos Alberto Capeletti, porque ele seria uma pessoa que estaria incentivando as manifestações, manifestações que são um direito constitucional, manifestação de reunião. Vejam bem: ninguém percebe que nós estamos vivendo um estado de exceção, um estado em que não há respeito aos preceitos constitucionais? O que nós estamos vivendo é um momento grave de uma ditadura do Judiciário. Eu não sei nem mais por que temos o Congresso Nacional. Fala-se tanto que gostariam de fechar o Congresso Nacional. Talvez devessem fechá-lo, porque nós não temos mais nossas prerrogativas parlamentares sendo respeitadas. Aliás, nem o Congresso Nacional é respeitado, já que Alexandre de Moraes determina o que nós podemos falar ou fazer. Nem eleições deveríamos ter, porque ele determina quem pode assumir uma cadeira ou quem deve sair dessa cadeira. É a ditadura do Judiciário que está acontecendo no País, sob aplausos daqueles que se diziam, durante o regime militar, defensores da liberdade de expressão e da democracia. Pura hipocrisia! Obrigado."
Eli Borges,PL,TO,172.2022,ORDEM DO DIA,07/12/2022,19h12,DCD08/12/2022 PAG. 131,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=172.2022&nuQuarto=2726047&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A12&sgFaseSessao=OD&Data=07%2F12%2F2022&txApelido=Eli+Borges&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A12,Apoio às manifestações de cunho libertário e democrático realizadas no País. Alerta ao Poder Judiciário sobre a importância de cumprimento da lei em consonância com o arcabouço jurídico brasileiro.,"O SR. ELI BORGES (PL - TO. Pela ordem. Sem revisão do orador.) - Sr. Presidente, eu sou apaixonado pela Constituição Federal, sobretudo quando ela traz no seu bojo a sua profundidade acerca do poder. Ela assim define: ""O poder emana do povo e pelo povo é exercido"" . Em outras palavras, isso vem legitimar o Poder Legislativo e o Executivo, que nascem fruto do voto. Mas eu tenho percebido que o ser humano não é preparado para ser vitalício, e, toda vez que ele se sente vitalício, a história mundial de tempos pretéritos dá a ele desejos, procedimentos e ações para se perpetuar no poder. Esse povo de quem o poder emana está em várias partes do Brasil dizendo: ""Somos ordeiros, somos decentes. Só queremos dar o nosso grito libertário e democrático"". Eu não vejo, Sr. Presidente, nada além disso. Aliás, tudo que ultrapassa isso vai criando uma espécie de revolta e dividindo o País. Este País carece de unir o seu pensamento patriótico, a sua visão de país, onde a democracia de fato tenha vez. A brasilidade precisa ser rediscutida. Eu sou de um tempo, Presidente, em que nas escolas havia uma matéria chamada OSPB, Organização Social e Política Brasileira, e aquilo era muito bom, porque toda semana, diante da Bandeira Nacional, nós cantávamos o Hino Nacional e fazíamos continência. O Sete de Setembro era uma festa, as cores do Brasil tremulavam de maneira muito especial. Agora nós estamos assistindo a uma sociedade em polvorosa. Isso me traz preocupações. Não vou dar o nome do Deputado aqui já, mas de manhã eu disse a ele: ""E aí!"" Ele disse: ""Eu não quero dizer nada, porque estamos correndo risco"". ""Por que não?"" , perguntei. ""Porque estamos correndo risco"" , respondeu. Todo poder tem uma força. A força do Legislativo é esta tribuna. O Legislativo é livre por quaisquer — e esta palavra ""quaisquer"" etimologicamente é muito forte — opiniões, palavras e votos. Isso tem que valer. Esse grito não pode ser abafado. A força do Executivo é a força do dinheiro, do ""executa obra"", e a do Judiciário é a força do ""faz cumprir a lei"", mas dentro do arcabouço jurídico da construção das leis, do ordenamento jurídico brasileiro. Peço o registro de meu pronunciamento no programa A Voz do Brasil."
José Medeiros,PL,MT,172.2022,ORDEM DO DIA,07/12/2022,19h08,DCD08/12/2022 PAG. 130,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=172.2022&nuQuarto=2726044&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A08&sgFaseSessao=OD&Data=07%2F12%2F2022&txApelido=Jos%C3%A9+Medeiros&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A08,"Repúdio à determinação do Ministro do Supremo Tribunal Federal, Alexandre de Moraes, de afastamento do Prefeito Municipal de Tapurah, Estado de Mato Grosso; de bloqueio das redes sociais do orador e de outros Parlamentares, e de prisão do empresário mato-grossense, Milton Baldin. Relativização, pela Esquerda, da vida, da liberdade e da propriedade, conceitos preponderantes na criação do Estado. Repúdio ao regime de exceção em vigência no País.","O SR. JOSÉ MEDEIROS (PL - MT. Pela ordem. Sem revisão do orador.) - Muito obrigado, Sr. Presidente. Sr. Presidente, estamos vivendo um momento difícil da vida do Brasil, talvez nunca visto. Vejam que há pouco o Prefeito de Tapurah, em Mato Grosso, por apenas se expressar, teve o seu mandato praticamente cassado. Ele está afastado — e sabe-se lá por quanto tempo. O Ministro Alexandre de Moraes acaba de afastá-lo. Há poucos dias, por fazer uma manifestação aqui na tribuna, logo em seguida, coincidentemente, minhas contas na rede foram suspensas. Vários Deputados aqui, inclusive a Deputada Bia Kicis, também tiveram suas contas suspensas. E por quê? Porque se manifestaram, e, de certa forma, essas manifestações desagradaram o Ministro Alexandre Morais. Há poucos dias, em audiência, eu dizia — e é importante rememorarmos isso — que o Estado foi formado por causa do esbulho. As pessoas tinham medo dos salteadores e resolveram se juntar. Em razão da segurança, as pessoas começaram a se juntar e se organizar, daí se forma o Estado — não é isso? Então, o Estado começa por causa da segurança. E ele começa a crescer, começa a se organizar: ""Então, vamos começar a regular outra coisa e regular outra coisa"". Mas houve três coisas muito importantes que, com a organização do Estado, vieram a ser tuteladas pela lei: a vida, a liberdade e a propriedade. Com o tempo — como fizeram os nossos adversários aqui — passaram a relativizar estas três coisas para as quais o Estado foi criado: a vida, a liberdade e a propriedade. Digo isso porque, em relação à vida, eles já comemoraram aqui quando o aborto foi aprovado na Colômbia. E as vivandeiras do aborto fazem festa aqui.  Quanto à propriedade, já sabemos que, quando alguém perde a propriedade, eles comemoram e fazem questão de dizer que a propriedade não é absoluta. E a liberdade, nós estamos perdendo a cada dia. Eu posso dizer com certeza, Presidente Gilberto Nascimento, que nós estamos num estado de ruptura, num estado de exceção. A lei está corrompida e, com ela, como dizia Bastiat, os seus poderes de polícia. Eu estou olhando para ele — essa força da natureza. Está há mais de ano e disputou as eleições sem suas redes sociais. Por que o Deputado Otoni de Paula disputou sem suas redes sociais? Porque ele desgostou o ""censor-geral"" da República. Ele não falou o que era agradável aos ouvidos do nosso faraó, o Ministro Alexandre de Moraes. Percebem o absurdo que nós estamos vivendo? Nós não temos mais liberdade. E agora nós vemos o seguinte: ontem praticamente foi sequestrado, foi preso um empresário do Estado de Mato Grosso — aliás, Mato Grosso está vítima desse processo de exceção —, o Milton Baldin, porque simplesmente convidou as pessoas a se manifestarem. Manifestar-se não é crime, Sr. Alexandre de Moraes!"
