parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario,raw_disc,preprocess_disc,tokens,source_index,chunk_id,chunk_text,embedding
Marcel Van Hattem,NOVO,RS,183.2022,ORDEM DO DIA,22/12/2022,23h52,DCD23/12/2022 PAG. 65,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=183.2022&nuQuarto=2761774&nuOrador=1&nuInsercao=1&dtHorarioQuarto=23%3A52&sgFaseSessao=OD&Data=22%2F12%2F2022&txApelido=Marcel+Van+Hattem&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=23%3A52,Defesa da criação de CMPI para investigação de abuso de autoridade por parte de Ministros do Supremo Tribunal Federal e do Tribunal Superior Eleitoral.,"O SR. MARCEL VAN HATTEM (NOVO - RS. Pela ordem. Sem revisão do orador.) - Sra. Presidente, caros colegas Parlamentares, este meu discurso aqui na Câmara dos Deputados, nesta noite, talvez o último discurso desta legislatura, afinal de contas faltam apenas 6 minutos para que encerre o dia e assim também se encerre esta legislatura antes do recesso, é apenas para lembrar que fiz uma questão de ordem ao Presidente da Câmara, Deputado Arthur Lira. Soube, por meio do Presidente, que ele já tinha a decisão lavrada para ser lida quando questionado. Infelizmente ele não está neste momento aqui presidindo a sessão, a Deputada Bia Kicis tem feito isso com louvor, mas, obviamente, na ausência do Deputado Arthur Lira, não faço à Deputada inquirição sobre a questão de ordem em relação à instalação da CPI que trata do abuso de autoridade dos Ministros do STF e do TSE. Parece-me muito evidente que, com a chegada do recesso, não há mais tempo para instalar, e havia uma série de CPIs à frente. Eu quero dizer que, na nova legislatura, espero que os despachos das CPIs não sejam tão morosos. Houve uma pandemia, as Comissões permaneceram fechadas, mas nós temos sete, Deputado Renildo Calheiros — sete —, CPIs cujos despachos não foram dados pela Presidência. Não se trata apenas desta, mas sobretudo da Presidência anterior, o que prejudicou investigações sérias, que poderiam ter acontecido, de CPIs protocoladas que tinham fato determinado, como foi o caso da nossa CPI, que trata do abuso de autoridade dos Ministros do STF e do TSE, que está muito bem fundamentada. O que eu quero deixar aqui ao Plenário já muito claro é que nós colheremos novamente as assinaturas para a instalação de uma Comissão Parlamentar de Inquérito na Câmara dos Deputados. Melhor do que isso, no Senado da República há uma coleta de assinaturas também acontecendo, para que a CPI ocorra de forma mista, com Senadores e com Deputados. Vamos pelos dois caminhos, mas tenho convicção de que o melhor caminho é o das duas Casas — isso é ainda melhor —, inclusive da CPI que eu mesmo havia proposto. Os abusos de autoridade precisam ser investigados e precisam cessar — já deveriam ter cessado, não deveriam nem ter acontecido. Tenho convicção de que uma Comissão Parlamentar Mista de Inquérito de Senadores e de Deputados vai pôr termo, vai pôr fim aos abusos de autoridade que estamos vendo dos Ministros das Supremas Cortes, tanto do Tribunal Federal quanto da Corte Eleitoral. E é nosso papel, de Deputados e de Senadores, tomarmos essa iniciativa. Cabe ao Congresso Nacional recolocar o Supremo Tribunal Federal dentro da Constituição e fazer com que o equilíbrio entre os Poderes seja restabelecido e a harmonia reine entre nós. Muito obrigado, Sra. Presidente.",sra_presidente caro colega parlamentar discurso câmara_dos_deputar noite talvez último discurso legislatura afinal conta faltar apenas 6 minuto encerrar dia assim encerre legislatura antes recesso apenas lembrar fiz questão ordem presidente_da_câmara deputado_arthur_liro saber meio decisão lavrar ler questionar infelizmente momento presidir sessão deputada_bia_kicis louvor obviamente ausência deputado_arthur_liro inquirição sobre questão ordem relação instalação cpi tratar abuso autoridade ministro stf tse pareceme evidente chegada recesso tempo instalar série cpis frente novo legislatura esperar despacho cpis tão moroso pandemia comissão permanecer fechado sete deputado_renildo_calheiro sete cpis cujo despacho dar presidência tratar apenas sobretudo presidência anterior prejudicar investigação sério acontecer cpis protocolar fato determinar caso cpi tratar abuso autoridade ministro stf tse bem fundamentar deixar plenário claro colheremos novamente assinatura instalação comissão_parlamentar_de_inquérito câmara_dos_deputar bom senado_da_repúblico coleta assinatura acontecer cpi ocorrir forma misturar senador dois caminho convicção bom caminho dois casa ainda bom inclusive cpi propor abuso autoridade investigado cessar dever cessar dever acontecer convicção comissão_parlamentar_mista_de_inquérito_de_senadores pôr termo pôr fim abuso autoridade ver ministros_das_supremas_corte tanto tribunal_federal quanto corte_eleitoral papel senador tomar iniciativa caber congresso_nacional recolocar supremo_tribunal_federal dentro constituição equilíbrio restabelecer harmonia reine sra_presidente,"['sra_presidente', 'caro', 'colega', 'parlamentar', 'discurso', 'câmara_dos_deputar', 'noite', 'talvez', 'último', 'discurso', 'legislatura', 'afinal', 'conta', 'faltar', 'apenas', '6', 'minuto', 'encerrar', 'dia', 'assim', 'encerre', 'legislatura', 'antes', 'recesso', 'apenas', 'lembrar', 'fiz', 'questão', 'ordem', 'presidente_da_câmara', 'deputado_arthur_liro', 'saber', 'meio', 'decisão', 'lavrar', 'ler', 'questionar', 'infelizmente', 'momento', 'presidir', 'sessão', 'deputada_bia_kicis', 'louvor', 'obviamente', 'ausência', 'deputado_arthur_liro', 'inquirição', 'sobre', 'questão', 'ordem', 'relação', 'instalação', 'cpi', 'tratar', 'abuso', 'autoridade', 'ministro', 'stf', 'tse', 'pareceme', 'evidente', 'chegada', 'recesso', 'tempo', 'instalar', 'série', 'cpis', 'frente', 'novo', 'legislatura', 'esperar', 'despacho', 'cpis', 'tão', 'moroso', 'pandemia', 'comissão', 'permanecer', 'fechado', 'sete', 'deputado_renildo_calheiro', 'sete', 'cpis', 'cujo', 'despacho', 'dar', 'presidência', 'tratar', 'apenas', 'sobretudo', 'presidência', 'anterior', 'prejudicar', 'investigação', 'sério', 'acontecer', 'cpis', 'protocolar', 'fato', 'determinar', 'caso', 'cpi', 'tratar', 'abuso', 'autoridade', 'ministro', 'stf', 'tse', 'bem', 'fundamentar', 'deixar', 'plenário', 'claro', 'colheremos', 'novamente', 'assinatura', 'instalação', 'comissão_parlamentar_de_inquérito', 'câmara_dos_deputar', 'bom', 'senado_da_repúblico', 'coleta', 'assinatura', 'acontecer', 'cpi', 'ocorrir', 'forma', 'misturar', 'senador', 'dois', 'caminho', 'convicção', 'bom', 'caminho', 'dois', 'casa', 'ainda', 'bom', 'inclusive', 'cpi', 'propor', 'abuso', 'autoridade', 'investigado', 'cessar', 'dever', 'cessar', 'dever', 'acontecer', 'convicção', 'comissão_parlamentar_mista_de_inquérito_de_senadores', 'pôr', 'termo', 'pôr', 'fim', 'abuso', 'autoridade', 'ver', 'ministros_das_supremas_corte', 'tanto', 'tribunal_federal', 'quanto', 'corte_eleitoral', 'papel', 'senador', 'tomar', 'iniciativa', 'caber', 'congresso_nacional', 'recolocar', 'supremo_tribunal_federal', 'dentro', 'constituição', 'equilíbrio', 'restabelecer', 'harmonia', 'reine', 'sra_presidente']",0,0,sra_presidente caro colega parlamentar discurso câmara_dos_deputar noite talvez último discurso legislatura afinal conta faltar apenas 6 minuto encerrar dia assim encerre legislatura antes recesso apenas lembrar fiz questão ordem presidente_da_câmara deputado_arthur_liro saber meio decisão lavrar ler questionar infelizmente momento presidir sessão deputada_bia_kicis louvor obviamente ausência deputado_arthur_liro inquirição sobre questão ordem relação instalação cpi tratar abuso autoridade ministro stf tse pareceme evidente chegada recesso tempo instalar série cpis frente novo legislatura esperar despacho cpis tão moroso pandemia comissão permanecer fechado sete deputado_renildo_calheiro sete cpis cujo despacho dar presidência tratar apenas sobretudo presidência anterior prejudicar investigação sério acontecer cpis protocolar fato determinar caso cpi tratar abuso autoridade ministro stf tse bem fundamentar deixar plenário claro colheremos novamente assinatura instalação comissão_parlamentar_de_inquérito câmara_dos_deputar bom senado_da_repúblico coleta assinatura acontecer cpi ocorrir forma misturar senador dois caminho convicção bom caminho dois casa ainda bom inclusive cpi propor abuso autoridade investigado cessar dever cessar dever acontecer convicção comissão_parlamentar_mista_de_inquérito_de_senadores pôr termo pôr fim abuso autoridade ver ministros_das_supremas_corte tanto tribunal_federal quanto corte_eleitoral papel senador tomar iniciativa caber congresso_nacional recolocar supremo_tribunal_federal dentro constituição equilíbrio restabelecer harmonia reine sra_presidente,"[0.0558900460600853, 0.03816794604063034, 0.06794840842485428, -0.029487375169992447, 0.04050843417644501, 0.012284956872463226, 0.008604164235293865, 0.06643524765968323, 0.09804383665323257, -0.026464907452464104, -0.024975981563329697, 0.031527288258075714, 0.014997930265963078, 0.004469899460673332, -0.0048657916486263275, -0.021561479195952415, 0.04353591799736023, 0.011252589523792267, -0.03185878321528435, 0.0502689853310585, 0.05308353900909424, 0.048042215406894684, -0.007204174529761076, 0.0392364077270031, 0.025085847824811935, -0.014977878890931606, 0.01742723025381565, -0.01039169356226921, -0.0017015069024637341, -0.08373869210481644, -0.06498917192220688, -0.030359596014022827, 0.04337143152952194, 0.029949745163321495, 0.0886654332280159, 0.03514958918094635, 0.10133235156536102, -0.061829689890146255, -0.005109590012580156, 0.004490303806960583, -0.048783037811517715, -0.06859419494867325, -0.005008910316973925, -0.009515054523944855, -0.03070441447198391, -0.0045484015718102455, 0.011955146677792072, 0.02194296009838581, -0.05631164088845253, 0.007558636832982302, -0.03908519074320793, 0.043390870094299316, -0.060502342879772186, -0.01650242879986763, -0.0028489117976278067, 0.014677077531814575, 0.002737123519182205, 0.07809165865182877, 0.04693547263741493, -0.0020131103228777647, -0.06105714291334152, 0.05904437601566315, -0.12364593148231506, 0.021778441965579987, -0.05124402046203613, -0.02569432370364666, -0.0076868850737810135, -0.08069498091936111, -0.02637581154704094, 0.0865851491689682, 0.004396640695631504, 0.04401157423853874, -0.01635572873055935, -0.04820667579770088, -0.05113603174686432, 0.017468316480517387, 0.036360785365104675, 0.07435010373592377, 0.029756903648376465, -0.05520852655172348, 0.02011355757713318, 0.01876349002122879, -0.03410759195685387, 0.005372242070734501, 0.008725723251700401, -0.01792272925376892, -0.007048937492072582, 0.10924084484577179, -0.025475461035966873, -0.07344827055931091, 0.006319076754152775, -0.057786714285612106, 0.14327411353588104, 0.06366182863712311, 0.034173574298620224, -0.0008525472367182374, 0.1069854199886322, -0.015949999913573265, -0.021078988909721375, 0.048211731016635895, -0.0557134784758091, 0.10680520534515381, -0.05175638943910599, -0.03473573923110962, 0.01716155745089054, 0.03001708723604679, 0.013316057622432709, -0.07276800274848938, 0.01777488924562931, -0.03082822822034359, 0.02227097563445568, -0.027325339615345, 0.019142702221870422, -0.06255751848220825, -0.0324455164372921, 0.09734153747558594, -0.024512935429811478, 0.021727479994297028, -0.030270246788859367, 0.011555052362382412, 1.825928302423563e-05, -0.001700767083093524, -0.04895005002617836, -0.05746421217918396, 0.019242631271481514, -0.04476160183548927, 0.05447422340512276, 0.0458957813680172, -0.006621379870921373, -0.07376841455698013, -0.017346683889627457, -0.030715929344296455, 0.009738198481500149, -0.005070305895060301, 0.020661968737840652, 0.016160668805241585, 0.08948174118995667, -0.012909808196127415, 0.07715404778718948, -0.005666573066264391, 0.040272295475006104, -0.04566362127661705, -0.06992457807064056, 0.05854245275259018, 0.03869708627462387, 0.017254136502742767, 0.018722234293818474, -0.0632900819182396, 0.00893574021756649, -0.024325475096702576, 0.01276068203151226, 0.0324208028614521, 0.09182385355234146, 0.00029461513622663915, -0.04062483459711075, -0.005273511633276939, 0.057584889233112335, 0.04322357103228569, -0.04297857731580734, -0.03723372891545296, -0.0647098496556282, 0.09297193586826324, -0.005793418735265732, 0.004815658088773489, 0.043015941977500916, -0.015413692221045494, 0.05620384216308594, -0.09571666270494461, 0.00024311016022693366, 0.04175509884953499, 0.03665114939212799, -0.028322648257017136, -0.04619894549250603, -0.07164882868528366, 0.03893311694264412, -0.040081221610307693, 0.04478638246655464, 0.04592301324009895, 0.04081525281071663, 0.021073084324598312, 0.015270141884684563, -0.010868659242987633, -0.023694895207881927, 0.001356797874905169, -0.019982023164629936, -0.00930156372487545, -0.018270939588546753, -0.005298773758113384, 0.055394235998392105, -0.013449613004922867, 0.04397466406226158, -0.06146702542901039, 0.03082064911723137, 0.06010950729250908, -0.13254015147686005, 0.06694904714822769, 0.014062377624213696, -0.006713521666824818, 0.009344104677438736, -0.03474464640021324, -0.07983855158090591, -0.022219009697437286, -0.05596384406089783, -0.01682324893772602, -0.0007209419854916632, -0.09423594921827316, 0.03768201917409897, -0.057819854468107224, 0.07152969390153885, -0.01331022847443819, 0.0701921358704567, -0.056419119238853455, -0.0048707774840295315, -0.12203267216682434, 0.07525454461574554, 0.055551059544086456, 0.023203492164611816, 0.1116379126906395, -0.14038410782814026, -0.07468211650848389, 0.06706307083368301, 0.012753202579915524, 0.03023422509431839, -0.06845651566982269, 0.031878046691417694, -0.00566890137270093, -0.14951664209365845, 0.03193897008895874, 0.00983456801623106, 0.05635696277022362, 0.012857073917984962, -0.015756480395793915, -0.04796764999628067, -0.03253159672021866, -0.019194675609469414, -0.05823367461562157, 0.06175582483410835, 0.02618240751326084, 0.03165125101804733, 0.0026756797451525927, 0.019921446219086647, -0.03577740117907524, 0.00809972733259201, 0.06705484539270401, 0.04138781502842903, -0.020813612267374992, -0.07762423902750015, 0.05073985457420349, -0.005898559466004372, 0.027610240504145622, 0.0722283199429512, -0.05601060390472412, -0.03220121189951897, -0.010696446523070335, -0.05288901552557945, -0.0988813191652298, -0.09675617516040802, 0.06643602252006531, 0.029050784185528755, -0.007574604824185371, 0.009508056566119194, -0.0181668009608984, -0.04217526689171791, 0.09626101702451706, 0.06930426508188248, -0.01677328161895275, 0.06153061240911484, 0.02133513055741787, 0.034490443766117096, -0.1187056228518486, -0.08970881253480911, -0.0760493278503418, 0.022973138839006424, 0.03167978301644325, -0.017348458990454674, -0.05135750398039818, 0.02365313656628132, -0.042035963386297226, -0.009606397710740566, 0.03427501022815704, 0.016335109248757362, -0.002407268388196826, 0.07182171940803528, 0.014499380253255367, 0.040786586701869965, -0.02988983690738678, -0.02396792732179165, -0.08642727881669998, 0.017123054713010788, 0.04544224217534065, -0.08941099792718887, 0.023696858435869217, 0.06834027171134949, -0.06943031400442123, -0.026994431391358376, -0.0750686377286911, -0.05993670970201492, 0.0049241529777646065, 0.03579992055892944, 0.06664639711380005, 0.03429235517978668, -0.015814298763871193, -0.04689856991171837, -0.0793536901473999, 0.009637164883315563, 0.009600727818906307, -0.00795126985758543, -0.014405817724764347, -0.06804224848747253, -0.021262092515826225, 0.061883121728897095, 0.021467415615916252, 0.05851462483406067, 0.045982781797647476, 0.0423162542283535, 0.03151596337556839, 0.07749592512845993, 0.08963768929243088, 0.04722589626908302, -0.10148289054632187, 0.011498562060296535, -0.07721452414989471, -0.02244485169649124, -0.04769618809223175, 0.08081080764532089, -0.034484464675188065, -0.03556350991129875, -0.10826955735683441, -0.0011041624238714576, -0.008831840939819813, 0.06757114827632904, -0.001521689584478736, -0.03641090169548988, -0.07094993442296982, -0.03346942737698555, 0.014755262061953545, -0.10828738659620285, -0.056245170533657074, -0.06786227226257324, -0.037197794765233994, 0.04752488434314728, -0.04915403202176094, 0.043057769536972046, 9.287936336477287e-06, 0.0076289731077849865, 0.06100158393383026, -0.030320703983306885, 0.03378675505518913, -0.11536365747451782, 0.002534765750169754, -0.03905072808265686, 0.06914003938436508, -0.16562454402446747, -0.048886988312006, -0.06074940785765648, 0.044001899659633636, 0.006427328567951918, 0.01620464026927948, 0.07903964072465897, 0.009517095983028412, 0.02443891577422619, 0.01911202445626259, 0.019653405994176865, 0.0994546189904213, 0.05107301473617554, 0.029381927102804184, 0.008593517355620861, 0.029385216534137726, -0.02992636151611805, -0.05362820252776146, -0.0606878437101841, -0.06274749338626862, 0.02826913446187973, 0.024048026651144028, 0.09973272681236267, 0.05686424300074577, 0.024455461651086807, 0.014009573496878147, -0.07821778208017349, 0.03464408591389656, -0.00980918575078249, 0.07616333663463593, -0.026566777378320694, 0.023199111223220825]"
Marcel Van Hattem,NOVO,RS,183.2022,ORDEM DO DIA,22/12/2022,23h48,DCD23/12/2022 PAG. 65,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=183.2022&nuQuarto=2761771&nuOrador=1&nuInsercao=1&dtHorarioQuarto=23%3A48&sgFaseSessao=OD&Data=22%2F12%2F2022&txApelido=Marcel+Van+Hattem&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=23%3A48,"Agradecimento aos Líderes partidários e ao Presidente Arthur Lira pela aprovação do Projeto de Resolução nº 35, de 2022, sobre a alteração das Resoluções de nºs 1, de 2007, e 30, de 2018, com vista à regulação da estrutura de lideranças e federações partidárias.","O SR. MARCEL VAN HATTEM (NOVO - RS. Pela ordem. Sem revisão do orador.) - Eu quero fazer um agradecimento aqui a todos os Líderes partidários que estiveram reunidos hoje, em particular o Deputado Renildo Calheiros, que falou agora há pouco também, e o Deputado Reginaldo Lopes. Nós temos posições ideológicas muito distintas, mas, no momento do acordo que foi construído, inclusive com a REDE, que estava na mesma situação do Partido Novo, foi sacramentado algo que vai ser bom para todos os Parlamentares desta Casa, porque é importante que todos os partidos, independentemente do tamanho, tenham alguma representação. Para concluir, também quero agradecer ao Deputado Arthur Lira, que obviamente deu todo o espaço para que os Líderes pudessem fazer essas conversas ao longo do dia de hoje, que deu essa liberdade para que, em conjunto, os Líderes tomassem a melhor decisão para a Casa e, sem dúvida alguma, com aprovação, já com a ressalva feita aqui nos microfones. Temos convicção, Deputado Renildo, de que a decisão de hoje à noite foi a melhor para a Casa como um todo. Quem perdeu, perdeu pouco ou perdeu menos. Foi muito importante ter ouvido isso, hoje também, do Deputado Renildo, porque representou a visão dos demais partidos. Muitíssimo obrigado, Sra. Presidente. Uma boa noite.",agradecimento todo líder partidário reunir hoje particular deputado_renildo_calheiro agora pouco deputado_reginaldo_lopes posição ideológico distinto momento acordo construir inclusive rede situação partido_novo sacramentar algo bom todo parlamentares_desta_casa importante todo partido independentemente tamanho algum representação concluir agradecer deputado_arthur_liro obviamente dar todo espaço líder puder conversa longo dia hoje dar liberdade conjunto líder tomar bom decisão casa dúvida algum aprovação ressalvar microfones convicção deputado_renildo decisãor hoje noite bom casa todo perder perder pouco perder pouco importante ouvir hoje deputado_renildo representar visão demais partido muitíssimo sra_presidente bom noite,"['agradecimento', 'todo', 'líder', 'partidário', 'reunir', 'hoje', 'particular', 'deputado_renildo_calheiro', 'agora', 'pouco', 'deputado_reginaldo_lopes', 'posição', 'ideológico', 'distinto', 'momento', 'acordo', 'construir', 'inclusive', 'rede', 'situação', 'partido_novo', 'sacramentar', 'algo', 'bom', 'todo', 'parlamentares_desta_casa', 'importante', 'todo', 'partido', 'independentemente', 'tamanho', 'algum', 'representação', 'concluir', 'agradecer', 'deputado_arthur_liro', 'obviamente', 'dar', 'todo', 'espaço', 'líder', 'puder', 'conversa', 'longo', 'dia', 'hoje', 'dar', 'liberdade', 'conjunto', 'líder', 'tomar', 'bom', 'decisão', 'casa', 'dúvida', 'algum', 'aprovação', 'ressalvar', 'microfones', 'convicção', 'deputado_renildo', 'decisãor', 'hoje', 'noite', 'bom', 'casa', 'todo', 'perder', 'perder', 'pouco', 'perder', 'pouco', 'importante', 'ouvir', 'hoje', 'deputado_renildo', 'representar', 'visão', 'demais', 'partido', 'muitíssimo', 'sra_presidente', 'bom', 'noite']",1,0,agradecimento todo líder partidário reunir hoje particular deputado_renildo_calheiro agora pouco deputado_reginaldo_lopes posição ideológico distinto momento acordo construir inclusive rede situação partido_novo sacramentar algo bom todo parlamentares_desta_casa importante todo partido independentemente tamanho algum representação concluir agradecer deputado_arthur_liro obviamente dar todo espaço líder puder conversa longo dia hoje dar liberdade conjunto líder tomar bom decisão casa dúvida algum aprovação ressalvar microfones convicção deputado_renildo decisãor hoje noite bom casa todo perder perder pouco perder pouco importante ouvir hoje deputado_renildo representar visão demais partido muitíssimo sra_presidente bom noite,"[0.017962394282221794, 0.06983020156621933, 0.009696834720671177, -0.026422156020998955, -0.004939802456647158, 0.044102296233177185, 0.03974958881735802, 0.012725627049803734, 0.012792039662599564, 0.019459815695881844, -0.013987230136990547, -0.02077038772404194, 0.020201141014695168, 0.024225370958447456, 0.061953771859407425, -0.013188562355935574, 0.02548951841890812, 0.04085169732570648, -0.05615192651748657, 0.07251760363578796, -0.06828119605779648, 0.013532547280192375, -0.04280911013484001, 0.0439482107758522, 0.04877355322241783, -0.048118673264980316, 0.08067196607589722, 0.0657280907034874, 0.0051245675422251225, -0.10480394959449768, -0.005980364046990871, 0.015877053141593933, 0.0847468376159668, 0.03198905289173126, 0.003955470863729715, 0.014953423291444778, 0.024437375366687775, -0.03144877031445503, -0.00891715195029974, 0.06882527470588684, -0.052946072071790695, -0.0846148356795311, -0.01284689549356699, 0.01831841841340065, -0.0018069709185510874, -0.06393275409936905, 0.001609854749403894, 0.0679543986916542, -0.019180208444595337, 0.021908802911639214, 0.007700831163674593, 0.014836682006716728, -0.0897674486041069, 0.012578368186950684, 0.02843206562101841, 0.0027352154720574617, 0.012608385644853115, 0.043797966092824936, -0.00794889871031046, -0.035104479640722275, -0.013254376128315926, 0.05808491259813309, -0.14456866681575775, 0.05042365565896034, -0.07324431836605072, -0.002267200034111738, 0.023754451423883438, 0.0027463373262435198, -0.07010085135698318, 0.057735126465559006, 0.020416105166077614, 0.05391808599233627, 0.07935455441474915, -0.050987523049116135, -0.061213795095682144, -0.07480593025684357, 0.0008007229189388454, 0.024031473323702812, -0.020377712324261665, -0.01750924438238144, 0.01044526882469654, 0.062457554042339325, -0.11558996886014938, -0.014914672821760178, 0.04652482271194458, 0.08046095818281174, 0.00016945484094321728, 0.08257757127285004, 0.010237760841846466, -0.0973830372095108, -0.057341981679201126, 0.08417448401451111, 0.12459945678710938, 0.015283305197954178, 0.0841543972492218, -0.019268734380602837, 0.03420520946383476, -0.023040957748889923, -0.048540230840444565, 0.09244129061698914, -0.11354577541351318, 0.0794951543211937, -0.03685467690229416, -0.07201868295669556, -0.01932973600924015, 0.04216168448328972, -0.015429571270942688, -0.01782819628715515, -0.01652475818991661, -0.01685185730457306, 0.026859527453780174, -0.043036505579948425, -0.003985500894486904, -0.000654485949780792, -0.0037234541960060596, 0.0582188218832016, -0.04707403853535652, -0.01454488281160593, -0.011159167625010014, -0.010609020479023457, -0.01794104091823101, 0.003230238100513816, -0.052171532064676285, -0.03871016949415207, 0.07983765751123428, -0.04278454929590225, 0.017082247883081436, -0.004939109552651644, 0.016742592677474022, 0.014652377925813198, -0.01280506607145071, 0.027413388714194298, 0.004234792198985815, 0.0446532666683197, -0.010402633808553219, -0.04305245727300644, 0.015527508221566677, -0.011174840852618217, 0.04870988056063652, 0.028250807896256447, 0.025951964780688286, 0.02538585662841797, -0.0508970282971859, -0.008564782328903675, -0.02334139123558998, -0.03622058406472206, 0.02121233195066452, -0.046515919268131256, 0.01828460954129696, 0.006200654897838831, 0.022468743845820427, 0.026527496054768562, 0.0854872465133667, 0.03131487965583801, 0.01646989770233631, 0.03683457896113396, 0.10865315794944763, 0.03286414593458176, 0.04651324078440666, -0.054644495248794556, -0.05559997260570526, 0.07674214243888855, -0.0564594529569149, -0.04694633185863495, -0.00936519168317318, -0.05326269567012787, 0.019461866468191147, -0.034116070717573166, 0.04337841272354126, -0.027004530653357506, 0.026013607159256935, -0.02819780260324478, 0.002937523415312171, 0.025026952847838402, 0.047048572450876236, -0.06722918897867203, 0.06449533998966217, -0.028631825000047684, -0.006463449448347092, 0.026673495769500732, 0.000995817594230175, -0.007329673506319523, -0.03949567675590515, -0.03849909454584122, -0.10535598546266556, 0.049268726259469986, -0.0805734395980835, 0.00990231242030859, 0.027055984362959862, -0.017385883256793022, 0.03178584575653076, -0.022439725697040558, 0.013084680773317814, 0.020342476665973663, -0.06369350105524063, -0.017072852700948715, 0.028503751382231712, -0.016175467520952225, 0.03595533221960068, 0.0025945964735001326, -0.12198414653539658, -0.009623078629374504, -0.011399849317967892, -0.007647690363228321, 0.02029365859925747, -0.033012375235557556, 0.08522383868694305, -0.028637491166591644, -0.01723537966609001, -0.022698789834976196, 0.011628564447164536, 0.006982169579714537, 0.0040186066180467606, -0.12630674242973328, 0.017107930034399033, 0.050845999270677567, 0.0019546332769095898, 0.10220351070165634, -0.15324276685714722, -0.018722444772720337, 0.07928746938705444, 0.005698859225958586, 0.02855188585817814, -0.07596470415592194, -0.03048809990286827, 0.04515921697020531, -0.10717389732599258, 0.047148313373327255, 0.015018761157989502, 0.06478236615657806, -0.0445287749171257, -0.08655454963445663, -0.01879330351948738, 0.008298862725496292, 0.01561941858381033, -0.015498285181820393, 0.07069680839776993, -0.0029703034088015556, -0.01642635278403759, -9.058754949364811e-05, 0.01569405011832714, -0.0758172869682312, -0.017100224271416664, 0.022821087390184402, 0.09827849268913269, 0.03759542107582092, -0.09207848459482193, 0.08208207786083221, -0.02674265205860138, 0.09159734100103378, 0.09541279077529907, -0.10104043036699295, 0.022142907604575157, -0.017736513167619705, -0.03275440260767937, -0.06483659893274307, -0.13918036222457886, 0.04883376881480217, 0.0987909734249115, 0.04373837262392044, -0.02202346734702587, -0.030055642127990723, -0.07580216228961945, 0.0997985377907753, -0.026418186724185944, -0.05470861867070198, -0.03703949227929115, -0.009234392084181309, 0.008936259895563126, -0.02692393772304058, -0.09625586122274399, -0.08161778002977371, 0.03820768743753433, 0.014795693568885326, -0.03488459438085556, -0.00889915507286787, 0.05170330032706261, -0.025708457455039024, 0.037864599376916885, 0.07228899747133255, 0.0048878611996769905, -0.02344072237610817, 0.08963628113269806, 0.04575161635875702, -0.029679393395781517, -0.0007342684548348188, -0.009969213046133518, -0.006271148566156626, -0.00674448860809207, 0.04837103188037872, -0.07567198574542999, 0.04071831330657005, 0.05724465474486351, -0.03183146193623543, -0.012865858152508736, -0.10174623131752014, -0.040078431367874146, 0.039951249957084656, 0.02795720100402832, 0.006568278651684523, 0.023559588938951492, 0.01933424361050129, 0.0012104557827115059, -0.058790288865566254, 0.03816146403551102, 0.004652142059057951, 0.010164874605834484, -0.02446465939283371, 0.0021710307337343693, -0.021721232682466507, 0.11271923035383224, -0.01822185143828392, 0.07600346952676773, 0.03750024363398552, 0.0017915532225742936, 0.013820407912135124, 0.05165812373161316, 0.028178375214338303, 0.05046633630990982, -0.12833265960216522, 0.08126676827669144, -0.06195991486310959, -0.11885270476341248, -0.06811925023794174, 0.033750709146261215, -0.07704292237758636, -0.046026989817619324, -0.10051155090332031, -0.05803484097123146, 0.010725213214755058, 0.08564364910125732, -0.0026901690289378166, -0.03293182700872421, -0.05666256695985794, 0.031987108290195465, 0.026642322540283203, -0.09373176842927933, -0.042921435087919235, -0.05661284923553467, -0.03747444599866867, 0.09934884309768677, -0.009848212823271751, -0.07006510347127914, -0.07994402945041656, 0.005864142440259457, 0.019014179706573486, -0.07482682168483734, -0.02041463553905487, -0.03896201029419899, 0.011403786949813366, -0.005618314258754253, 0.05994468927383423, -0.14624495804309845, -0.04612875357270241, -0.0058678071945905685, 0.03680165857076645, -0.03283046931028366, 0.009944860823452473, 0.07474543899297714, -0.010123674757778645, 0.07682965695858002, 0.04228914529085159, 0.033310677856206894, 0.07928353548049927, 0.029537292197346687, 0.013680973090231419, 0.03198658302426338, 0.01443053875118494, 0.027954604476690292, 0.016531135886907578, -0.05076451227068901, -0.014125624671578407, 0.02677762135863304, -0.015939902514219284, 0.07476013898849487, 0.02657366171479225, -0.01200817059725523, 0.07453455030918121, -0.026319006457924843, -0.01620701141655445, 0.029566796496510506, 0.1064998060464859, -0.046013932675123215, 0.06508702039718628]"
