doc_id,topic,probability
0,0,0.002123867627233267
0,1,0.002139308722689748
0,2,0.5270569324493408
0,3,0.0024524147156625986
0,4,0.4641679525375366
0,5,0.0020594652742147446
1,0,0.004705868661403656
1,1,0.0047400821931660175
1,2,0.003646865952759981
1,3,0.005433833226561546
1,4,0.9769101738929749
1,5,0.004563172347843647
2,0,0.031596772372722626
2,1,0.03182648867368698
2,2,0.024486273527145386
2,3,0.03648456558585167
2,4,0.8449671864509583
2,5,0.03063865937292576
3,0,0.0034482667688280344
3,1,0.003473336808383465
3,2,0.002672273200005293
3,3,0.003981688991189003
3,4,0.003126904834061861
3,5,0.98329758644104
4,0,0.0017415585462003946
4,1,0.0017542202258482575
4,2,0.0013496404280886054
4,3,0.0020109652541577816
4,4,0.9914548993110657
4,5,0.0016887490637600422
5,0,0.00021840918634552509
5,1,0.00021999709133524448
5,2,0.00016925866657402366
5,3,0.9989824891090393
5,4,0.00019805450574494898
5,5,0.00021178634779062122
6,0,0.004195849876850843
6,1,0.436471551656723
6,2,0.0032516212668269873
6,3,0.004844918381422758
6,4,0.5471674203872681
6,5,0.004068619105964899
7,0,0.007407831493765116
7,1,0.007461688946932554
7,2,0.005740782245993614
7,3,0.008553770370781422
7,4,0.9636527299880981
7,5,0.007183203008025885
8,0,0.0007863561040721834
8,1,0.0007920731441117823
8,2,0.0006093955016694963
8,3,0.9963365793228149
8,4,0.0007130714948289096
8,5,0.0007625113357789814
9,0,0.009161476045846939
9,1,0.9559687376022339
9,2,0.007099789101630449
9,3,0.010578691028058529
9,4,0.008307671174407005
9,5,0.008883671835064888
10,0,0.9953681230545044
10,1,0.0009692722815088928
10,2,0.0007457268075086176
10,3,0.0011111334897577763
10,4,0.0008725967491045594
10,5,0.0009330970351584256
11,0,0.9422286748886108
11,1,0.012089434079825878
11,2,0.009301220066845417
11,3,0.013858824968338013
11,4,0.010883629322052002
11,5,0.01163823064416647
12,0,0.001371374586597085
12,1,0.0013813449768349528
12,2,0.0010627622250467539
12,3,0.9936111569404602
12,4,0.0012435691896826029
12,5,0.001329790335148573
13,0,0.009161628782749176
13,1,0.009228236973285675
13,2,0.007099907845258713
13,3,0.9573186039924622
13,4,0.008307809941470623
13,5,0.008883819915354252
14,0,0.0008196423877961934
14,1,0.0008256014552898705
14,2,0.0006351910997182131
14,3,0.9961814880371094
14,4,0.0007432556594721973
14,5,0.0007947882986627519
15,0,0.01739591918885708
15,1,0.01752239279448986
15,2,0.9123515486717224
15,3,0.020086944103240967
15,4,0.01577470451593399
15,5,0.01686842180788517
16,0,0.002123863436281681
16,1,0.002139304531738162
16,2,0.0016459118342027068
16,3,0.9901055097579956
16,4,0.0019259295659139752
16,5,0.0020594613160938025
17,0,0.0013714104425162077
17,1,0.0013813809491693974
17,2,0.0010627899318933487
17,3,0.0015835578087717295
17,4,0.9932710528373718
17,5,0.0013298250269144773
18,0,0.006218497175723314
18,1,0.006263707298785448
18,2,0.004819094203412533
18,3,0.007180454209446907
18,4,0.0056389630772173405
18,5,0.9698792695999146
19,0,0.0009623116347938776
19,1,0.0009693079628050327
19,2,0.0007457542233169079
19,3,0.995516836643219
19,4,0.0008726288797333837
19,5,0.0009331313776783645
20,0,0.007407807745039463
20,1,0.0074616651982069016
20,2,0.005740764085203409
20,3,0.008553743362426758
20,4,0.9636528491973877
20,5,0.0071831801906228065
21,0,0.0023857548367232084
21,1,0.0024031000211834908
21,2,0.0018488675123080611
21,3,0.002754813991487026
21,4,0.0021634139120578766
21,5,0.9884440898895264
22,0,0.003166241804137826
22,1,0.0031892613042145967
22,2,0.002453714841976762
22,3,0.0036560369189828634
22,4,0.9844645261764526
22,5,0.0030702315270900726
23,0,0.0015978232258930802
23,1,0.9923206567764282
23,2,0.0012382511049509048
23,3,0.00184499507304281
23,4,0.0014489138266071677
23,5,0.0015493722166866064
24,0,0.005357493180781603
24,1,0.005396443884819746
24,2,0.004151849541813135
24,3,0.006186258979141712
24,4,0.9737129211425781
24,5,0.0051950374618172646
25,0,0.0009622665820643306
25,1,0.9953751564025879
25,2,0.0007457192987203598
25,3,0.0011111223138868809
25,4,0.0008725879597477615
25,5,0.0009330876637250185
26,0,0.031595777720212936
26,1,0.03182549029588699
26,2,0.024485504254698753
26,3,0.03648341819643974
26,4,0.028651203960180283
26,5,0.846958577632904
27,0,0.9951257705688477
27,1,0.0010199880925938487
27,2,0.0007847459055483341
27,3,0.0011692719999700785
27,4,0.0009182541398331523
27,5,0.0009819200495257974
28,0,0.9422283172607422
28,1,0.01208949089050293
28,2,0.009301263839006424
28,3,0.013858890160918236
28,4,0.010883680544793606
28,5,0.011638285592198372
29,0,0.9949949383735657
29,1,0.0010473626898601651
29,2,0.0008058070670813322
29,3,0.0012006531469523907
29,4,0.0009428984485566616
29,5,0.0010082729859277606
30,0,0.9559030532836914
30,1,0.00922789704054594
30,2,0.007099646609276533
30,3,0.010578478686511517
30,4,0.008307503536343575
30,5,0.008883493021130562
31,0,0.9945562481880188
31,1,0.0011391714215278625
31,2,0.0008764417143538594
31,3,0.0013058988843113184
31,4,0.0010255500674247742
31,5,0.001096655149012804
32,0,0.00021597697923425585
32,1,0.00021754718909505755
32,2,0.00016737378609832376
32,3,0.9989938139915466
32,4,0.0001958489592652768
32,5,0.00020942788978572935
33,0,0.006218248978257179
33,1,0.9701142907142639
33,2,0.004818901885300875
33,3,0.007180167827755213
33,4,0.005638738162815571
33,5,0.006029692478477955
34,0,0.9897766709327698
34,1,0.0021393648348748684
34,2,0.001645958167500794
34,3,0.002452478976920247
34,4,0.0019259838154539466
34,5,0.0020595192909240723
35,0,0.012002353556454182
35,1,0.9423149824142456
35,2,0.009301358833909035
35,3,0.013859031721949577
35,4,0.01088379230350256
35,5,0.011638404801487923
36,0,0.9643403887748718
36,1,0.007462269626557827
36,2,0.00574122928082943
36,3,0.008554436266422272
36,4,0.006717980373650789
36,5,0.007183762267231941
37,0,0.0019138565985485911
37,1,0.0019277709070593119
37,2,0.0014831647276878357
37,3,0.535401463508606
37,4,0.0017354944720864296
37,5,0.4575381875038147
38,0,0.0025423034094274044
38,1,0.9877813458442688
38,2,0.001970186596736312
38,3,0.0029355797450989485
38,4,0.0023053730838000774
38,5,0.0024652129504829645
39,0,0.009162739850580692
39,1,0.009229355491697788
39,2,0.0071007683873176575
39,3,0.7145901322364807
39,4,0.008308816701173782
39,5,0.2516082227230072
40,0,0.0015344655839726329
40,1,0.9926251769065857
40,2,0.0011891513131558895
40,3,0.001771836425177753
40,4,0.0013914607698097825
40,5,0.001487935776822269
41,0,0.9877628087997437
41,1,0.002560795284807682
41,2,0.0019701931159943342
41,3,0.0029355892911553383
41,4,0.002305380767211318
41,5,0.0024652210995554924
42,0,0.9422277808189392
42,1,0.012089615687727928
42,2,0.009301360696554184
42,3,0.013859033584594727
42,4,0.010883793234825134
42,5,0.011638406664133072
43,0,0.00621797563508153
43,1,0.006263182032853365
43,2,0.00481869000941515
43,3,0.9710322618484497
43,4,0.005638489965349436
43,5,0.0060294270515441895
44,0,0.0025422885082662106
44,1,0.002560771768912673
44,2,0.001970175188034773
44,3,0.002935562515631318
44,4,0.987525999546051
44,5,0.002465198514983058
45,0,0.004705887753516436
45,1,0.004740101285278797
45,2,0.003646880853921175
45,3,0.00543385511264205
45,4,0.9769101142883301
45,5,0.004563190974295139
46,0,0.9938357472419739
46,1,0.001289946842007339
46,2,0.000992443528957665
46,3,0.0014787415275350213
46,4,0.0011612871894612908
46,5,0.001241803402081132
47,0,0.001324416371062398
47,1,0.0013340453151613474
47,2,0.0010263713775202632
47,3,0.0015292941825464368
47,4,0.993501603603363
47,5,0.0012842559954151511
48,0,0.009161044843494892
48,1,0.955970823764801
48,2,0.007099454756826162
48,3,0.010578193701803684
48,4,0.008307280018925667
48,5,0.008883253671228886
49,0,0.0018236576579511166
49,1,0.9912353157997131
49,2,0.0014132640790194273
49,3,0.002105764579027891
49,4,0.0016537015326321125
49,5,0.001768358750268817
50,0,0.01200198195874691
50,1,0.012089240364730358
50,2,0.009301071055233479
50,3,0.9440862536430359
50,4,0.010883456096053123
50,5,0.011638045310974121
51,0,0.00098691345192492
51,1,0.580400824546814
51,2,0.0007648197351954877
51,3,0.41599559783935547
51,4,0.0008949378971010447
51,5,0.00095698720542714
52,0,0.017396243289113045
52,1,0.9163912534713745
52,2,0.013481414876878262
52,3,0.020087318494915962
52,4,0.01577499881386757
52,5,0.01686873659491539
53,0,0.0006321934633888304
53,1,0.9969615936279297
53,2,0.0004899254417978227
53,3,0.0007299893186427653
53,4,0.000573276134673506
53,5,0.00061302341055125
54,0,0.017395852133631706
54,1,0.9163930416107178
54,2,0.013481111265718937
54,3,0.0200868658721447
54,4,0.015774643048644066
54,5,0.016868356615304947
55,0,0.0022470951080322266
55,1,0.9892001748085022
55,2,0.001741411630064249
55,3,0.0025947047397494316
55,4,0.002037676749750972
55,5,0.002178956288844347
56,0,0.0005078043323010206
56,1,0.0005114962696097791
56,2,0.70156329870224
56,3,0.0005863580736331642
56,4,0.0004604794376064092
56,5,0.2963705360889435
57,0,0.0027210123371332884
57,1,0.002740795025601983
57,2,0.0021086791530251503
57,3,0.003141933586448431
57,4,0.9866490960121155
57,5,0.0026385029777884483
58,0,0.0018236621981486678
58,1,0.9912352561950684
58,2,0.001413267571479082
58,3,0.0021057697013020515
58,4,0.0016537057235836983
58,5,0.0017683631740510464
