parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario,raw_disc,preprocess_disc,tokens,source_index,chunk_id,chunk_text,embedding
Hildo Rocha,MDB,MA,141.2022,ORDEM DO DIA,19/10/2022,13h40,DCD20/10/2022 PAG. 108,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=141.2022&nuQuarto=2659799&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A40&sgFaseSessao=OD&Data=19%2F10%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A40,"Regozijo com a reeleição do Governador do Estado do Maranhão, Carlos Brandão. Necessidade da destinação de recursos à Universidade Estadual do Maranhão para o início imediato do curso de medicina no campus de São Luís. Destinação de recursos pelo orador para a construção de ginásio de esportes dentro da Cidade Universitária Paulo VI. Importância do diagnóstico elaborado pela Universidade Estadual do Maranhão sobre a Bacia do Itapecuru.","O SR. HILDO ROCHA (MDB - MA. Como Líder. Sem revisão do orador.) - Muito obrigado, Deputado Kim Kataguiri, que preside esta sessão no presente momento. Cumprimento V.Exa. e, em seu nome, cumprimento todos os membros da Mesa. Srs. Deputados, Sras. Deputadas, estou utilizando a tribuna da Câmara neste momento para parabenizar o Governador do Estado do Maranhão, Carlos Brandão, que se reelegeu e, ontem, no Dia do Médico, autorizou a Universidade Estadual do Maranhão a instalar o curso de medicina em São Luís. A Universidade Estadual do Maranhão é uma das melhores instituições de ensino público superior do Brasil. Eu tenho tido uma boa convivência com o Reitor Gustavo, que faz um excelente trabalho, assim como o faz o Vice-Reitor, o Walter Canales, que ganhou a eleição na disputa para reitor e será o próximo reitor. Nós temos feito algumas ações dentro do sistema da Universidade Estadual do Maranhão, no campus de São Luís, assim como em outros campi da UEMA, como é o caso do campus de Itapecuru-Mirim, que recebeu recursos do Deputado Hildo Rocha para comprar equipamentos. Compraram vários computadores, notebooks, entre outros equipamentos, com emenda que o Deputado Hildo Rocha destinou àquela instituição, para melhor equipar a universidade, que carece muito de recursos. Eu sei que tanto o Prof. Gustavo como o Prof. Walter Canalles são muito competentes e têm uma boa equipe, que conta com uma grande profissional, a minha amiga Lúcia, que vem a Brasília em busca de recursos federais para a Universidade Estadual do Maranhão, porque não é fácil as universidades estaduais receberam recursos do orçamento da União. A Lúcia presta um grande trabalho à UEMA. Para instalar uma faculdade de medicina, o custo é muito alto. Eu tenho certeza de que o Governador Brandão vai colocar uma parte dos recursos lá para construção das instalações e compra dos equipamentos, mas é necessário ter muitos recursos. Eu tenho certeza de que a bancada do Maranhão vai ajudar nisso. É fundamental e de grande importância a ajuda da bancada do Maranhão, dos nossos 3 Senadores e dos nossos 18 Deputados Federais, na destinação de recursos para que esse curso de medicina tenha início de imediato. Para isso, há a necessidade de recursos, sem dúvida nenhuma. Eu, Deputado Hildo Rocha, destinei recursos para que seja feito um ginásio de esportes lá dentro da Cidade Universitária Paulo VI, onde está a sede da universidade. Esse ginásio está sendo construído na administração do Reitor Gustavo e está ficando muito bonito. Ele fez uma complementação de recursos do próprio Governo do Estado do Maranhão, para a obra ficar melhor ainda. Na ocasião, o Governo fez o aporte desses recursos, e o ginásio está ficando muito bom. Nós também conseguimos viabilizar que a Universidade Estadual do Maranhão fizesse o diagnóstico da Bacia do Itapecuru, o nosso principal rio, a nossa principal bacia, que abastece várias cidades, inclusive a nossa Capital. Sem a água do Itapecuru São Luís não pode existiria, porque hoje 70% do abastecimento de água da Capital vem do Sistema Italuís, que capta a água do Rio Itapecuru. Nós temos que ter cuidado com esse rio. Foi feito um diagnóstico pela Universidade Estadual do Maranhão, graças a recursos do Governo Federal destinados a esse fim, a partir do trabalho do Deputado Hildo Rocha, e pela CODEVASF. Nós conseguimos esses recursos, assim como conseguimos recursos para a construção, dentro da Universidade Estadual do Maranhão, de um centro de monitoramento do Itapecuru, com estações em vários locais e cidades, como Itapecuru-Mirim, Rosário, Coelho Neto, Coroatá, Caxias, entre outras. Esse centro vai passar para a central a situação do Rio Itapecuru. O que nós queremos com isso é fazer com que o rio se revigore, melhore, aumente a quantidade de água, porque muitas nascentes estão morrendo. Temos que evitar que essas nascentes morram. Para isso, é necessário ter cuidado com a mata ciliar, não apenas no curso do Rio Itapecuru, mas também por onde passam os seus afluentes. São vários os rios — o Peritoró e outros — que também têm que ser cuidados. Para isso, é necessário esse trabalho. E nós fizemos isso. A Universidade Estadual do Maranhão, através do Reitor Gustavo — e eu tenho certeza disso porque a obra está em construção —, com o conhecimento adquirido pela comunidade universitária — professores, alunos e todo o corpo funcional —, vai ajudar muito o Maranhão no que diz respeito à proteção da Bacia do Itapecuru, para que o Rio Itapecuru volte a ter uma grande piscosidade, volte a ter peixes. Isso é importante, até porque a própria Universidade Estadual do Maranhão tem um curso direcionado à pesca. Então, é importante que nós da bancada do Maranhão apoiemos a Universidade Estadual do Maranhão. E tenho certeza de que os Deputados Estaduais também vão destinar recursos de emendas para fazer com que a Universidade Estadual do Maranhão tenha mais condições de melhorar a vida do cidadão maranhense, auxiliando na geração de emprego e renda. Essa era a fala que eu queria fazer no dia de hoje. Ao tempo em que agradeço a oportunidade a V.Exa., Deputado Kim Kataguiri, peço que este meu pronunciamento seja divulgado no programa A Voz do Brasil . Muito obrigado.",deputado_kim_kataguiri presidir sessão presente momento cumprimento vexo nome cumprimento todo membro mesa utilizar tribuna câmara momento parabenizar governador_do_estado_do_maranhão carlos_brandão reelegeur ontem dia_do_médico autorizar universidade_estadual_do_maranhão instalar curso medicina são_luís universidade_estadual_do_maranhão bom instituição ensino público alto brasil bom convivência reitor_gustavo excelente trabalho assim vicereitor walter_canales ganhar eleição disputar reitor próximo reitor algum ação dentro sistema universidade_estadual_do_maranhão campus são_luí assim outro campi uema caso campus itapecurumirim receber recurso deputado_hildo_rocho comprar equipamento comprar vários computador notebooks outro equipamento emenda deputado_hildo_rocho destinar àquela instituição melhor equipar universidade carecer recurso saber tanto prof gustavo prof walter_canalles competente bom equipe contar grande profissional amigo lúcia vir brasília buscar recurso federal universidade_estadual_do_maranhão fácil universidade estadual receber recurso orçamento uniãor lúcia prestar grande trabalho uema instalar faculdade medicina custo alto certeza governador_brandão colocar parte recurso lá construção instalação compra equipamento necessário recurso certeza bancada maranhão ajudar fundamental grande importância ajudar bancada maranhão 3 senador 18 federal destinação recurso curso medicina início imediato necessidade recurso dúvida nenhum deputado_hildo_rocha destinei recurso ginásio esporte lá dentro cidade_universitária_paulo_vi onde sede universidade ginásio construir administração reitor_gustavo ficar bonito complementação recurso próprio governo_do_estado_do_maranhão obra ficar melhor ainda ocasião governo aporte recurso ginásio ficar bom conseguir viabilizar universidade_estadual_do_maranhão fizesse diagnóstico bacia_do_itapecuru principal rio principal bacia abastecer várias cidade inclusive capital água ie tapecuru_são_luís existir hoje 70 abastecimento água capital vir sistema_italuís captar água rio_itapecuru cuidado rio diagnóstico universidade_estadual_do_maranhão graças recurso governo_federal destinar fim partir trabalho deputado_hildo_rocha codevasf conseguir recurso assim conseguir recurso construção dentro universidade_estadual_do_maranhão centro monitoramento itapecuru estação vários local cidade itapecurumirim rosário coelho_neto coroatá caxias outro centro passar central situação rio_itapecuru rio revigore melhorar aumente quantidade água nascente morrer evitar nascente morrer necessário cuidado matar ciliar apenas curso rio_itapecuru onde passar afluente vários rio peritoró outro cuidado necessário trabalho fizemos universidade_estadual_do_maranhão através reitor gustavo certeza obra construção conhecimento adquirir comunidade universitário professor aluno todo corpo funcional ajudar maranhão respeito proteção bacia_do_itapecuru rio_itapecuru voltar grande piscosidade voltar peixe importante próprio universidade_estadual_do_maranhão curso direcionar pesca então importante bancada maranhão apoier universidade_estadual_do_maranhão certeza deputados_estadual destinar recurso emenda universidade_estadual_do_maranhão condição melhorar vida cidadão maranhense auxiliar geração emprego renda dia hoje tempo oportunidade vexo deputado_kim_kataguiri peçar pronunciamento divulgar programa a_voz_do_brasil,"['deputado_kim_kataguiri', 'presidir', 'sessão', 'presente', 'momento', 'cumprimento', 'vexo', 'nome', 'cumprimento', 'todo', 'membro', 'mesa', 'utilizar', 'tribuna', 'câmara', 'momento', 'parabenizar', 'governador_do_estado_do_maranhão', 'carlos_brandão', 'reelegeur', 'ontem', 'dia_do_médico', 'autorizar', 'universidade_estadual_do_maranhão', 'instalar', 'curso', 'medicina', 'são_luís', 'universidade_estadual_do_maranhão', 'bom', 'instituição', 'ensino', 'público', 'alto', 'brasil', 'bom', 'convivência', 'reitor_gustavo', 'excelente', 'trabalho', 'assim', 'vicereitor', 'walter_canales', 'ganhar', 'eleição', 'disputar', 'reitor', 'próximo', 'reitor', 'algum', 'ação', 'dentro', 'sistema', 'universidade_estadual_do_maranhão', 'campus', 'são_luí', 'assim', 'outro', 'campi', 'uema', 'caso', 'campus', 'itapecurumirim', 'receber', 'recurso', 'deputado_hildo_rocho', 'comprar', 'equipamento', 'comprar', 'vários', 'computador', 'notebooks', 'outro', 'equipamento', 'emenda', 'deputado_hildo_rocho', 'destinar', 'àquela', 'instituição', 'melhor', 'equipar', 'universidade', 'carecer', 'recurso', 'saber', 'tanto', 'prof', 'gustavo', 'prof', 'walter_canalles', 'competente', 'bom', 'equipe', 'contar', 'grande', 'profissional', 'amigo', 'lúcia', 'vir', 'brasília', 'buscar', 'recurso', 'federal', 'universidade_estadual_do_maranhão', 'fácil', 'universidade', 'estadual', 'receber', 'recurso', 'orçamento', 'uniãor', 'lúcia', 'prestar', 'grande', 'trabalho', 'uema', 'instalar', 'faculdade', 'medicina', 'custo', 'alto', 'certeza', 'governador_brandão', 'colocar', 'parte', 'recurso', 'lá', 'construção', 'instalação', 'compra', 'equipamento', 'necessário', 'recurso', 'certeza', 'bancada', 'maranhão', 'ajudar', 'fundamental', 'grande', 'importância', 'ajudar', 'bancada', 'maranhão', '3', 'senador', '18', 'federal', 'destinação', 'recurso', 'curso', 'medicina', 'início', 'imediato', 'necessidade', 'recurso', 'dúvida', 'nenhum', 'deputado_hildo_rocha', 'destinei', 'recurso', 'ginásio', 'esporte', 'lá', 'dentro', 'cidade_universitária_paulo_vi', 'onde', 'sede', 'universidade', 'ginásio', 'construir', 'administração', 'reitor_gustavo', 'ficar', 'bonito', 'complementação', 'recurso', 'próprio', 'governo_do_estado_do_maranhão', 'obra', 'ficar', 'melhor', 'ainda', 'ocasião', 'governo', 'aporte', 'recurso', 'ginásio', 'ficar', 'bom', 'conseguir', 'viabilizar', 'universidade_estadual_do_maranhão', 'fizesse', 'diagnóstico', 'bacia_do_itapecuru', 'principal', 'rio', 'principal', 'bacia', 'abastecer', 'várias', 'cidade', 'inclusive', 'capital', 'água', 'ie', 'tapecuru_são_luís', 'existir', 'hoje', '70', 'abastecimento', 'água', 'capital', 'vir', 'sistema_italuís', 'captar', 'água', 'rio_itapecuru', 'cuidado', 'rio', 'diagnóstico', 'universidade_estadual_do_maranhão', 'graças', 'recurso', 'governo_federal', 'destinar', 'fim', 'partir', 'trabalho', 'deputado_hildo_rocha', 'codevasf', 'conseguir', 'recurso', 'assim', 'conseguir', 'recurso', 'construção', 'dentro', 'universidade_estadual_do_maranhão', 'centro', 'monitoramento', 'itapecuru', 'estação', 'vários', 'local', 'cidade', 'itapecurumirim', 'rosário', 'coelho_neto', 'coroatá', 'caxias', 'outro', 'centro', 'passar', 'central', 'situação', 'rio_itapecuru', 'rio', 'revigore', 'melhorar', 'aumente', 'quantidade', 'água', 'nascente', 'morrer', 'evitar', 'nascente', 'morrer', 'necessário', 'cuidado', 'matar', 'ciliar', 'apenas', 'curso', 'rio_itapecuru', 'onde', 'passar', 'afluente', 'vários', 'rio', 'peritoró', 'outro', 'cuidado', 'necessário', 'trabalho', 'fizemos', 'universidade_estadual_do_maranhão', 'através', 'reitor', 'gustavo', 'certeza', 'obra', 'construção', 'conhecimento', 'adquirir', 'comunidade', 'universitário', 'professor', 'aluno', 'todo', 'corpo', 'funcional', 'ajudar', 'maranhão', 'respeito', 'proteção', 'bacia_do_itapecuru', 'rio_itapecuru', 'voltar', 'grande', 'piscosidade', 'voltar', 'peixe', 'importante', 'próprio', 'universidade_estadual_do_maranhão', 'curso', 'direcionar', 'pesca', 'então', 'importante', 'bancada', 'maranhão', 'apoier', 'universidade_estadual_do_maranhão', 'certeza', 'deputados_estadual', 'destinar', 'recurso', 'emenda', 'universidade_estadual_do_maranhão', 'condição', 'melhorar', 'vida', 'cidadão', 'maranhense', 'auxiliar', 'geração', 'emprego', 'renda', 'dia', 'hoje', 'tempo', 'oportunidade', 'vexo', 'deputado_kim_kataguiri', 'peçar', 'pronunciamento', 'divulgar', 'programa', 'a_voz_do_brasil']",0,0,deputado_kim_kataguiri presidir sessão presente momento cumprimento vexo nome cumprimento todo membro mesa utilizar tribuna câmara momento parabenizar governador_do_estado_do_maranhão carlos_brandão reelegeur ontem dia_do_médico autorizar universidade_estadual_do_maranhão instalar curso medicina são_luís universidade_estadual_do_maranhão bom instituição ensino público alto brasil bom convivência reitor_gustavo excelente trabalho assim vicereitor walter_canales ganhar eleição disputar reitor próximo reitor algum ação dentro sistema universidade_estadual_do_maranhão campus são_luí assim outro campi uema caso campus itapecurumirim receber recurso deputado_hildo_rocho comprar equipamento comprar vários computador notebooks outro equipamento emenda deputado_hildo_rocho destinar àquela instituição melhor equipar universidade carecer recurso saber tanto prof gustavo prof walter_canalles competente bom equipe contar grande profissional amigo lúcia vir brasília buscar recurso federal universidade_estadual_do_maranhão fácil universidade estadual receber recurso orçamento uniãor lúcia prestar grande trabalho uema instalar faculdade medicina custo alto certeza governador_brandão colocar parte recurso lá construção instalação compra equipamento necessário recurso certeza bancada maranhão ajudar fundamental grande importância ajudar bancada maranhão 3 senador 18 federal destinação recurso curso medicina início imediato necessidade recurso dúvida nenhum deputado_hildo_rocha destinei recurso ginásio esporte lá dentro cidade_universitária_paulo_vi onde sede universidade ginásio construir administração reitor_gustavo ficar bonito complementação recurso próprio governo_do_estado_do_maranhão obra ficar melhor ainda ocasião governo aporte recurso ginásio ficar bom conseguir viabilizar universidade_estadual_do_maranhão fizesse diagnóstico bacia_do_itapecuru principal rio principal bacia abastecer várias cidade inclusive capital água ie tapecuru_são_luís existir hoje 70 abastecimento água capital vir sistema_italuís captar água rio_itapecuru cuidado rio diagnóstico universidade_estadual_do_maranhão graças recurso governo_federal destinar fim partir trabalho deputado_hildo_rocha codevasf conseguir recurso assim conseguir recurso construção dentro universidade_estadual_do_maranhão centro monitoramento itapecuru estação vários local cidade itapecurumirim rosário coelho_neto coroatá caxias outro centro passar central situação rio_itapecuru rio revigore melhorar aumente quantidade água nascente morrer evitar nascente morrer necessário cuidado matar ciliar apenas curso rio_itapecuru onde passar afluente vários rio peritoró outro cuidado necessário trabalho fizemos universidade_estadual_do_maranhão através reitor gustavo certeza obra construção conhecimento adquirir comunidade universitário professor aluno todo corpo funcional ajudar maranhão respeito proteção bacia_do_itapecuru rio_itapecuru voltar grande piscosidade voltar peixe importante próprio universidade_estadual_do_maranhão curso direcionar pesca então importante bancada maranhão apoier universidade_estadual_do_maranhão certeza deputados_estadual destinar recurso emenda universidade_estadual_do_maranhão condição melhorar vida cidadão maranhense auxiliar geração emprego renda dia hoje tempo oportunidade vexo deputado_kim_kataguiri peçar pronunciamento divulgar programa a_voz_do_brasil,"[0.03659772872924805, 0.030815595760941505, 0.045958511531353, -0.010084617882966995, -0.003561627585440874, -0.011673558503389359, 0.03328459709882736, 0.09443838149309158, 0.06891517341136932, 0.08684945851564407, 0.010046480223536491, -0.055621013045310974, -0.032607100903987885, 0.07859033346176147, 0.007201740518212318, -0.05359801650047302, 0.0006203691009432077, 0.043389707803726196, -0.0005463374545797706, 0.05657889321446419, 0.0026954670902341604, 0.024451160803437233, -0.03589643910527229, 0.02444889396429062, -0.013922397047281265, -0.02648186683654785, 0.03398893028497696, 0.0004997564246878028, 0.0018922140588983893, -0.0643928274512291, -0.02714608982205391, -0.04043382406234741, 0.0778270810842514, 0.0016050852136686444, 0.02291831560432911, 0.05686088278889656, 0.028747376054525375, -0.029766112565994263, -0.03195705637335777, 0.03477615863084793, -0.06898010522127151, -0.12065529078245163, 0.022619521245360374, 0.07174719125032425, 0.033286888152360916, -0.04359324276447296, 0.00631739292293787, 0.005366466473788023, -0.031581223011016846, 0.018851004540920258, -0.02973197214305401, -0.02250019647181034, -0.05658378824591637, 0.002421740908175707, -0.02935364469885826, 0.05834423750638962, 0.072200246155262, 0.021614786237478256, 0.023887334391474724, 0.02497781626880169, 0.006281337700784206, 0.0820411741733551, -0.11815840005874634, 0.060258492827415466, -0.10339910537004471, -0.05269157513976097, 0.030727632343769073, 0.0195885319262743, -0.033373404294252396, 0.04499859735369682, 0.058746758848428726, -0.030429823324084282, 0.06509527564048767, 0.009306075982749462, 0.035256460309028625, -0.03504432737827301, -0.04193895682692528, 0.03659867122769356, 0.024000098928809166, -0.01749744452536106, 0.08034779876470566, 0.005917493253946304, -0.0846053808927536, -0.013813563622534275, 0.022901540622115135, 0.01282868068665266, 0.03688448667526245, 0.03243653476238251, 0.04266304895281792, -0.12251018732786179, 0.030603067949414253, 0.023553838953375816, 0.0990457609295845, -0.016722699627280235, 0.07156740128993988, -0.022459594532847404, -0.0005923976423218846, 0.012303627096116543, -0.005787610076367855, 0.07808324694633484, -0.09225041419267654, 0.06404728442430496, -0.007290431763976812, -0.05256142094731331, -0.044836707413196564, 0.02931159920990467, 0.006983802653849125, -0.024597276002168655, 0.007887182757258415, 0.026673436164855957, -0.03942357376217842, -0.01869007758796215, -0.04916128143668175, 0.05395057797431946, -0.027049511671066284, 0.07427623867988586, 0.009330525994300842, -0.0033954503014683723, -0.02412811666727066, 0.006044863723218441, 0.012345866300165653, -0.08424533903598785, -0.024206040427088737, -0.10670243203639984, 0.050748154520988464, -0.032204460352659225, 0.03690918907523155, 0.005118632689118385, 0.040064454078674316, -0.013828319497406483, 0.021763628348708153, -0.050669632852077484, -0.021147388964891434, 0.04550722986459732, -0.059503547847270966, -0.03303968161344528, 0.0634191706776619, 0.001803017221391201, -0.03224486857652664, 0.023735200986266136, 0.02302425354719162, 0.007529771886765957, -0.03971371054649353, 0.030707886442542076, -0.012182273901998997, -0.01366310752928257, -0.02047494240105152, -0.01280666422098875, 0.06197380647063255, 0.04401443898677826, 0.013006695546209812, 0.005764785222709179, 0.08145633339881897, 0.07616249471902847, 0.00769553380087018, -0.04174172505736351, 0.09746254980564117, 0.07036728411912918, 0.05144594982266426, -0.08341091871261597, -0.0968981683254242, 0.04486781731247902, -0.06789450347423553, -0.012873823754489422, 0.02055772766470909, 0.00645859120413661, 0.03564999997615814, -0.060383133590221405, -0.044873323291540146, 0.04601455107331276, 0.04016128554940224, 0.009978273883461952, 0.019255828112363815, -0.005070477724075317, 0.030473701655864716, -0.10264474898576736, 0.07197302579879761, 0.01750597544014454, -0.051110122352838516, -0.04198936000466347, 0.00012377896928228438, -0.004434088245034218, -0.006665926426649094, 0.01323468703776598, -0.03548397868871689, 0.07372508198022842, -0.08197535574436188, -0.00043209275463595986, 0.033690113574266434, -0.02311994694173336, -0.04363224282860756, 0.02330661378800869, 0.03182739391922951, -0.017705081030726433, -0.06455767899751663, -0.02072305418550968, 0.0913933515548706, -0.08425620198249817, -0.0244445763528347, 0.02661116048693657, -0.15844784677028656, -0.018180185928940773, -0.06556431949138641, -0.040708236396312714, 0.023002106696367264, -0.004429075866937637, -0.0013734211679548025, 0.009305799379944801, -0.014267034828662872, 0.00942197721451521, 0.037580039352178574, 0.024634575471282005, 0.007898812182247639, -0.05383670702576637, 0.004807294346392155, 0.08004544675350189, -0.02855260670185089, 0.11904379725456238, -0.09529508650302887, 0.0027796837966889143, 0.04709485173225403, 0.041892681270837784, 0.022958524525165558, -0.08482269197702408, 0.0038621113635599613, 0.009510839357972145, -0.07659720629453659, 0.02494911476969719, -0.014607325196266174, 0.014816014096140862, -0.05113963782787323, -0.00015664746752008796, -0.06714965403079987, -0.06682808697223663, -0.03966304659843445, -0.049099769443273544, 0.09832156449556351, -0.03708932176232338, -0.05319615826010704, 0.03905877098441124, 0.012378191575407982, -0.046475641429424286, -0.11992444843053818, 0.11953771859407425, 0.09169001877307892, 0.0651695653796196, -0.007602946367114782, 0.11289836466312408, -0.021708177402615547, 0.03652295842766762, 0.08399368077516556, -0.088982954621315, -0.024625975638628006, -0.03553343564271927, -0.001957084285095334, -0.001441371045075357, -0.08673391491174698, 0.04518215358257294, 0.06188523396849632, 0.014735986478626728, 0.026267923414707184, -0.0387677326798439, -0.0717960000038147, 0.15284769237041473, 0.07457100600004196, 0.008866011165082455, -0.05345313251018524, -0.06097722053527832, 0.012160037644207478, -0.03644797205924988, -0.0761847198009491, -0.11775669455528259, 0.04361596703529358, -0.014320486225187778, -0.054465148597955704, -0.08080355077981949, 0.00496751070022583, -0.01303672231733799, 0.04632546380162239, 0.053787268698215485, 0.03574312478303909, 0.001896797795780003, -0.02852926217019558, 0.05181209370493889, -0.009523356333374977, 0.017829950898885727, 0.035055436193943024, -0.035174135118722916, -0.02670060470700264, 0.07681206613779068, -0.03597717732191086, 0.015616536140441895, 0.05310594290494919, -0.009282968007028103, 0.04906313866376877, -0.039606593549251556, -0.04035230353474617, 0.02843727543950081, 0.03701000288128853, -0.0125962495803833, -0.04738985747098923, 0.006405569147318602, -0.01617579348385334, -0.07638926059007645, 0.031178494915366173, -0.001974237384274602, -0.016523879021406174, 0.003150049364194274, -0.041207775473594666, 0.03854234889149666, 0.06347033381462097, -0.06116130203008652, 0.07684189826250076, -0.04143910855054855, 0.0024548317305743694, 0.0007960429065860808, 0.04547438398003578, -0.052152119576931, 0.03667968884110451, -0.11120524257421494, 0.024232273921370506, 0.0012291540624573827, -0.030288342386484146, 0.009155802428722382, -0.04872690886259079, -0.08511233329772949, -0.12924504280090332, -0.09122307598590851, 0.005288334097713232, -0.03747156634926796, 0.01927105523645878, 0.016068359836935997, -0.07191769033670425, -0.04675090312957764, 0.016380026936531067, 0.039787180721759796, -0.07789499312639236, 0.06629914045333862, -0.004196307621896267, -0.024372825399041176, 0.066033735871315, -0.043330613523721695, 0.018928663805127144, -0.05429216846823692, -0.006755774840712547, 0.04868071526288986, -0.06251613050699234, 0.03101900964975357, -0.02735431119799614, -0.011814655736088753, -0.05752118304371834, 0.0476587675511837, -0.11651267856359482, -0.10779697448015213, 0.01309386920183897, 0.05258539319038391, 0.023615799844264984, -0.023487385362386703, 0.07413356751203537, -0.051119379699230194, 0.06563762575387955, 0.04223744571208954, 0.026504697278141975, 0.06278301030397415, 0.04514176398515701, 0.03735501319169998, 0.005284695420414209, 0.0765632763504982, 0.01832215115427971, -0.0006395142991095781, -0.1194630041718483, 0.007755211088806391, 0.04366123303771019, -0.04686250910162926, 0.07501058280467987, 0.017818689346313477, 0.04969137907028198, -0.0403178371489048, -0.050676681101322174, 0.01709207519888878, 0.0912121906876564, 0.012591998092830181, -0.09187072515487671, 0.08889751881361008]"
