doc_id,topic,probability
0,0,0.0007889762055128813
0,1,0.0008146330947056413
0,2,0.0012830864870920777
0,3,0.9971132874488831
1,0,0.0015189264668151736
1,1,0.001568320789374411
1,2,0.002470180857926607
1,3,0.9944425821304321
2,0,0.0012013764353469014
2,1,0.0012404443696141243
2,2,0.9949765801429749
2,3,0.002581559121608734
3,0,0.0004775468842126429
3,1,0.0004930763388983905
3,2,0.9980031847953796
3,3,0.0010261691641062498
4,0,0.001518833450973034
4,1,0.9927473664283752
4,2,0.0024700297508388758
4,3,0.0032637217082083225
5,0,0.001141668763011694
5,1,0.0011787950061261654
5,2,0.001856659073382616
5,3,0.9958228468894958
6,0,0.0017501515103504062
6,1,0.0018070650985464454
6,2,0.9926820397377014
6,3,0.003760785795748234
7,0,0.002268223324790597
7,1,0.9891689419746399
7,2,0.0036887379828840494
7,3,0.004874036181718111
8,0,0.0018944934708997607
8,1,0.0019561010412871838
8,2,0.0030809533782303333
8,3,0.9930684566497803
9,0,0.004477474372833967
9,1,0.9786196351051331
9,2,0.007281571626663208
9,3,0.009621351025998592
10,0,0.0008170510409399867
10,1,0.0008436209172941744
10,2,0.9965835809707642
10,3,0.0017557073151692748
11,0,0.00012690090807154775
11,1,0.0001310276275034994
11,2,0.00020637483976315707
11,3,0.9995356798171997
12,0,0.0017501780530437827
12,1,0.46773046255111694
12,2,0.00284625799395144
12,3,0.5276731252670288
13,0,0.0008170393412001431
13,1,0.0008436088683083653
13,2,0.9965836405754089
13,3,0.001755682285875082
14,0,0.0009524375782348216
14,1,0.0009834101656451821
14,2,0.001548918429762125
14,3,0.9965152144432068
15,0,0.00035290198866277933
15,1,0.00036437809467315674
15,2,0.9985244274139404
15,3,0.0007583278929814696
16,0,0.0010876484448090196
16,1,0.0011230179807171226
16,2,0.001768807414919138
16,3,0.996020495891571
17,0,0.0018943542381748557
17,1,0.9909542202949524
17,2,0.003080726834014058
17,3,0.004070653580129147
18,0,0.000952478323597461
18,1,0.0009834521915763617
18,2,0.0015489846700802445
18,3,0.9965150952339172
19,0,0.0008471376495435834
19,1,0.0008746859384700656
19,2,0.9964578151702881
19,3,0.001820358564145863
20,0,0.0017501033144071698
20,1,0.9916430711746216
20,2,0.0028461364563554525
20,3,0.003760682186111808
21,0,0.0028260606341063976
21,1,0.002917962148785591
21,2,0.004595931153744459
21,3,0.9896600246429443
22,0,0.0028261467814445496
22,1,0.002918051090091467
22,2,0.004596071317791939
22,3,0.9896597266197205
23,0,0.005560631398111582
23,1,0.00574145931750536
23,2,0.009043075144290924
23,3,0.9796547889709473
24,0,0.0017502345144748688
24,1,0.00180715078022331
24,2,0.9926816821098328
24,3,0.0037609641440212727
25,0,0.0022682365961372852
25,1,0.9891688823699951
25,2,0.0036887596361339092
25,3,0.004874064587056637
26,0,0.0008795871399343014
26,1,0.0009081906173378229
26,2,0.0014304440701380372
26,3,0.9967817664146423
27,0,0.0006190135609358549
27,1,0.0006391433998942375
27,2,0.9974116086959839
27,3,0.001330157509073615
28,0,0.003747729817405343
28,1,0.0038696033880114555
28,2,0.9843294024467468
28,3,0.0080532506108284
29,0,0.0032221798319369555
29,1,0.0033269627019762993
29,2,0.9865269064903259
29,3,0.00692393071949482
30,0,0.9997209906578064
30,1,5.9914469602517784e-05
30,2,9.436817344976589e-05
30,3,0.00012469140347093344
31,0,0.000147229089634493
31,1,0.00015201687347143888
31,2,0.0002394338953308761
31,3,0.99946129322052
32,0,0.002268226118758321
32,1,0.9891689419746399
32,2,0.003688742406666279
32,3,0.004874042235314846
33,0,0.002826002659276128
33,1,0.9865055084228516
33,2,0.004595836624503136
33,3,0.006072612013667822
34,0,0.996071994304657
34,1,0.0008436111966148019
34,2,0.0013287283945828676
34,3,0.0017556871753185987
35,0,0.0017503345152363181
35,1,0.0018072541570290923
35,2,0.0028465124778449535
35,3,0.9935958981513977
36,0,0.9942241311073303
36,1,0.0012404735898599029
36,2,0.001953805796802044
36,3,0.0025816201232373714
37,0,0.0008795242756605148
37,1,0.9958001971244812
37,2,0.0014303418574854732
37,3,0.0018899519927799702
38,0,0.00046783610014244914
38,1,0.0004830497782677412
38,2,0.9980437755584717
38,3,0.0010053022997453809
39,0,0.00015413196524605155
39,1,0.00015914422692731023
39,2,0.00025065982481464744
39,3,0.99943608045578
40,0,0.9983034133911133
40,1,0.00036438778624869883
40,2,0.0005739283515140414
40,3,0.0007583480910398066
41,0,0.7503502368927002
41,1,5.0165846914751455e-05
41,2,7.901362550910562e-05
41,3,0.24952054023742676
42,0,0.9960718750953674
42,1,0.0008436350617557764
42,2,0.001328765880316496
42,3,0.001755736768245697
43,0,0.0004326137714087963
43,1,0.00044668203918263316
43,2,0.0007035457529127598
43,3,0.9984171390533447
44,0,9.009839413920417e-05
44,1,9.302832768298686e-05
44,2,0.8752557039260864
44,3,0.12456123530864716
45,0,0.0017501524416729808
45,1,0.00180706602986902
45,2,0.9926820397377014
45,3,0.003760787658393383
46,0,0.0010385620407760143
46,1,0.0010723352897912264
46,2,0.0016889797989279032
46,3,0.9962000846862793
47,0,0.0008795643807388842
47,1,0.0009081671596504748
47,2,0.9963222146034241
47,3,0.001890038140118122
48,0,0.0037474746350198984
48,1,0.9821054339408875
48,2,0.0060943965800106525
48,3,0.008052702061831951
49,0,0.00018669023120310158
49,1,0.00019276124658063054
49,2,0.7733668684959412
49,3,0.22625362873077393
50,0,0.9993541836738586
50,1,0.00013868615496903658
50,2,0.00021843738795723766
50,3,0.0002886276342906058
51,0,0.0037474678829312325
51,1,0.9821054935455322
51,2,0.0060943858698010445
51,3,0.008052688091993332
52,0,0.0016264249570667744
52,1,0.0016793151153251529
52,2,0.993199348449707
52,3,0.003494917880743742
53,0,0.9915856719017029
53,1,0.0018071237718686461
53,2,0.002846307121217251
53,3,0.0037609077990055084
54,0,0.0016262942226603627
54,1,0.9922342300415039
54,2,0.0026447896379977465
54,3,0.0034946370869874954
55,0,0.0007382866460829973
55,1,0.0007622952107340097
55,2,0.996912956237793
55,3,0.0015864557353779674
56,0,0.0018943530740216374
56,1,0.0019559559877961874
56,2,0.9920790791511536
56,3,0.004070650786161423
57,0,0.0025165588594973087
57,1,0.002598395338281989
57,2,0.9894774556159973
57,3,0.005407668184489012
58,0,0.004477598704397678
58,1,0.3213156759738922
58,2,0.007281774189323187
58,3,0.6669249534606934
59,0,0.0015188232064247131
59,1,0.0015682142693549395
59,2,0.9936493039131165
59,3,0.0032636995892971754
60,0,0.007336438167840242
60,1,0.007575013674795628
60,2,0.011931011453270912
60,3,0.973157525062561
61,0,0.001141672139056027
61,1,0.0011787984985858202
61,2,0.00185666442848742
61,3,0.9958228468894958
62,0,0.002064645290374756
62,1,0.0021317859645932913
62,2,0.0033576656132936478
62,3,0.9924458861351013
63,0,0.0010385100031271577
63,1,0.0010722816223278642
63,2,0.9956576228141785
63,3,0.0022315860260277987
64,0,0.0032224792521446943
64,1,0.0033272719010710716
64,2,0.005240613594651222
64,3,0.98820960521698
65,0,0.0018944997573271394
65,1,0.001956107560545206
65,2,0.003080963622778654
65,3,0.9930683970451355
66,0,0.0010876095620915294
66,1,0.9948065876960754
66,2,0.001768744201399386
66,3,0.0023370927665382624
67,0,0.0009145590011030436
67,1,0.0009442997397854924
67,2,0.9961758852005005
67,3,0.001965235685929656
68,0,0.003747418522834778
68,1,0.003869281616061926
68,2,0.00609430531039834
68,3,0.9862889647483826
69,0,0.0028260033577680588
69,1,0.3342036306858063
69,2,0.656897783279419
69,3,0.006072613410651684
70,0,0.002825969597324729
70,1,0.9865056872367859
70,2,0.004595782607793808
70,3,0.006072540767490864
71,0,0.0009936104761436582
71,1,0.0010259220143780112
71,2,0.0016158765647560358
71,3,0.9963645935058594
72,0,0.0028260627295821905
72,1,0.002917964244261384
72,2,0.9881832599639893
72,3,0.006072740536183119
73,0,0.0002342318621231243
73,1,0.00024184890207834542
73,2,0.00038092368049547076
73,3,0.9991430044174194
74,0,0.998509407043457
74,1,0.00032015040051192045
74,2,0.0005042523262090981
74,3,0.000666283187456429
75,0,0.9784718155860901
75,1,0.00462354114279151
75,2,0.007282300386577845
75,3,0.009622314013540745
76,0,0.0002342362276976928
76,1,0.0002418534131720662
76,2,0.9990205764770508
76,3,0.00050333485705778
77,0,0.9974958300590515
77,1,0.0005378026398830116
77,2,0.0008470651227980852
77,3,0.0011192515958100557
78,0,0.004477443639189005
78,1,0.004623047076165676
78,2,0.9812782406806946
78,3,0.009621284902095795
79,0,0.0018946018535643816
79,1,0.0019562130328267813
79,2,0.0030811296310275793
79,3,0.9930680394172668
80,0,0.00014628388453274965
80,1,0.000151040920172818
80,2,0.00023789674742147326
80,3,0.999464750289917
81,0,0.9481959342956543
81,1,0.01112582441419363
81,2,0.017523709684610367
