parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario,raw_disc
Hildo Rocha,MDB,MA,30.2022.N,ORDEM DO DIA,16/12/2022,13h36,DCN 23/12/2022 PAG. 153,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=30.2022.N&nuQuarto=2746394&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A36&sgFaseSessao=OD&Data=16%2F12%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A36,"Orientação de bancada na votação do Veto Total nº 55, de 2022, aposto ao Projeto de Lei nº 488, de 2021, sobre a alteração da Lei nº 10.257, de 2001, (Estatuto da Cidade), com vista à vedação do uso de técnicas construtivas hostis em espaços livres de utilização pública - Lei Padre Júlio Lancelotti.","O SR. HILDO ROCHA (MDB - MA. Para orientar a bancada. Sem revisão do orador.) - Sr. Presidente, o MDB vai orientar ""não"", pela derrubada do veto, tendo em vista que essa proposta do Senador Contarato, que foi muito bem relatada na Câmara pelo meu quase xará, o Deputado Joseildo, na CDU, a Comissão de Desenvolvimento Urbano, mostrou a importância desse projeto de lei. Este projeto visa impedir que projetos construtivos ou técnicas construtivas imponham dificuldades para os moradores de rua ou para os idosos, reduzindo-lhes o conforto necessário. O que ele denominou de hostil, uma palavra nova no mundo jurídico, porque veio da Inglaterra, é o que nós no Brasil já chamávamos de arquitetura ""antimendigo"". Essa era a expressão que nós usávamos. Então, o MDB orienta ""não""."
Hildo Rocha,MDB,MA,30.2022.N,ORDEM DO DIA,16/12/2022,13h00,DCN 23/12/2022 PAG. 145,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=30.2022.N&nuQuarto=2746157&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A00&sgFaseSessao=OD&Data=16%2F12%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A00,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda nº 2, apresentada ao Projeto de Resolução do Congresso Nacional nº 3, de 2022, sobre a alteração das disposições da Resolução nº 01/2006-CN, com vista à transparência da sistemática de apresentação de emendas de relator-geral e o estabelecimento de critérios de proporcionalidade e impessoalidade na aprovação e execução de tais emendas.","O SR. HILDO ROCHA (MDB - MA. Para orientar a bancada. Sem revisão do orador.) - Sr. Presidente, a proposta do Deputado Elias Vaz tem certo sentido, porque invoca o princípio da simetria. Porém, a Liderança do partido entende, da mesma forma que foi colocada aqui pelo Deputado Marcelo Ramos, que há mudanças nas bancadas, na quantidade. O Maranhão, por exemplo, tem dois Deputados Federais do MDB; na próxima legislatura, só terá um. O Pará hoje tem dois Deputados Federais; na próxima legislatura, terá nove. Então, isso traz modificações. Eu, particularmente, vou votar ""sim"", mas o partido orienta ""não""."
Hildo Rocha,MDB,MA,30.2022.N,ORDEM DO DIA,16/12/2022,11h08,DCN 23/12/2022 PAG. 118,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=30.2022.N&nuQuarto=2745934&nuOrador=1&nuInsercao=1&dtHorarioQuarto=11%3A08&sgFaseSessao=OD&Data=16%2F12%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=11%3A08,"Orientação de bancada na votação do substitutivo oferecido ao Projeto de Resolução do Congresso Nacional nº 3, de 2022, sobre a alteração das disposições da Resolução nº 01/2006-CN, com vista à transparência da sistemática de apresentação de emendas de relator-geral e o estabelecimento de critérios de proporcionalidade e impessoalidade na aprovação e execução de tais emendas.","O SR. HILDO ROCHA (MDB - MA. Para orientar a bancada. Sem revisão do orador.) - Sr. Presidente, o MDB orienta ""sim"". Nós entendemos que esta modificação que foi feita atende aos princípios de impessoalidade e de publicidade da administração pública. O que eu mais critiquei, durante este ano e no ano passado, em se tratando das RP9, as emendas de Relator, foi justamente a falta de publicidade — não se atendia ao princípio da publicidade. Este problema, no entanto, foi sanado com a proposta feita pelo Relator, o Senador Marcelo Castro, a Resolução nº 3. Agora, todos os princípios estão praticamente atendidos, inclusive parte da eficiência. Eu até propus que, para que se torne realmente mais eficiente, se trabalhe em sintonia com o Executivo aquilo que é prioridade do Executivo. Portanto, sanadas as práticas que não eram republicanas, que não atendiam ao princípio da publicidade, o MDB orienta ""sim"", na certeza de que agora está correto."
Hildo Rocha,MDB,MA,180.2022,ORDEM DO DIA,15/12/2022,19h40,DCD16/12/2022 PAG. 122,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=180.2022&nuQuarto=2747013&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A40&sgFaseSessao=OD&Data=15%2F12%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A40,"Regozijo com a aprovação do Projeto de Lei nº 2.497, de 2019, sobre alteração da Lei nº 11.959, de 2009, para inclusão nas competências do poder público as ações de repovoamento com alevinos nas águas interiores e continentais.","O SR. HILDO ROCHA (MDB - MA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Deputado General Peternelli, eu estava inscrito para debater sobre essa matéria, mas abri mão para poder ajudar na celeridade do trâmite. Eu quero parabenizar o Deputado Gil Cutrim, que relatou parte desta matéria, e a propositora do projeto, a Deputada Aline Gurgel. A proposta de repovoar nossos rios é bem-vinda. Isso já era para ter sido feito há muito tempo. O que o PSOL propôs — é meritória e válida a preocupação com relação aos tipos de alevinos que serão colocados nos rios — tem a questão do limite, porque nem todos os rios são nacionais. Existem muitos rios que são apenas estaduais, como é o caso do principal rio do Maranhão, o Rio Itapecuru, que começa no Maranhão e termina no Maranhão. Desse modo, seria algo que estaria quebrando o nosso pacto federativo. Portanto, vejo como positiva, correta e adequada a posição do Deputado Gil Cutrim, porque nós temos rios que estão apenas em Municípios. Nesse caso, a cada um caberia a sua regulamentação. Então, eu vejo que do jeito que ficou o próprio Governo Federal terá a responsabilidade de atribuir ao Ministério que ele entender que deve acompanhar os grandes rios, que são os nossos rios nacionais: o Rio São Francisco, o Tocantins, o Paranaíba, entre outros que têm competência nacional. Era essa a fala que eu queria fazer. Quero parabenizar a Deputada Aline Gurgel por sua ideia. Realmente, temos rios que não têm mais nenhuma piscosidade. Acabou a piscosidade. É necessário o repovoamento, como há vários no Maranhão. Muito obrigado."
Isnaldo Bulhões Jr.,MDB,AL,180.2022,ORDEM DO DIA,15/12/2022,19h28,DCD16/12/2022 PAG. 117,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=180.2022&nuQuarto=2746990&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A28&sgFaseSessao=OD&Data=15%2F12%2F2022&txApelido=Isnaldo+Bulh%C3%B5es+Jr.&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A28,"Expectativa quanto à aprovação da Proposta de Emenda à Constituição nº 32, de 2022, sobre alteração do Ato das Disposições Constitucionais Transitórias, para permissão da implementação do Programa Bolsa Família e definição de regras para a transição da Presidência da República aplicáveis à Lei Orçamentária de 2023 (apensada à PEC nº 24, de 2019).","O SR. ISNALDO BULHÕES JR. (MDB - AL. Pela ordem. Sem revisão do orador.) - Presidente, seguindo a mesma linha do pronunciamento do Líder Reginaldo, digo que, sem dúvida nenhuma, o que esta Casa tem buscado é discutir com as Lideranças partidárias, com as Deputadas e os Deputados para encontrar o caminho seguro de votar essa matéria, que é fundamental para o povo que mais precisa no nosso País. A matéria vai viabilizar o bolsa-família de 600 reais e os 150 reais relativos a crianças dessas famílias e vai também abrir espaço para investimentos muito importantes para o nosso País. A discussão tem sido exaustiva. Esse é um processo que exige quórum qualificado. Hoje avançamos muito, o calendário está pactuado com todos os partidos. Sem dúvida, na próxima terça-feira, este Plenário aprovará o texto que o Senado encaminhou para a Câmara dos Deputados. Quero agradecer a todos os Líderes, ao Presidente Arthur Lira e a todos os companheiros dos partidos que estão nessa discussão de forma permanente."
Hildo Rocha,MDB,MA,180.2022,ORDEM DO DIA,15/12/2022,19h04,DCD16/12/2022 PAG. 106,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=180.2022&nuQuarto=2746936&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A04&sgFaseSessao=OD&Data=15%2F12%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A04,"Orientação de bancada na votação do requerimento de destaque supressivo do § 1º, art. 121, do Ato das Disposições Constitucionais Transitórias, incluído pelo art. 1º do substitutivo da Comissão Especial à Proposta de Emenda à Constituição nº 142, de 2015, sobre a inserção do art. 121 ao Ato supracitado para garantia do prazo de vigência adicional aos instrumentos de permissão lotérica. Homenagem à jornalista Denise Rothenburg, do Correio Braziliense, ao ensejo do transcurso dos 25 anos de exercício da profissão.","O SR. HILDO ROCHA (MDB - MA. Pela ordem. Sem revisão do orador.) - O MDB, obviamente, vai orientar ""não"", Sr. Presidente, porque nós temos um acordo. Esse acordo foi feito entre os Líderes e será, portanto, cumprido. Aproveito a oportunidade para registrar, hoje, os 25 anos de trabalho incansável, brilhante, da jornalista Denise Rothenburg, do jornal Correio Braziliense, um dos mais antigos ainda em circulação no País. Ela é uma das jornalistas mais brilhantes do País. É muito dedicada, está sempre aqui, conversando conosco, colhendo informações. Ela tem uma coluna diária no Correio Braziliense, que também é divulgada em vários outros jornais do Brasil inteiro. Ela é muito conhecida e querida por todos nós pela decência. É exemplo de bom jornalismo. Nesta tarde e início de noite, registro com muita alegria os 25 anos de trabalho da jornalista Denise Rothenburg no jornal Correio Braziliense ."
Hildo Rocha,MDB,MA,180.2022,ORDEM DO DIA,15/12/2022,18h40,DCD16/12/2022 PAG. 98,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=180.2022&nuQuarto=2746881&nuOrador=1&nuInsercao=1&dtHorarioQuarto=18%3A40&sgFaseSessao=OD&Data=15%2F12%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=18%3A40,"Orientação de bancada na votação do substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 142, de 2015, sobre a inserção do art. 121 ao Ato das Disposições Constitucionais Transitórias, para garantia do prazo de vigência adicional aos instrumentos de permissão lotérica.","O SR. HILDO ROCHA (MDB - MA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Deputado General Peternelli, que preside a sessão neste momento, o MDB orienta ""sim"", tendo em vista que as lotéricas são de fundamental importância para o povo brasileiro. Nós temos que dar mais esse prazo para eles. Inclusive, na Constituição Federal, os Constituintes praticamente entenderam que seria uma concessão com prazo mais longo. E isso está sendo aperfeiçoado através do Deputado Fausto Pinato, que faz com que nós possamos prorrogar por mais 20 anos essas concessões dos lotéricos, dando a eles mais segurança jurídica. O Maranhão, por exemplo, tem 217 Municípios. Em mais da metade dos Municípios do Maranhão, a população é atendida apenas pela loteria esportiva quando quer pagar uma conta de água, de luz ou outro serviço qualquer, e a remuneração é muito pequena para eles. Então, nós somos a favor."
Hildo Rocha,MDB,MA,180.2022,ORDEM DO DIA,15/12/2022,18h08,DCD16/12/2022 PAG. 84,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=180.2022&nuQuarto=2746778&nuOrador=1&nuInsercao=1&dtHorarioQuarto=18%3A08&sgFaseSessao=OD&Data=15%2F12%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=18%3A08,"Orientação de bancada na votação do requerimento de destaque supressivo do inciso VI, § 6º, art. 107, do Ato das Disposições Constitucionais Transitórias, incluído no art. 2º do substitutivo oferecido à Proposta de Emenda à Constituição nº 390, de 2014, sobre a assistência financeira complementar da União aos Estados, ao Distrito Federal, aos Municípios e entidades filantrópicas para cumprimento do piso salarial nacional dos profissionais da enfermagem e da parteira.","O SR. HILDO ROCHA (MDB - MA. Pela ordem. Sem revisão do orador.) - Sra. Presidente, Deputada Carmen Zanotto, o MDB quer parabenizar V.Exa. pela sua atuação e também a Relatora, Deputada Alice Portugal, pelo belíssimo trabalho de uma relatoria incansável — nós ficamos ontem até tarde para votar o relatório na Comissão. O MDB entende que o uso do superávit para pagar profissionais da saúde é fundamental. Nós temos que valorizar toda a categoria da enfermagem. Vimos a importância dos enfermeiros durante o período da COVID, que foi quando mais se acentuou a importância de toda a categoria da enfermagem. Então, todo o MDB vai orientar ""sim"". Nós sabemos que não vai haver nenhum desequilíbrio fiscal, porque vamos utilizar o recurso do superávit. Em vez de ficarmos bancando cada vez mais os banqueiros, que são proprietários de quase toda a nossa dívida nacional, nós vamos realmente fazer com que o povo brasileiro tenha um melhor serviço na área da saúde."
Hildo Rocha,MDB,MA,180.2022,BREVES COMUNICAÇÕES,15/12/2022,16h48,DCD16/12/2022 PAG. 41,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=180.2022&nuQuarto=2746533&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A48&sgFaseSessao=BC&Data=15%2F12%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A48,"Eleição dos Conselheiros Marcelo Tavares e Jorge Pavão, respectivamente, para os cargos de Presidente e de Vice-Presidente do Tribunal de Contas do Estado do Maranhão; e dos Conselheiros Raimundo Oliveira e Edmar Cutrim (aposentado), respectivamente, para os cargos de Corregedor e Ouvidor do órgão.","O SR. HILDO ROCHA (MDB - MA. Sem revisão do orador.) - Muito obrigado, Deputada Carmen Zanotto, que preside a sessão neste momento. Sras. e Srs. Deputados, utilizo a tribuna da Câmara no dia de hoje para registrar a eleição da nova diretoria do Tribunal de Contas do Estado do Maranhão. Assumiu por eleição, ganhou a disputa para ser o Presidente do Tribunal de Contas do Estado do Maranhão nos próximos 2 anos, na gestão de 2023 e 2024, o Conselheiro Marcelo Tavares. Marcelo Tavares é um maranhense conceituado, já foi Deputado Estadual, Secretário de Estado, Presidente da Assembleia Legislativa do Estado do Maranhão e, há quase 2 anos, é conselheiro daquele tribunal. Tem muita responsabilidade, é muito inteligente e competente. Tenho certeza de que ele irá fazer uma excelente administração. Para Vice-Presidente, foi eleito o Conselheiro Jorge Pavão, que também já ocupou a Presidência do Tribunal de Contas. É um conselheiro bastante antigo, com uma vivência enorme em finanças públicas, orçamento e contabilidade. É advogado, já foi Deputado Estadual e, com Marcelo Tavares, sem dúvida alguma, vai fazer um belíssimo trabalho. Para Corregedor, foi eleito o Conselheiro Raimundo Oliveira, também muito atuante, antigo membro do Tribunal de Contas do Estado do Maranhão. Esta administração tem como melhorar ainda mais os trabalhos do Tribunal de Contas do Estado do Maranhão, órgão de controle externo dos 217 Municípios do Maranhão e do Estado do Maranhão. Nosso querido amigo Edmar Cutrim foi eleito Ouvidor, embora já esteja se aposentando. Foi Presidente do Tribunal de Contas várias vezes e Deputado Estadual várias vezes. Membro há mais de 20 anos daquele tribunal, Edmar Cutrim, que vai se aposentar agora em janeiro, fez um belíssimo trabalho, muito reconhecido. Avançou, modernizou nas suas gestões o serviço do Tribunal de Contas do Estado. Não há dúvida nenhuma de que ele deixa um grande legado ao encerrar seu mandato, seus trabalhos no Tribunal de Contas do Estado. Tenho certeza de que ele continuará trabalhando, porque está em pleno vigor físico e mental. Tem 75 anos, mas é um jovem, uma pessoa que eu admiro muito, de quem gosto muito. Aliás, ele é pai do nosso Deputado Federal Gil Cutrim. É uma pessoa adorável, querido por todos os maranhenses, e a quem eu quero desejar boa sorte agora na sua vida privada. Um grande abraço. Sra. Presidente, peço a V.Exa. que este pronunciamento seja divulgado pelo programa A Voz do Brasil . Muito obrigado."
Acácio Favacho,MDB,AP,180.2022,ENCERRAMENTO,15/12/2022,13h55,DCD16/12/2022 PAG. 139,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=180.2022&nuQuarto=2748038&nuOrador=1&nuInsercao=1&dtHorarioQuarto=13%3A55&sgFaseSessao=EN&Data=15%2F12%2F2022&txApelido=Ac%C3%A1cio+Favacho&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=13%3A55,"Indignação com o reajuste das tarifas de energia elétrica em 36,08%, no Estado do Amapá.","DISCURSO NA ÍNTEGRA ENCAMINHADO PELO SR. DEPUTADO ACÁCIO FAVACHO. Sr. Presidente, Sras. e Srs. Deputados e caros telespectadores do sistema Câmara de comunicações, queria poder desejar aqui agora uma boa noite a todos, mas , em vista do assunto que venho tratar, isso se torna improvável . Hoje, a população do meu E stado, o Amapá, foi surpreendida com uma noticia que podemos qualificar como absurda. Trata-se , Sr. Presidente e nobres colegas, do an ú ncio , pela Agência Nacional de Energia Elétrica — ANEEL, de autorização para o reajuste de 36,08% nas tarifas de energia elétrica no Amapá. Como não tratar dessa informação como absurda? A população do Amapá ainda hoje não conseguiu sequer recuperar-se dos prejuízos causados pelo desastre em virtude do apagão em 2020 e agora recebe essa punhalada pelas costas. Isso é inaceitável! Como membro titular da Comissão de Minas e Energia da Câmara dos Deputados, garanto que irei buscar todos os meios possíveis para que es ta situação não se concretize e para que possamos discutir o assunto amplamente entre o Grupo Equatorial Energia, a ANEEL e todos os setores envolvidos e, assim , buscarmos uma solução que não coloque novamente nossa população numa situação difícil em pleno fi mde ano. Era o que eu tinha a dizer . Muito obrigado."
Hildo Rocha,MDB,MA,179.2022,ORDEM DO DIA,14/12/2022,21h00,DCD15/12/2022 PAG. 173,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741227&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A00&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A00,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Plenário nº 13, apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios. Posse dos Ministros Bruno Dantas e Vital do Rêgo, respectivamente, nos cargos de Presidente e Vice-Presidente do Tribunal de Contas da União - TCU. Falta de transparência na execução das chamadas emendas de Relator. Apoio à Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023.","O SR. HILDO ROCHA (MDB - MA. Como Líder. Sem revisão do orador.) - Sra. Presidente, Deputada Silvia Cristina, Sras. Deputados e Srs. Deputados, ouvindo o Líder do Republicanos, Deputado Vinicius Carvalho, eu me lembrei de que nós, em uma missão, fomos à Itália e à França buscar uma inspiração para a unificação das polícias. O Deputado Vinicius Carvalho era o Relator daquela proposta na ocasião. Eu me lembro como se fosse hoje, Sras. Deputadas e Srs. Deputados, que fomos visitar a sede da polícia da França, nos arredores de Paris. Lá chegando, entramos, eu e o Deputados Vinicius Carvalho, tranquilamente. O que me chamou a atenção é que não havia guaritas com guardas para proteger o quartel-general da polícia militar francesa. Os prédios de lá são diferentes das edificações da nossa polícia. Não é um quartel como são os nossos quartéis. Eu perguntei para o general de brigada e comandante da polícia militar por que não havia um agente de polícia para dar segurança àquele prédio. Sabem o que ele me disse? ""Se aqui tiver que ter polícia para dar garantia ao comando da polícia, a sociedade estará desguarnecida. Não há necessidade de termos seguranças aqui, porque causa má impressão para a sociedade francesa"". Isso é cultural. O que o Deputado Vinicius Carvalho falou aqui é verdade. Essa lei orgânica melhora a eficiência da polícia? Melhora. Melhora a do Corpo de Bombeiros? Melhora. Mas não vamos ter segurança pública completa e boa para o cidadão, se todas as entidades que compõem o sistema de segurança não forem atendidas corretamente. O MDB vai orientar ""sim"". Sra. Presidente, eu quero registrar também que hoje tomou posse como Presidente do Tribunal de Contas da União o Ministro Bruno Dantas, um jovem brilhante. Todo mundo elogiou o Ministro Bruno, baiano, conterrâneo do Deputado Jorge Solla, que está aqui conosco. Tomou posse também, como Vice-Presidente, o Ministro Vital do Rêgo, do MDB, que foi Senador pela Paraíba. Na ocasião nós conversamos, Sra. Presidente, sobre essa questão que está sendo debatida no Supremo Tribunal Federal, na Suprema Corte, que diz respeito à emenda de Relator. Eu quero deixar claro que o Deputado Hildo Rocha não é contra a emenda de Relator, até porque eu tenho formação na área contábil, na qual tive oportunidade de ser professor. Sou especialista em contabilidade pública e orçamento. Sei que desde a Lei nº 4.320, de 1964, há necessidade de termos emenda de Relator, mas houve desvirtuamento em relação a isso. Criou-se um tal de usuário externo para ser atendido. Desculpem-se a expressão, mas não há usuário externo, é falsa essa informação. Não há publicidade dos atos do poder público. Cadê a transparência? São princípios da administração pública a transparência e a publicidade. Quem foi o autor daqueles emendas para as quais está inscrito o usuário externo? Por que o Deputado ou o Senador não disse que ele era o dono daquela indicação? Eu não tenho dúvida de que esse dinheiro foi usado para falcatruas, para vender emendas a Prefeitos, ou mesmo a Governadores, ou a Secretários Municipais. Boa parte desse recurso é da saúde. E a pessoa desvia recurso da saúde? O Tribunal de Contas da União tem que fazer uma auditoria em todos os convênios que tiveram como fonte do convênio ou da transferência de recurso fundo a fundo o usuário externo. Eu sou Deputado. Qualquer Deputado que leve recurso para o Município faz questão de dizer o nome e que ele está levando dinheiro para pagar os médicos, para comprar remédios, para a realização de exames de Raios X, para comprar um novo equipamento para o posto de saúde ou para um hospital. Quando não há o nome do Parlamentar é porque o recurso vai ser usado para falcatrua. Há Deputados e Senadores que recebem apenas o salário de Parlamentar e levam uma vida de luxo. Neste Parlamento, nós temos que fazer uma limpeza geral. Há excelentes Parlamentares, bons Parlamentares, mas há pessoas que deveriam estar na sarjeta, e não aqui na Câmara dos Deputados. Elas não têm serviço prestado à Câmara dos Deputados nem em Comissões nem neste Plenário, mas se reelegem utilizando essas emendas.  E aqui há muitos partidos que aumentaram as bancadas, desvirtuaram o resultado das eleições usando emenda de Relator com usuário externo. Isso já não era mais possível acontecer. Então, hoje, a Ministra Rosa Weber, de forma correta, disse como devem ser realmente as emendas de Relator. Eu sou a favor da PEC 32. Eu sei que há Deputado e Senador fazendo chantagem, querendo que não se aprove a PEC 32, que é necessária para o Brasil. Os que são contra essa PEC 32 dizem que ela é um cheque em branco ao portador. Não, senhores. Esse cheque é nominal. Vocês sabem o que é cheque nominal, mas sei que há Deputado aqui muito novo que não sabe o que é um cheque. Mas no cheque nominal está o nome da pessoa que vai ser beneficiada. Sabem qual é o nome que está nesse cheque? Os pobres do Brasil. Essa PEC 32, Sra. Presidente, se fosse o Bolsonaro que tivesse ganhado as eleições, estaria também sendo discutida, e eu tenho certeza de que o PT estaria a favor, sabe por quê? Porque o PT sempre foi contra o teto de gastos. Eu me lembro disso. Eu votei a favor do teto de gastos, mas eu percebi, ao longo dos anos, que havia uma necessidade de aperfeiçoamento. Não é possível deixar de fazer com que famílias que precisam do apoio do poder público deixem de receber os 600 reais do Bolsa Família e mais 150 reais por criança com menos de 6 anos de idade, em apoio à primeira infância. Presidente, peço que este pronunciamento seja divulgado pelos meios de comunicações da Casa. Muito obrigado."
Hildo Rocha,MDB,MA,179.2022,ORDEM DO DIA,14/12/2022,20h24,DCD15/12/2022 PAG. 158,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2740577&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A24&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A24,"Orientação de bancada na votação da subemenda substitutiva global apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios, ressalvados os destaques. Posse do Presidente do Tribunal de Contas da União, Ministro Bruno Dantas. Solicitação ao Presidente do TCU de fiscalização de convênios com usuários externos realizados com a liberação de recursos das emendas de Relator-Geral do Orçamento, as chamadas RP9.","O SR. HILDO ROCHA (MDB - MA. Pela ordem. Sem revisão do orador.) - Sra. Presidenta, Deputada Silvia Cristina, tenho muita alegria de estar aqui falando com V.Exa. na Presidência neste momento. O MDB vai orientar a favor, vai orientar ""sim"", tendo em vista que esse projeto já tramita há bastante tempo aqui na Câmara dos Deputados — há mais de 20 anos — e é necessária a Lei Orgânica da Polícia Militar e do Corpo de Bombeiros Militar. O Deputado Capitão Augusto ouviu todas as demandas. Obviamente, há ainda algo a ser melhorado, e existem para isso destaques que nós vamos apoiar para melhorar ainda mais o texto. Sra. Presidente, eu quero também registrar que hoje tomou posse, como novo Presidente do Tribunal de Contas da União, o jovem Ministro Bruno Dantas, com 43 anos de idade, e lá ele fez um belíssimo discurso. Eu pedi a ele inclusive que fiscalizasse todos os recursos de RP9 que foram liberados este ano para usuário externo. O Deputado Federal que não quis botar a sua digital ou o Senador que não quis botar a sua digital nesse Orçamento da União, nas emendas de Relator, e ficou de forma escondida, oculta, é porque fez falcatrua. Então, eu pedi ao Ministro Bruno Dantas que fizesse a fiscalização em todos esses convênios que foram realizados através da RP9 para o usuário externo, porque houve maracutaia."
