parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario,raw_disc
João Daniel,PT,SE,182.2022,BREVES COMUNICAÇÕES,21/12/2022,10h32,DCD 22/12/2022,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=182.2022&nuQuarto=2759790&nuOrador=1&nuInsercao=1&dtHorarioQuarto=10%3A32&sgFaseSessao=BC&Data=21%2F12%2F2022&txApelido=Jo%C3%A3o+Daniel&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=10%3A32,"Importância da aprovação pela Casa da Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023.","O SR. JOÃO DANIEL (PT - SE. Sem revisão do orador.) - Cumprimento o Presidente Gonzaga Patriota, grande Deputado histórico desta Casa, pernambucano, nosso querido companheiro, que nos preside neste momento. Nós estamos aqui ouvindo, meu querido Deputado Célio Moura, grande Deputado Federal do Tocantins, com muita atenção, as falas de alguns que foram aliados dos bancos, do rentismo, do sistema financeiro e da base de Bolsonaro. Eles vêm ao plenário dizer que o orçamento aprovado na PEC, ontem à noite — e que será reafirmado hoje aqui neste plenário —, é uma coisa absurda, é muito dinheiro. Isso é vergonhoso. Todos nós sabemos que não há nada mais sagrado e mais importante para um governo sério, um governo comprometido do que cuidar da população. Ao aprovarem o Programa Bolsa Família de 600 reais, mais os 150 reais para as crianças de até 6 anos de idade, o Congresso Nacional, o Presidente Lula e o Governo Federal dizem: ""Nós vamos garantir que nenhuma pessoa passe fome, que nenhuma pessoa esteja em situação de vulnerabilidade em relação ao direito constitucional e humano mais sagrado, que é o direito à alimentação"". Então, esse é o projeto mais importante desta Casa. Eu não tenho dúvida, Deputado Célio Moura e todos os demais, de que essa é a PEC mais importante já aprovada nos últimos 10 anos nesta Casa. Não é a governabilidade do Presidente Lula, não; é o cuidado do Brasil com o seu povo. Sr. Presidente, quero dizer que não ouço daqueles que questionam essa PEC nenhuma cobrança em relação aos mais de 800 bilhões pagos de juros todos os anos para o sistema financeiro. Não ouço falar sobre os bilhões pagos de subvenção para exportação do agronegócio, pagos pelo povo brasileiro, com dinheiro público. Nós estamos aqui muito felizes. Eu tenho certeza de que esta Casa vai aprovar essa PEC em segundo turno, no dia de hoje, para que nós possamos ter não só o Programa Bolsa Família, mas também a volta do Minha Casa, Minha Vida, a volta dos programas sociais para ajudar este País a ser reconstruído. Presidente, peço a divulgação deste pronunciamento no programa A Voz do Brasil e demais meios de comunicação. Muito obrigado."
Rubens Pereira Júnior,PT,MA,182.2022,ENCERRAMENTO,21/12/2022,10h00,DCD22/12/2022 PAG. 327,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=182.2022&nuQuarto=2760840&nuOrador=1&nuInsercao=1&dtHorarioQuarto=10%3A00&sgFaseSessao=EN&Data=21%2F12%2F2022&txApelido=Rubens+Pereira+J%C3%BAnior&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=10%3A00,"Acerto da aprovação pela Casa da Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023.","DISCURSO NA ÍNTEGRA ENCAMINHADO PELO SR. DEPUTADO RUBENS PEREIRA JÚNIOR. Sr. Presidente, Sras. e Srs. Deputados, nos termos do Regimento Interno, e dada a impossibilidade de leitura em Plenário, solicito a V.Exa. que seja dado como lido, para efeito de registro nos Anais desta Casa, este discurso de minha autoria. A Câmara dos Deputados aprovou em primeiro turno a Proposta de E menda à Constituição nº 32, de 20 22, que eleva o teto de gastos em 145 bi lhões de reais para garantir o pagamento do Bolsa Família de 600 reais aos mais pobres, mais 150 reais por criança até 6 anos de idade . A PEC também vai financiar outros programas sociais, como o Farmácia Popular, e o aumento do salário mínimo. Essa PEC vai garantir as condições para o Presidente Lula fazer um bom governo , assegurando, assim, que o pobre seja incluído no Orçamento como sujeito de direitos, com atenção prioritária por parte do Estado. Os pobres, durante os últimos 4 anos, foram deixados de lado e sem nenhuma política pública. Pobre no Orçamento e rico no Imposto de Renda. Com essa frase do futuro Ministro da Fazenda, Fernando Haddad, venho elucidar alguns pontos da PEC da Transição. Essa PEC também vai mostrar a o Brasil o tipo de oposição que teremos na Câmara em 2023. Vai mostrar se é uma oposição que tem responsabilidade com os mai spobres ou se é a oposição do “ quanto pior melhor para eles”. Explico: às vésperas da eleição, o Presidente Bolsonaro enviou uma PEC para garantir o auxílio, com caráter eleitoreiro, e mesmo assim nós votamos favora vel mente porque não poderíamos prejudicar os mais pobres. E agora? O cenário é o mesmo. É quase a mesma PEC, com a diferença de que não tem eleição. A diferença agora é o caráter permanente, mas a Oposição também tem que acompanhar e votar favoravelmente . Votar contra a PEC é vo tar contra o Bolsa Família de 600 reais . O Tribunal de Contas da União destacou, durante os estudos da equipe de transição, que o Bolsa Família é o programa que melhor combate a desigualdade, porq ue não funciona isolado, mas com políticas complementares , como o BPC, o Seguro Desemprego, o Abono Salarial, regras de condicionalidades , etc. O Brasil é o quarto maior produtor de grãos e o maior exportador de carne bovina do mundo, segundo estudo da EMBRAPA . Porém, 33 milhões de filhos e filhas passam fome. Questiono: a economia do País está indo bem? Nunca. É urgente acabar com a fome, garantir três refeições por dia para cada brasileiro. Por fim, quero dizer que não há equilíbrio fiscal sem justiça social, portanto não há irresponsabilidade fiscal na decisão de cuidar dos mais pobres, de colocá-los no O rçamento. E, para lembrar, o Bolsonaro fur ou o teto de gastos pelo menos cinco vezes . Era o que tinha a dizer."
Leo de Brito,PT,AC,182.2022,ENCERRAMENTO,21/12/2022,10h00,DCD22/12/2022 PAG. 325,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=182.2022&nuQuarto=2760839&nuOrador=1&nuInsercao=1&dtHorarioQuarto=10%3A00&sgFaseSessao=EN&Data=21%2F12%2F2022&txApelido=Leo+de+Brito&txFaseSessao=Encerramento&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=10%3A00,"Despedida do orador da Câmara dos Deputados. Gratidão ao PT, aos Parlamentares e familiares do orador, bem como aos assessores e funcionários da Casa. Votos de sucesso aos novos legisladores e ao Governo Luiz Inácio Lula da Silva.","DISCURSO NA ÍNTEGRA ENCAMINHADO PELO SR. DEPUTADO LEO DE BRITO. Sr. Presidente, Sras. e Srs. Deputados, povo brasileiro, povo do meu querido E stado do Acre, venho a esta tribuna, ao fim desta Legislatura, para um último discurso , depois de não ser reeleito nas eleiçõ es 2022. Confesso que, há 4 anos , ao perder as eleições de 2018, jamais imaginava que pudesse estar aqui novamente. Mas quis o destino que eu retornasse ao mandato em 6 de novembro de 2020, depois da cassação de um Deputado em um processo judicial do qual, vejam só, não figurei sequer como parte. Si m, Sr. Presidente , realmente parece coisa do destino. No período em que estive aqui nesta Casa, fui testemunha e protagonista de momentos marcantes da história do nosso Brasil. É como se, literalmente, estivesse caminhando sobre páginas grandiosas de nossa história. No dia em que assumi o meu primeiro mandato, em 1° de fevereiro de 2015, o Deputado Eduardo Cunha assumia a Presidência desta Casa , na noite do mesmo dia. E de lá para cá, as crises e a destruição do nosso País se sucederam em uma escalada de golpes e retrocessos sem precedentes, que redundaram na eleição do atual Presidente da República, Jair Bolsonaro, uma das figuras mais repugnantes e destrutivas que já ocuparam o cargo mais importante da nossa República. Quando me despedi em 2018, depois do golpe contra a Presidenta Dilma em 2016; das reformas que tiraram os direitos dos trabalhadores, como a trabalhista , e a aprovação da famigerada Emenda Constitucional n° 95, que instituiu o teto de gastos; depois da condenação e prisão injustas do Presidente Lula; da derrota que eu e a nossa Frente Popular tivemos no Acre, depois de ter transformado nosso E stado por 20 anos; e, sobretudo, depois da maior de todas as derrotas que nosso País já teve , com a ascensão do fascismo à Presidência, com Bolsonaro, jamais imaginaria que conseguiríamos uma reviravolta tão extraordinária como a que estamos vivendo neste momento. Nos momentos em que estive fora da Câmara, entre 2019 e 2020, vivi a angústia de ver a escalada autoritária, do arbítrio, da desumanidade e da destruição deste País e da democracia pelo atual Presidente, sem poder usar esta tribuna para defender nosso povo, diante de tamanha calamidade. Mas quis o destino que eu retornasse , voltasse a combater o bom combate, como tenho feito em 20 anos de vida pública. Voltei ao Parlamento no meio de uma pandemia que ceifou a vida de quase 700 mil brasileiros, centenas de milhares destes mortos pela omissão propositada do atual Governo em fazer uma gestão correta e científica da pandemia. O destino me colocou de volta a esta Casa para combater a corrupção, o orçamento secreto, a destruição das instituições, do serviço público, a politização das Forças Armadas, as fake news , a destruição da Amazônia e toda a sorte de ações e omissões de um Governo cujo principal “legado” é a volta da fome em nosso País. Mas quis o destino, senhoras e senhores, que em um verdadeiro levante cívico, as forças democráticas deste País se uni ssem em torno do nome do nosso Presidente Luiz Inácio Lula da Silva, o único capaz de derrotar Bolsonaro e sua máquina fascista , alimentada a partir do Governo, para sacramentar a maior de todas as vitórias eleitorais, no dia 30 de outubro de 2022. Sr. Presidente, como disse anteriormente, jamais ima ginava estar aqui neste momento, e, ao contrário de 2018, como um grande vitorioso! Sim, quis o destino que fosse chamado novamente para ajudar a virarmos esse jogo, a devolvermos a democracia a este povo sofrido, a devolvermos as instituições tão importantes para a nossa cidadania, para devolvermos a harmonia entre Poderes, tirarmos milhões de brasileiros da fome e da miséria, gerarmos oportunidades para todos, educação e saúde para todos. E para mostrarmos a todos brasileiros e brasileiras que somos uma única nação, convivendo com nossas divergências. Somos um país gigante pela própria natureza! A vitória de Lula e das instituições democráticas consagradas na Constituição de 1988 e a derrota do fascismo são a maior demonstração dessa força! Viva o nosso Brasil e o nosso povo brasileiro ! Desta forma, despeço -me desta Casa do Povo, com o sentimento de ter servido ao meu País e ao meu Estado do Acre. Levo comigo as amizades e o aprendizado, a gratidão aos meus familiares, em especial à minha esposa , Jucyane, aos meus queridos filhos , Sofia e João Marcos, mas também aos colegas, aos assessores, aos servidores e à imprensa. Manifesto gratidão a o meu partido, o Partido dos Trabalhadores, onde me formei para a política e para a vida. Minha gratidão, também, aos entusiastas e impulsionadores de minha presença aqui, como o ex- Senador e Governador do Acre , Tião Viana. Sobretudo, agradeço ao povo do meu Estado, que me deu essa oportunidade de representá-lo por dois mandatos , exercidos com muito trabalho, zelo, dedicação e amor. Sucesso à nova Legislatura! Sucesso ao Governo Lula e à reconstrução deste País! E , como diria Che Guevara : “Hasta la victoria! Siempre!” Peço que est e discurso seja divulgado em todos os meios de comunicação desta Casa e no programa A Voz do Brasil ."
Carlos Zarattini,PT,SP,181.2022,ORDEM DO DIA,20/12/2022,23h12,DCD21/12/2022 PAG. 313,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=181.2022&nuQuarto=2756870&nuOrador=1&nuInsercao=1&dtHorarioQuarto=23%3A12&sgFaseSessao=OD&Data=20%2F12%2F2022&txApelido=Carlos+Zarattini&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=23%3A12,"Orientação de bancada na votação do requerimento de destaque para votação em separado do caput do art. 76 do Ato das Disposições Constitucionais Transitórias - ADCT, na redação dada pelo art. 2º do substitutivo oferecido pelo Relator da Comissão Especial à Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023. (Requerimento de destaque apresentado à PEC 24, de 2019).","O SR. CARLOS ZARATTINI (PT - SP. Pela ordem. Sem revisão do orador.) - Sr. Presidente, a DRU foi criada na época do Governo Fernando Henrique Cardoso, justamente com o objetivo de permitir ao Executivo operar de forma mais flexível o Orçamento. Lembro-me de inúmeras vezes em que foi discutida nesta Casa a prorrogação da DRU — Desvinculação de Receitas da União. Nós gostaríamos de pedir a todos aqueles que historicamente defenderam a DRU que mantivessem seu voto, sua coerência histórica neste momento, votassem favoravelmente ao texto e, portanto, contrariamente a esse destaque. Pedimos que votem ""sim"" ao texto. Muito obrigado, Sr. Presidente."
Márcio Macêdo,PT,SE,181.2022,ORDEM DO DIA,20/12/2022,23h04,DCD21/12/2022 PAG. 311,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=181.2022&nuQuarto=2756823&nuOrador=1&nuInsercao=1&dtHorarioQuarto=23%3A04&sgFaseSessao=OD&Data=20%2F12%2F2022&txApelido=M%C3%A1rcio+Mac%C3%AAdo&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=23%3A04,"Orientação de bancada na votação do requerimento de destaque para votação em separado do caput do art. 76 do Ato das Disposições Constitucionais Transitórias - ADCT, na redação dada pelo art. 2º do substitutivo oferecido pelo Relator da Comissão Especial à Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023. (Requerimento de destaque apresentado à PEC 24, de 2019).","O SR. MÁRCIO MACÊDO (PT - SE. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, o PT orienta o voto ""sim"" ao texto da PEC do Bolsa Família, que permitirá que a comida chegue à mesa dos que precisam, dos que estão fossilizados na miséria absoluta, e o voto ""não"" a este destaque, para não burocratizar, para salvar as vidas daqueles que hoje passam fome no nosso País. Portanto, o PT orienta o voto ""sim"" ao texto da PEC e o voto ""não"" ao destaque."
Alencar Santana,PT,SP,181.2022,ORDEM DO DIA,20/12/2022,22h52,DCD21/12/2022 PAG. 306,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=181.2022&nuQuarto=2755084&nuOrador=1&nuInsercao=1&dtHorarioQuarto=22%3A52&sgFaseSessao=OD&Data=20%2F12%2F2022&txApelido=Alencar+Santana&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=22%3A52,"Orientação de bancada na votação, em primeiro turno, do substitutivo oferecido pelo Relator da Comissão Especial à Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023, ressalvados os destaques.","O SR. ALENCAR SANTANA (PT - SP. Pela ordem. Sem revisão do orador.) - Presidente, esse voto é um voto pelo povo brasileiro, é um voto em respeito ao povo brasileiro, em especial àqueles que mais precisam. Foi uma postura que nós tivemos desde o início da pandemia, sempre defendendo aquelas pessoas que precisam do apoio do poder público e do Estado brasileiro. Também é o voto para respeitar a vontade das urnas, de quem votou para que isso acontecesse, e também para aumentar o salário mínimo, com um ganho real, para garantir novos investimentos, para que possamos também permitir geração de emprego, dando trabalho, dando renda a milhões de brasileiros e brasileiras que de fato precisam. Esse é o voto transparente, cujo debate já foi feito na eleição. Por isso, quem vota ""sim"" está votando em respeito à democracia e à soberania do nosso povo. Por isso, votamos ""sim""."
Bohn Gass,PT,RS,181.2022,ORDEM DO DIA,20/12/2022,22h04,DCD21/12/2022 PAG. 292,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=181.2022&nuQuarto=2756455&nuOrador=1&nuInsercao=1&dtHorarioQuarto=22%3A04&sgFaseSessao=OD&Data=20%2F12%2F2022&txApelido=Bohn+Gass&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=22%3A04,"Encaminhamento da votação da Proposta de Emenda à Constituição nº 24, de 2019, sobre a inserção do inciso V ao § 6º do art. 107 do Ato das Disposições Constitucionais Transitórias, com vista à exclusão de gastos de instituições federais de ensino, nos termos especificados, da base de cálculo e dos limites individualizados para as despesas primárias.","O SR. BOHN GASS (PT - RS. Sem revisão do orador.) - Presidente, eu escutei um colega Deputado dizer que o PT não gosta dos pobres. Eu quero dizer que aqui está a diferença entre nós e os que não querem essa PEC: nós gostamos dos pobres e, por isso, queremos tirá-los da pobreza, porque nós odiamos a pobreza. A diferença entre nós é que eles gostam da pobreza e odeiam os pobres. Nós gostamos dos pobres. Por isso queremos que o salário mínimo esteja acima da inflação; que o pobre possa ter moradia; que o pobre não passe fome; que o pobre possa ter filho na faculdade; que o pobre possa ser atendido pelo SUS. Isto é gostar do pobre e odiar a pobreza. Já eles gostam da pobreza, porque querem mansões, riquezas, mordomias; quanto ao pobre, querem-no na sarjeta. Essa é a diferença. Por isso nós precisamos aprovar essa PEC: porque nós gostamos dos pobres e odiamos a pobreza. E eu ouvi também uma Deputada dizer que o Risco Brasil voltou. Isso é uma piada! O Risco Brasil está nesse Governo: 33 milhões de pessoas estão passando fome; o Brasil está envergonhado perante o mundo; nenhum país está olhando para o Brasil; não temos investimentos no País. Este é o Risco Brasil. Nós queremos tirar o Brasil desse risco, dessa desgraça; e isso está acontecendo, porque nós estamos com a esperança de, novamente, termos investimentos, crescimento econômico, distribuição de renda e de podermos colocar as estruturas do Estado brasileiro não a serviço dos manipulados eleitoralmente, mas a serviço de um desenvolvimento com dignidade. Por isso, essa PEC é, sim, a PEC do Bolsa Família, a PEC da dignidade. É exatamente isso o que vamos aprovar hoje à noite, em primeiro e em segundo turnos. O nosso encaminhamento é favorável."
Reginaldo Lopes,PT,MG,181.2022,ORDEM DO DIA,20/12/2022,21h56,DCD21/12/2022 PAG. 290,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=181.2022&nuQuarto=2756439&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A56&sgFaseSessao=OD&Data=20%2F12%2F2022&txApelido=Reginaldo+Lopes&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A56,"Retirada do Requerimento de Destaque nº 7, apresentado pela bancada do PT à Proposta de Emenda à Constituição nº 24, de 2019, sobre a inserção do inciso V ao § 6º do art. 107 do Ato das Disposições Constitucionais Transitórias, com vista à exclusão de gastos de instituições federais de ensino, nos termos especificados, da base de cálculo e dos limites individualizados para as despesas primárias.","O SR. REGINALDO LOPES (PT - MG. Pela ordem. Sem revisão do orador.) - Presidente, eu quero registrar que a nossa bancada vai retirar o Destaque nº 7, porque compreendemos que é importante, para o funcionamento do Estado brasileiro e para o encerramento do Governo Bolsonaro, a liberação dos 6,5% das receitas extraordinárias. É uma liberação de 23 bilhões. Portanto, vamos retirá-lo. E indago aos demais Líderes se não é possível também, para ajudar na tramitação da PEC, a retirada de algum dos seus destaques. Nós retiramos o Destaque nº 7 da bancada."
Rogério Correia,PT,MG,181.2022,ORDEM DO DIA,20/12/2022,21h40,DCD21/12/2022 PAG. 284,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=181.2022&nuQuarto=2756374&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A40&sgFaseSessao=OD&Data=20%2F12%2F2022&txApelido=Rog%C3%A9rio+Correia&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A40,"Encaminhamento da votação do requerimento de encerramento da discussão da Discussão da Proposta de Emenda à Constituição nº 24, de 2019, sobre a inserção do inciso V ao § 6º do art. 107 do Ato das Disposições Constitucionais Transitórias, com vista à exclusão de gastos de instituições federais de ensino, nos termos especificados, da base de cálculo e dos limites individualizados para as despesas primárias.","O SR. ROGÉRIO CORREIA (PT - MG. Sem revisão do orador.) - Presidente, Deputados e Deputadas, é hora de encerrar a discussão e de votar. Já são quase 22 horas. Estamos perto do Natal. O povo nos acompanha pela televisão. Não se iludam achando que o povo não está nos escutando — está. O povo está atento. A dona de casa e o pai de família querem saber, no ano que vem e agora, na véspera de Natal, como será o comportamento dos Deputados e das Deputadas. O povo pobre, que nos acompanha pela televisão, quer saber se vai ter 400 reais ou 600 reais no ano que vem. Quando o povo pobre escuta este Deputado falar de gastança, deve ficar assustado e pensar: ""Logo eu, com 400 reais, com 150 reais para a minha filha, que passa fome, sou a gastança? Que Deputado cara de pau é esse que fala em gastança?"" É isso que o pobre deve pensar. Pessoal, o pobre está nos acompanhando, assim como todo o povo brasileiro, assim como aqueles que são solidários aos mais pobres, e devem eles estar pensando: "" Será que, no ano que vem, vai haver remédio na Farmácia Popular? Eu tenho pressão alta. Será que o Programa Farmácia Popular vai ter dinheiro? Pelo amor de Deus, Deputados! Não deixem a Farmácia Popular sem o meu remédio!"". Muitos pobres devem estar pensando: ""A minha filha vai poder ir à creche, vai ter vaga na pré-escola?"" Dizem — e é verdade — que o corte no orçamento da educação infantil foi de 96,6%. O pobre está em casa, uma hora dessas, torcendo para ter 150 reais a mais. Deve estar pensando em Papai Noel. Às vezes, olha para o Congresso Nacional e diz: ""Eu vou ganhar um presente de Natal, pelo menos para ter a tranquilidade de que, no ano que vem, minha filha ou meu filho não vai passar fome?"" Aí ele vê um Deputado subir à tribuna e falar de gastança, dizer que é a PEC do Lula. O pobre deve pensar: ""Ainda bem que existe o Lula, que vai nos dar os 600 reais que prometeu na campanha"". O Presidente que está saindo não deixou recurso para isso, e, se nós não votarmos essa PEC, não será possível pagar os 600 reais. Esse foi o compromisso. Eu não vi nenhum Deputado, durante a campanha, dizer que era contrário ao pagamento dos 600 reais para os pobres. Como é que vai votar agora contra esta PEC que garante o recurso para isso? Essa é a pergunta que está na cabeça do povo brasileiro. Com muita responsabilidade, nós precisamos aprovar esta PEC. Vamos votar, Presidente! Vamos votar, Deputados e Deputadas! Viva o Bolsa Família para o povo brasileiro!"
Henrique Fontana,PT,RS,181.2022,ORDEM DO DIA,20/12/2022,21h32,DCD21/12/2022 PAG. 281,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=181.2022&nuQuarto=2756364&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A32&sgFaseSessao=OD&Data=20%2F12%2F2022&txApelido=Henrique+Fontana&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A32,"Discussão da Proposta de Emenda à Constituição nº 24, de 2019, sobre a inserção do inciso V ao § 6º do art. 107 do Ato das Disposições Constitucionais Transitórias, com vista à exclusão de gastos de instituições federais de ensino, nos termos especificados, da base de cálculo e dos limites individualizados para as despesas primárias.","O SR. HENRIQUE FONTANA (PT - RS. Sem revisão do orador.) - Sr. Presidente, Srs. Deputados e Sras. Deputadas, esta PEC é mais do que a PEC da dignidade e da justiça social. Ela é a PEC, sim, que garantirá o Bolsa Família de 600 reais e mais 150 reais para cada criança com menos de 6 anos. Ela também é a PEC que garante realismo orçamentário. Deputado Molon e Deputado Merlong, vou trazer um único dado, porque o tempo não me permite abrir todo o Orçamento. Em 2019, as despesas discricionárias de saúde pública do País foram de 22 bilhões e 786 milhões de reais. E sabe quanto eles colocaram no orçamento-bomba que deixaram para 2023? Apenas 10 bilhões e 132 milhões de reais. Alguém governa a saúde pública para todos os brasileiros diminuindo em 10 bilhões os recursos disponíveis de 2019 para 2023? Não! Ninguém governa desta forma! E é por isso, Deputado Orlando, que nós estamos muito seguros de pedir o voto a favor desta PEC, que não é a PEC da gastança; é a PEC da responsabilidade orçamentária, a PEC da retomada do crescimento econômico, a PEC da garantia de dignidade para milhões de brasileiros que estão passando fome hoje. Aqueles que sobem à tribuna do outro lado de forma demagógica votavam a favor do auxílio emergencial de véspera de eleição, e agora, para reestruturar a economia do País, para reestruturar a educação pública, para reestruturar a saúde pública, para reestruturar um programa permanente de renda mínima, negam o seu voto. Felizmente, a maioria do Senado teve responsabilidade com o País, e eu sinto que a maioria da Câmara Federal terá responsabilidade com o País na noite de hoje. É por isso que, com muita segurança, eu defendo o voto ""sim"" e digo aos brasileiros: nós vamos retomar o crescimento, vamos retomar o respeito à sociedade brasileira e vamos retomar também o equilíbrio fiscal, que faltou, e muito, ao Governo que está se encerrando, Sr. Presidente."
José Guimarães,PT,CE,181.2022,ORDEM DO DIA,20/12/2022,21h24,DCD21/12/2022 PAG. 279,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=181.2022&nuQuarto=2756005&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A24&sgFaseSessao=OD&Data=20%2F12%2F2022&txApelido=Jos%C3%A9+Guimar%C3%A3es&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A24,"Discussão da Proposta de Emenda à Constituição nº 24, de 2019, sobre a inserção do inciso V ao § 6º do art. 107 do Ato das Disposições Constitucionais Transitórias, com vista à exclusão de gastos de instituições federais de ensino, nos termos especificados, da base de cálculo e dos limites individualizados para as despesas primárias.","O SR. JOSÉ GUIMARÃES (PT - CE. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Parlamentares, a PEC do Bolsa Família tem três objetivos. O primeiro deles é atender o rombo fiscal do atual Governo. Sem essa PEC, o Governo atual não fecha as contas e, portanto, vai cometer crime de responsabilidade. Ele não tem como fechá-las. A PEC é tão boa que atende o atual Governo com mais de 23 bilhões de reais. Isso precisa ser dito, isso é a verdade que está posta na PEC, tão bem relatada pelo Deputado Elmar Nascimento. O segundo objetivo é atender aquilo que é insuficiente no orçamento. A LOA — Lei Orçamentária Anual para 2023 que veio para cá estabelece que só há recurso suficiente para pagar um auxílio de 400 reais. Portanto, aqueles que vão votar contra a PEC estão tentando retirar 200 reais das famílias que precisam dos 600 reais. Se não aprovarmos a PEC, essas famílias do Nordeste brasileiro e das periferias das grandes cidades vão deixar de receber os 600 reais e vão receber só 400 reais, conforme a Lei Orçamentária Anual. Esta é a PEC da responsabilidade fiscal, porque seu terceiro objetivo é garantir previsibilidade, garantir instrumentos para que o País não fique todo ano fazendo aquilo que o atual Governo fez: furar o teto toda hora. Ela dá segurança jurídica ao mercado, dá segurança jurídica àqueles que precisam de credibilidade institucional para fazer investimentos no nosso País. Todos sabem o que acontece na eleição, a não ser por birra política, a não ser por aquilo que move, muitas vezes, os votos dos Parlamentares. A eleição passou. Esta PEC interessa ao País, esta PEC interessa aos mais pobres, que precisam emergencialmente do auxílio de 600 reais por mês. Por último, Sr. Presidente, é importante chamar esta Casa à unidade. Não queremos fazer nada que não seja pactuado com o Parlamento, articulado com o Parlamento. Nós estamos votando esta PEC porque é a melhor solução política e institucional para preservar a independência, o diálogo institucional e, sobretudo, a independência do Poder Legislativo.  Esta é, portanto, a PEC que preserva o Parlamento, que dá ouvidos aos reclames do Parlamento. É ela que vai garantir o diálogo permanente, como nós fizemos nos tempos em que governamos este País. Todo mundo neste Parlamento — muitos estão na Oposição ou no atual Governo — sabe a forma respeitosa com que o Presidente Lula, quando governou o Brasil, tratou o Parlamento brasileiro. Essa PEC é uma necessidade do País, principalmente daquelas pessoas que mais precisam do auxílio emergencial do novo Bolsa Família de 600 reais. O apelo que fazemos a todos os partidos, mesmo àqueles que nem sequer votaram no nosso Governo eleito, é que preservem a dignidade dessas famílias que tanto precisam desse Bolsa Família de 600 reais. Por isso, Sr. Presidente, o nosso voto, evidentemente, é para aprovar a PEC, porque ela dá segurança para tanta gente que precisa do Bolsa Família de 600 reais. Muito obrigado, Sr. Presidente."
